,0
D2-e004Assembly-mGAM-p7,125.0
B2-e003Coalescence-mBHI-p3,22.0
A4-e003Coalescence-mBHI-inoculumn-redo,12.0
B3-e003Coalescence-mBHI-p3,154.0
C2-e003Coalescence-mBHI-p5,5.0
C4-e003GlycerolRevival-mBHI-p2,14.0
B2-e003Assembly-mBHI-p5,7.0
B2-e003Coalescence-mBHI-p5,5.0
e004-inoculumn-fecal-AK,36.0
C3-e003Coalescence-mGAM-p3,9.0
D3-e003Coalescence-Inoculumn-mBHI,24.0
C3-e003Coalescence-mBHI-p7,52.0
C2-e003Coalescence-mGAM-p7,21.0
D3-e003Coalescence-mBHI-p5,5.0
D2-e003Coalescence-mBHI-p5,10.0
B5-e003Coalescence-mBHI-p5,6.0
C2-e003Coalescence-mBHI-p3,26.0
D2-e004Assembly-mGAM-p3,163.0
B4-e003Coalescence-mGAM-p5,9.0
B5-e003Coalescence-Inoculumn-mBHI,9.0
C2-e003Coalescence-mGAM-p3,12.0
F2-e004Assembly-epsilon-p3,11.0
B5-e003Coalescence-mBHI-p3,8.0
A2-e003Coalescence-mBHI-p7,12.0
D2-e003Coalescence-mBHI-p7,4.0
D5-e003Coalescence-mBHI-p5,38.0
D3-e003Assembly-mBHI-p3,9.0
A3-e003Coalescence-mBHI-inoculumn-redo,5.0
C3-e003Coalescence-mGAM-p5,19.0
C10-e003GlycerolRevival-mGAM-p2,14.0
D3-e003Assembly-mBHI-p5,6.0
A2-e003Coalescence-Inoculumn-mBHI,15.0
D3-e003Coalescence-mBHI-p7,22.0
C3-e003Coalescence-mBHI-p5,20.0
D2-e003Assembly-mBHI-p3,4.0
B3-e003Assembly-mBHI-p5,4.0
B2-e003Coalescence-mGAM-p3,7.0
B3-e003Coalescence-Inoculumn-mBHI,16.0
C2-e003Assembly-mBHI-p5,4.0
A5-e003Coalescence-mBHI-p7,30.0
G2-e004Assembly-epsilon-p3,9.0
D3-e003Coalescence-mGAM-p3,4.0
