,index,shared,sample1,species_id,num_sites
0,C_B11_e003Assembly_4_S215,180,C_B11_e003Assembly_4_S215,101456,180
1,C_F3_e003Assembly_6_S255,107,C_B11_e003Assembly_4_S215,101456,180
2,C_F7_e003Assembly_6_S259,125,C_B11_e003Assembly_4_S215,101456,180
3,C_F11_e003Assembly_4_S263,133,C_B11_e003Assembly_4_S215,101456,180
4,D_B7_e003Assembly_S307,112,C_B11_e003Assembly_4_S215,101456,180
5,D_F7_e003Assembly_S355,119,C_B11_e003Assembly_4_S215,101456,180
6,D_F11_e003Assembly_S359,133,C_B11_e003Assembly_4_S215,101456,180
0,C_B11_e003Assembly_4_S215,107,C_F3_e003Assembly_6_S255,101456,362
1,C_F3_e003Assembly_6_S255,362,C_F3_e003Assembly_6_S255,101456,362
2,C_F7_e003Assembly_6_S259,104,C_F3_e003Assembly_6_S255,101456,362
3,C_F11_e003Assembly_4_S263,112,C_F3_e003Assembly_6_S255,101456,362
4,D_B7_e003Assembly_S307,100,C_F3_e003Assembly_6_S255,101456,362
5,D_F7_e003Assembly_S355,101,C_F3_e003Assembly_6_S255,101456,362
6,D_F11_e003Assembly_S359,109,C_F3_e003Assembly_6_S255,101456,362
0,C_B11_e003Assembly_4_S215,125,C_F7_e003Assembly_6_S259,101456,280
1,C_F3_e003Assembly_6_S255,104,C_F7_e003Assembly_6_S259,101456,280
2,C_F7_e003Assembly_6_S259,280,C_F7_e003Assembly_6_S259,101456,280
3,C_F11_e003Assembly_4_S263,154,C_F7_e003Assembly_6_S259,101456,280
4,D_B7_e003Assembly_S307,125,C_F7_e003Assembly_6_S259,101456,280
5,D_F7_e003Assembly_S355,138,C_F7_e003Assembly_6_S259,101456,280
6,D_F11_e003Assembly_S359,142,C_F7_e003Assembly_6_S259,101456,280
0,C_B11_e003Assembly_4_S215,133,C_F11_e003Assembly_4_S263,101456,388
1,C_F3_e003Assembly_6_S255,112,C_F11_e003Assembly_4_S263,101456,388
2,C_F7_e003Assembly_6_S259,154,C_F11_e003Assembly_4_S263,101456,388
3,C_F11_e003Assembly_4_S263,388,C_F11_e003Assembly_4_S263,101456,388
4,D_B7_e003Assembly_S307,145,C_F11_e003Assembly_4_S263,101456,388
5,D_F7_e003Assembly_S355,137,C_F11_e003Assembly_4_S263,101456,388
6,D_F11_e003Assembly_S359,154,C_F11_e003Assembly_4_S263,101456,388
0,C_B11_e003Assembly_4_S215,112,D_B7_e003Assembly_S307,101456,319
1,C_F3_e003Assembly_6_S255,100,D_B7_e003Assembly_S307,101456,319
2,C_F7_e003Assembly_6_S259,125,D_B7_e003Assembly_S307,101456,319
3,C_F11_e003Assembly_4_S263,145,D_B7_e003Assembly_S307,101456,319
4,D_B7_e003Assembly_S307,319,D_B7_e003Assembly_S307,101456,319
5,D_F7_e003Assembly_S355,127,D_B7_e003Assembly_S307,101456,319
6,D_F11_e003Assembly_S359,136,D_B7_e003Assembly_S307,101456,319
0,C_B11_e003Assembly_4_S215,119,D_F7_e003Assembly_S355,101456,245
1,C_F3_e003Assembly_6_S255,101,D_F7_e003Assembly_S355,101456,245
2,C_F7_e003Assembly_6_S259,138,D_F7_e003Assembly_S355,101456,245
3,C_F11_e003Assembly_4_S263,137,D_F7_e003Assembly_S355,101456,245
4,D_B7_e003Assembly_S307,127,D_F7_e003Assembly_S355,101456,245
5,D_F7_e003Assembly_S355,245,D_F7_e003Assembly_S355,101456,245
6,D_F11_e003Assembly_S359,133,D_F7_e003Assembly_S355,101456,245
0,C_B11_e003Assembly_4_S215,133,D_F11_e003Assembly_S359,101456,268
1,C_F3_e003Assembly_6_S255,109,D_F11_e003Assembly_S359,101456,268
2,C_F7_e003Assembly_6_S259,142,D_F11_e003Assembly_S359,101456,268
3,C_F11_e003Assembly_4_S263,154,D_F11_e003Assembly_S359,101456,268
4,D_B7_e003Assembly_S307,136,D_F11_e003Assembly_S359,101456,268
5,D_F7_e003Assembly_S355,133,D_F11_e003Assembly_S359,101456,268
6,D_F11_e003Assembly_S359,268,D_F11_e003Assembly_S359,101456,268
