,0
C9-e003Coalescence-mGAM-p3,30.0
C9-e003Coalescence-mGAM-p7,10.0
e004-inoculumn-fecal-BD,4.0
B9-e003Coalescence-mGAM-p5,23.0
B5-e004Assembly-mBHI-p7,4.0
B11-e003Coalescence-mGAM-p3,10.0
E5-e004Assembly-mGAM-p5,12.0
D9-e003Coalescence-mGAM-p7,11.0
B10-e003Coalescence-mGAM-p3,21.0
B5-e003Coalescence-Inoculumn-mGAM,45.0
D9-e003Coalescence-mGAM-p5,4.0
E5-e004Assembly-mGAM-p7,21.0
BF-Fecal,13.0
AM-Fecal,13.0
e003-inoculumn-fecal-inoculumn,7.0
e003-inoculumn-fecal-AC,13.0
B9-e003GlycerolRevival-mGAM-p2,22.0
B2-e003Coalescence-Inoculumn-mGAM,39.0
A3-e003Coalescence-Inoculumn-mGAM,20.0
BG-Fecal,12.0
B9-e003Assembly-mGAM-p5,5.0
B11-e003Coalescence-mGAM-p7,5.0
C3-e003Coalescence-Inoculumn-mGAM,36.0
B3-e003Coalescence-Inoculumn-mGAM,106.0
B4-e003Coalescence-Inoculumn-mGAM,86.0
B8-e003Coalescence-mGAM-p5,18.0
C9-e003GlycerolRevival-mGAM-p2,7.0
C9-e003Coalescence-mGAM-p5,36.0
B8-e003Coalescence-mGAM-p7,4.0
D3-e003Coalescence-Inoculumn-mGAM,36.0
BC-Fecal,7.0
e004-inoculumn-fecal-BE,12.0
BA-Fecal,5.0
A9-e003Coalescence-mGAM-p5,21.0
F100-e003Coalescence-mGAM-p7_S163,4.0
F9-e003Coalescence-mGAM-p5_S66,21.0
F8-e003Coalescence-mGAM-p5_S65,6.0
G9-e003Coalescence-mGAM-p5_S78,15.0
H9-e003Coalescence-mGAM-p5_S90,4.0
G9-e003Coalescence-mGAM-p7_S174,18.0
H9-e003Coalescence-mGAM-p7_S186,4.0
F100-e003Coalescence-mGAM-p3_S167,13.0
E9-e003Coalescence-mGAM-p3_S154,22.0
F111-e003Coalescence-mGAM-p3_S168,16.0
E9-e003Coalescence-mGAM-p5_S54,10.0
G9-e003Coalescence-mGAM-p3_S178,57.0
