,index,shared,sample1,species_id,num_sites
0,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,815,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,100198,815
1,A_C4_C5_AF_AE_mBHI_mBHI_2_S28,86,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,100198,815
2,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,107,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,100198,815
3,A_C12_C5_AF_AE_mBHI_mBHI_4_S36,113,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,100198,815
4,A_D1_D2_AA_AF_mBHI_mBHI_2_S37,114,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,100198,815
5,A_D3_D4_AE_AF_mBHI_mBHI_2_S39,69,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,100198,815
6,A_D4_D5_AF_AF_mBHI_mBHI_2_S40,102,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,100198,815
7,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,140,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,100198,815
8,A_D8_D11_AF_AF_mGAM_mBHI_2_S44,123,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,100198,815
9,A_D11_D4_AE_AF_mBHI_mBHI_4_S47,88,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,100198,815
10,A_D12_D5_AF_AF_mBHI_mBHI_4_S48,47,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,100198,815
11,A_E8_A11_AF_AA_mGAM_mGAM_2_S56,61,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,100198,815
12,A_G8_C11_AF_AE_mGAM_mGAM_2_S80,45,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,100198,815
13,A_H1_D2_AA_AF_mBHI_mGAM_2_S85,60,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,100198,815
14,A_H3_D4_AE_AF_mBHI_mGAM_2_S87,37,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,100198,815
15,A_H4_D5_AF_AF_mBHI_mGAM_2_S88,31,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,100198,815
16,A_H5_D8_AA_AF_mGAM_mGAM_2_S89,42,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,100198,815
17,A_H8_D11_AF_AF_mGAM_mGAM_2_S92,103,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,100198,815
18,A_H9_D2_AA_AF_mBHI_mGAM_4_S93,87,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,100198,815
19,A_H10_D3_ACPP_AF_mBHI_mGAM_4_S94,34,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,100198,815
20,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,54,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,100198,815
21,B_A10_A9_ACPP_AA_mGAM_mBHI_4_S106,57,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,100198,815
22,B_A12_A11_AF_AA_mGAM_mBHI_4_S108,122,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,100198,815
23,B_C10_C9_ACPP_AE_mGAM_mBHI_4_S130,58,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,100198,815
