,0.975,0.975
B3-e003Coalescence-Inoculumn-mGAM,1.0,0.0
D5-e003Coalescence-Inoculumn-mGAM,0.06899999999999995,1.0
B11-e003Coalescence-mBHI-p3,1.0,0.114
B11-e003Coalescence-mGAM-p3,0.393,0.974
B11-e003Coalescence-mGAM-p7,0.3590249999999996,1.0
B5-e003Coalescence-Inoculumn-mGAM,0.364,0.904
D3-e003Coalescence-Inoculumn-mGAM,0.372,0.863
D9-e003Coalescence-mBHI-p3,1.0,0.231
D9-e003Coalescence-mBHI-p5,1.0,0.111
D9-e003Coalescence-mBHI-p7,1.0,0.0
D9-e003Coalescence-mGAM-p3,0.552,1.0
D9-e003Coalescence-mGAM-p5,0.524,0.974
D9-e003Coalescence-mGAM-p7,0.311,1.0
F111-e003Coalescence-mBHI-p3_S120,1.0,0.176
F111-e003Coalescence-mBHI-p5_S20,1.0,0.0
F111-e003Coalescence-mBHI-p7_S116,1.0,0.448
F111-e003Coalescence-mGAM-p3_S168,0.8464250000000002,1.0
F111-e003Coalescence-mGAM-p5_S68,0.7723500000000004,1.0
F111-e003Coalescence-mGAM-p7_S164,1.0,1.0
H9-e003Coalescence-mBHI-p5_S42,1.0,0.111
H9-e003Coalescence-mBHI-p7_S138,1.0,0.0
H9-e003Coalescence-mGAM-p3_S190,0.3433999999999996,1.0
H9-e003Coalescence-mGAM-p5_S90,0.795,1.0
H9-e003Coalescence-mGAM-p7_S186,0.8720749999999998,1.0
