,index,shared,sample1,species_id,num_sites
0,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,2911,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,100243,2911
1,A_G5_C8_AA_AE_mGAM_mGAM_2_S77,914,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,100243,2911
2,B_D2_H3_ACPP_AF_mBHI_mBHI_2_S134,132,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,100243,2911
3,B_E7_E10_AE_AA_mGAM_mGAM_2_S151,836,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,100243,2911
4,B_G7_G10_AE_AE_mGAM_mGAM_2_S175,1681,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,100243,2911
5,B_H2_H3_ACPP_AF_mBHI_mGAM_2_S182,74,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,100243,2911
6,C_C8_C11_AF_AE_mGAM_mBHI_6_S224,1642,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,100243,2911
7,D_G6_C9_ACPP_AE_mGAM_mGAM_6_S366,1646,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,100243,2911
8,D_G11_G10_AE_AE_mGAM_mGAM_4_S371,839,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,100243,2911
9,C9-e003Coalescence-mGAM-p7,1589,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,100243,2911
10,C3-e003Coalescence-mGAM-p3,83,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,100243,2911
11,B5-e003Coalescence-mBHI-p5,74,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,100243,2911
12,B5-e003Coalescence-mBHI-p3,81,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,100243,2911
13,D3-e003Coalescence-mBHI-p7,97,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,100243,2911
14,D3-e003Coalescence-mGAM-p5,67,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,100243,2911
15,C11-e003Coalescence-mGAM-p3,881,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,100243,2911
16,C11-e003Coalescence-mBHI-p5,1632,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,100243,2911
17,B3-e003Coalescence-mGAM-p5,49,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,100243,2911
18,C10-e003Coalescence-mGAM-p5,1647,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,100243,2911
19,C10-e003Coalescence-mGAM-p7,1708,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,100243,2911
20,H3-e003Coalescence-mBHI-p3_S46,114,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,100243,2911
21,F5-e003Coalescence-mBHI-p5_S16,54,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,100243,2911
22,F4-e003Coalescence-mGAM-p3_S71,78,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,100243,2911
23,F5-e003Coalescence-mBHI-p3_S24,88,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,100243,2911
24,F4-e003Coalescence-mGAM-p7_S159,61,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,100243,2911
25,B10-e003Coalescence-mGAM-p1_S769,1509,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,100243,2911
26,B3-e003Coalescence-mGAM-p1_S729,44,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,100243,2911
27,G10-e003Coalescence-mBHI-p1_S830,1410,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,100243,2911
28,D10-e003Coalescence-mGAM-p1_S771,1685,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,100243,2911
29,G8-e003Coalescence-mBHI-p1_S814,857,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,100243,2911
