,0
C12-e003Coalescence-mBHI-p3,9.0
C9-e003Coalescence-mGAM-p3,4.0
C11-e003Coalescence-mBHI-p3,15.0
D10-e003Coalescence-mBHI-p3,22.0
A4-e003Coalescence-mBHI-p7,6.0
A4-e003Coalescence-mBHI-inoculumn-redo,7.0
D4-e003Coalescence-mBHI-p5,19.0
C2-e003Coalescence-mBHI-p5,6.0
D4-e003Coalescence-mBHI-p3,10.0
D10-e003Assembly-mGAM-p5,9.0
C4-e003Coalescence-mGAM-p7,4.0
C3-e003Coalescence-mGAM-p3,5.0
B4-e003Assembly-mBHI-p5,5.0
C2-e003Coalescence-mGAM-p7,5.0
C4-e003Coalescence-mBHI-inoculumn-redo,5.0
C9-e003Coalescence-mBHI-p5,38.0
C2-e003Coalescence-mBHI-p3,12.0
D4-e003Coalescence-mBHI-p7,26.0
B10-e003Coalescence-mGAM-p3,6.0
D10-e003Coalescence-mBHI-p5,24.0
C5-e003Coalescence-mBHI-p3,8.0
C9-e003Coalescence-mBHI-p3,35.0
D10-e003Coalescence-mGAM-p5,21.0
C8-e003Coalescence-mBHI-p7,5.0
D4-e003Coalescence-mGAM-p5,4.0
B10-e003Coalescence-mBHI-p5,42.0
C4-e003Coalescence-mGAM-p5,17.0
C5-e003Coalescence-mGAM-p7,4.0
C5-e003Coalescence-mBHI-inoculumn-redo,7.0
A10-e003Coalescence-mBHI-p5,4.0
AM-Fecal,6.0
D5-e003Coalescence-mBHI-p5,4.0
C4-e003Coalescence-mGAM-p3,22.0
C5-e003Coalescence-mBHI-p5,61.0
C5-e003Coalescence-mGAM-p3,5.0
C3-e003Coalescence-mGAM-p5,6.0
C10-e003GlycerolRevival-mGAM-p2,17.0
B4-e003Assembly-mBHI-p3,4.0
C11-e003Coalescence-mGAM-p5,10.0
C10-e003Coalescence-mGAM-p3,8.0
C3-e003Coalescence-Inoculumn-mGAM,4.0
D4-e003Coalescence-Inoculumn-mBHI,12.0
A4-e003Coalescence-mBHI-p5,15.0
D10-e003Coalescence-mGAM-p7,12.0
C12-e003Coalescence-mGAM-p3,5.0
C11-e003Coalescence-mGAM-p3,23.0
A10-e003Coalescence-mBHI-p7,4.0
C10-e003Coalescence-mBHI-p7,14.0
B10-e003Coalescence-mBHI-p3,36.0
C11-e003Coalescence-mBHI-p5,32.0
C2-e003Coalescence-Inoculumn-mGAM,4.0
B4-e003Coalescence-Inoculumn-mGAM,4.0
C4-e003Coalescence-Inoculumn-mGAM,5.0
D4-e003Coalescence-mGAM-p3,4.0
C3-e003Coalescence-mGAM-p7,9.0
C5-e003Coalescence-mBHI-p7,48.0
C11-e003Coalescence-mGAM-p7,13.0
D10-e003Coalescence-mBHI-p7,29.0
C9-e003Coalescence-mBHI-p7,25.0
C2-e003Coalescence-mBHI-inoculumn-redo,5.0
C10-e003Coalescence-mGAM-p5,15.0
C10-e003Coalescence-mBHI-p5,15.0
C3-e003Coalescence-mBHI-inoculumn-redo,9.0
A4-e003Coalescence-mBHI-p3,6.0
C8-e003Coalescence-mBHI-p5,7.0
B4-e003Coalescence-Inoculumn-mBHI,11.0
C5-e003Coalescence-Inoculumn-mGAM,5.0
C4-e003Coalescence-mBHI-p5,9.0
A4-e003Coalescence-Inoculumn-mGAM,5.0
B4-e003Coalescence-mBHI-p3,11.0
C10-e003Coalescence-mGAM-p7,13.0
C10-e003Coalescence-mBHI-p3,48.0
