,index,shared,sample1,species_id
0,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,24888,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,100044
1,A_C1_C2_AA_AE_mBHI_mBHI_2_S25,19811,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,100044
2,A_C3_C4_AE_AE_mBHI_mBHI_2_S27,15387,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,100044
3,A_C4_C5_AF_AE_mBHI_mBHI_2_S28,19609,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,100044
4,A_C5_C8_AA_AE_mGAM_mBHI_2_S29,22779,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,100044
5,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,23103,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,100044
6,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,24128,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,100044
7,A_C10_C3_ACPP_AE_mBHI_mBHI_4_S34,23475,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,100044
8,A_C11_C4_AE_AE_mBHI_mBHI_4_S35,23250,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,100044
9,A_C12_C5_AF_AE_mBHI_mBHI_4_S36,23740,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,100044
10,A_D11_D4_AE_AF_mBHI_mBHI_4_S47,14290,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,100044
11,A_D12_D5_AF_AF_mBHI_mBHI_4_S48,11,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,100044
12,A_E2_A3_ACPP_AA_mBHI_mGAM_2_S50,49,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,100044
13,A_E10_A3_ACPP_AA_mBHI_mGAM_4_S58,54,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,100044
14,A_E11_A4_AE_AA_mBHI_mGAM_4_S59,21449,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,100044
15,A_G1_C2_AA_AE_mBHI_mGAM_2_S73,17937,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,100044
16,A_G3_C4_AE_AE_mBHI_mGAM_2_S75,18607,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,100044
17,A_G4_C5_AF_AE_mBHI_mGAM_2_S76,13422,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,100044
18,A_G5_C8_AA_AE_mGAM_mGAM_2_S77,22993,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,100044
19,A_G8_C11_AF_AE_mGAM_mGAM_2_S80,22631,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,100044
20,A_G9_C2_AA_AE_mBHI_mGAM_4_S81,21740,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,100044
21,A_G10_C3_ACPP_AE_mBHI_mGAM_4_S82,10945,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,100044
22,A_H3_D4_AE_AF_mBHI_mGAM_2_S87,20192,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,100044
23,A_H10_D3_ACPP_AF_mBHI_mGAM_4_S94,196,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,100044
24,A_H11_D4_AE_AF_mBHI_mGAM_4_S95,12595,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,100044
25,B_A7_E10_AE_AA_mGAM_mBHI_2_S103,23478,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,100044
26,B_A10_A9_ACPP_AA_mGAM_mBHI_4_S106,779,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,100044
27,B_A11_A10_AE_AA_mGAM_mBHI_4_S107,23418,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,100044
28,B_C5_G8_AA_AE_mGAM_mBHI_2_S125,13422,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,100044
29,B_C7_G10_AE_AE_mGAM_mBHI_2_S127,17337,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,100044
30,B_C9_C8_AA_AE_mGAM_mBHI_4_S129,14443,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,100044
31,B_C10_C9_ACPP_AE_mGAM_mBHI_4_S130,11543,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,100044
32,B_C11_C10_AE_AE_mGAM_mBHI_4_S131,19347,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,100044
33,B_C12_C11_AF_AE_mGAM_mBHI_4_S132,16362,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,100044
34,B_D2_H3_ACPP_AF_mBHI_mBHI_2_S134,67,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,100044
35,B_D7_H10_AE_AF_mGAM_mBHI_2_S139,23690,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,100044
36,B_D10_D9_ACPP_AF_mGAM_mBHI_4_S142,2,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,100044
37,B_D11_D10_AE_AF_mGAM_mBHI_4_S143,19941,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,100044
38,B_E2_E3_ACPP_AA_mBHI_mGAM_2_S146,39,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,100044
39,B_E3_E4_AE_AA_mBHI_mGAM_2_S147,9183,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,100044
40,B_E6_E9_ACPP_AA_mGAM_mGAM_2_S150,1,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,100044
41,B_E7_E10_AE_AA_mGAM_mGAM_2_S151,22888,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,100044
42,B_E10_A9_ACPP_AA_mGAM_mGAM_4_S154,12,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,100044
43,B_G1_G2_AA_AE_mBHI_mGAM_2_S169,16967,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,100044
44,B_G8_G11_AF_AE_mGAM_mGAM_2_S176,21516,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,100044
45,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,12305,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,100044
46,B_H2_H3_ACPP_AF_mBHI_mGAM_2_S182,37,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,100044
47,B_H6_H9_ACPP_AF_mGAM_mGAM_2_S186,13,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,100044
48,B_H7_H10_AE_AF_mGAM_mGAM_2_S187,22555,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,100044
49,C_A7_A10_AE_AA_mGAM_mBHI_6_S199,15935,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,100044
50,C_A11_E4_AE_AA_mBHI_mBHI_4_S203,22747,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,100044
51,C_C3_C4_AE_AE_mBHI_mBHI_6_S219,20875,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,100044
52,C_C4_C5_AF_AE_mBHI_mBHI_6_S220,19911,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,100044
53,C_C5_C8_AA_AE_mGAM_mBHI_6_S221,23447,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,100044
54,C_C7_C10_AE_AE_mGAM_mBHI_6_S223,22993,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,100044
55,C_C8_C11_AF_AE_mGAM_mBHI_6_S224,22712,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,100044
56,C_C9_G2_AA_AE_mBHI_mBHI_4_S225,23064,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,100044
