,0
A_A8_A11_AF_AA_mGAM_mBHI_2_S8,0.125
A_C8_C11_AF_AE_mGAM_mBHI_2_S32,0.2
A_C12_C5_AF_AE_mBHI_mBHI_4_S36,0.192
A_D1_D2_AA_AF_mBHI_mBHI_2_S37,0.125
A_D3_D4_AE_AF_mBHI_mBHI_2_S39,0.125
A_D4_D5_AF_AF_mBHI_mBHI_2_S40,0.125
A_D5_D8_AA_AF_mGAM_mBHI_2_S41,0.125
A_D8_D11_AF_AF_mGAM_mBHI_2_S44,0.186
A_D11_D4_AE_AF_mBHI_mBHI_4_S47,0.143
A_D12_D5_AF_AF_mBHI_mBHI_4_S48,0.125
A_E4_A5_AF_AA_mBHI_mGAM_2_S52,0.125
A_E8_A11_AF_AA_mGAM_mGAM_2_S56,0.125
A_E12_A5_AF_AA_mBHI_mGAM_4_S60,0.125
A_G4_C5_AF_AE_mBHI_mGAM_2_S76,0.125
A_G8_C11_AF_AE_mGAM_mGAM_2_S80,0.125
A_H1_D2_AA_AF_mBHI_mGAM_2_S85,0.125
A_H3_D4_AE_AF_mBHI_mGAM_2_S87,0.118
A_H4_D5_AF_AF_mBHI_mGAM_2_S88,0.125
A_H5_D8_AA_AF_mGAM_mGAM_2_S89,0.125
A_H8_D11_AF_AF_mGAM_mGAM_2_S92,0.125
A_H9_D2_AA_AF_mBHI_mGAM_4_S93,0.159
A_H10_D3_ACPP_AF_mBHI_mGAM_4_S94,0.125
A_H11_D4_AE_AF_mBHI_mGAM_4_S95,0.143
A_H12_D5_AF_AF_mBHI_mGAM_4_S96,0.125
B_A12_A11_AF_AA_mGAM_mBHI_4_S108,0.125
B_C12_C11_AF_AE_mGAM_mBHI_4_S132,0.125
B_D2_H3_ACPP_AF_mBHI_mBHI_2_S134,0.125
B_D4_H5_AF_AF_mBHI_mBHI_2_S136,0.143
B_D7_H10_AE_AF_mGAM_mBHI_2_S139,0.224
B_D8_H11_AF_AF_mGAM_mBHI_2_S140,0.143
B_D10_D9_ACPP_AF_mGAM_mBHI_4_S142,0.143
B_D11_D10_AE_AF_mGAM_mBHI_4_S143,0.125
B_E4_E5_AF_AA_mBHI_mGAM_2_S148,0.125
B_E8_E11_AF_AA_mGAM_mGAM_2_S152,0.133
B_E12_A11_AF_AA_mGAM_mGAM_4_S156,0.125
