,sample,diversity
0,C12-e003Coalescence-mBHI-p3,0.00017100625136232974
1,C9-e003Coalescence-mGAM-p3,0.0001510171737379511
2,C11-e003Coalescence-mBHI-p3,0.00018780263737105016
3,D11-e003Coalescence-mBHI-p5,0.00020859333001967928
4,D10-e003Coalescence-mBHI-p3,0.00019176859458027085
5,B9-e003Coalescence-mGAM-p5,0.0002907678200859032
6,B8-e003Assembly-mGAM-p5,0.0001652658419114175
7,C8-e003Assembly-mGAM-p3,0.00013717092296054804
8,D11-e003Coalescence-mGAM-p5,4.214295657104472e-05
9,B11-e003Coalescence-mGAM-p3,0.0013960260262495198
10,A2-e003Coalescence-Inoculumn-mGAM,5.467231917699935e-05
11,D9-e003Coalescence-mGAM-p7,0.00038347812245252347
12,B10-e003Coalescence-mGAM-p3,0.00010411244143675169
13,B5-e003Coalescence-Inoculumn-mGAM,0.0020875140201796925
14,D10-e003Coalescence-mBHI-p5,0.00022753473696984406
15,D10-e003Coalescence-mGAM-p5,8.474042796337277e-05
16,B11-e003Assembly-mGAM-p5,0.0001959308662479888
17,D5-e003Coalescence-Inoculumn-mGAM,0.00018270932173149578
18,B2-e003Coalescence-Inoculumn-mGAM,0.005103950868571893
19,B12-e003Coalescence-mGAM-p3,0.0003595702255737408
20,A3-e003Coalescence-Inoculumn-mGAM,0.004573315306214724
21,A10-e003Coalescence-mGAM-p3,0.00026908448298565456
22,C11-e003Coalescence-mGAM-p5,4.883569596360764e-05
23,D10-e003Coalescence-mGAM-p7,7.605204336392448e-05
24,C12-e003Coalescence-mGAM-p3,3.881179455152971e-05
25,C11-e003Coalescence-mGAM-p3,6.301099839143621e-05
26,C11-e003Coalescence-mBHI-p5,6.35523143875218e-05
27,D10-e003Coalescence-mGAM-p3,9.589182431161202e-05
28,C2-e003Coalescence-Inoculumn-mGAM,4.014475050037564e-05
29,B3-e003Coalescence-Inoculumn-mGAM,0.00025193484745770963
30,D11-e003Coalescence-mGAM-p7,9.775497358231446e-05
31,B4-e003Coalescence-Inoculumn-mGAM,0.0002588749755405686
32,B11-e003GlycerolRevival-mGAM-p2,0.00015043810356968129
33,D12-e003Coalescence-mBHI-p3,0.00018140478393832238
34,C11-e003Coalescence-mGAM-p7,6.198313810710935e-05
35,A8-e003Coalescence-mGAM-p7,1.9098791683112847e-05
36,A5-e003Coalescence-Inoculumn-mGAM,0.011902705652814245
37,D4-e003Coalescence-Inoculumn-mGAM,7.854990589721274e-05
38,C9-e003GlycerolRevival-mGAM-p2,9.127824652147964e-05
39,B8-e003GlycerolRevival-mGAM-p2,5.94443381051285e-05
40,D2-e003Coalescence-Inoculumn-mGAM,0.01162922857556157
41,C5-e003Coalescence-Inoculumn-mGAM,0.00020218309313497598
42,A11-e003Coalescence-mBHI-p3,0.0002630956603996689
43,A4-e003Coalescence-Inoculumn-mGAM,7.170357280399135e-05
44,H111-e003Coalescence-mGAM-p7_S188,5.82553682321826e-05
45,F100-e003Coalescence-mGAM-p7_S163,0.0001910514535725989
46,H111-e003Coalescence-mBHI-p3_S144,0.0002007388598737106
47,G111-e003Coalescence-mGAM-p5_S80,4.600262090607757e-05
48,G111-e003Coalescence-mBHI-p5_S32,0.00011057054400707652
49,H9-e003Coalescence-mGAM-p3_S190,0.00021274521101665619
50,G8-e003Coalescence-mGAM-p3_S177,4.432265350091151e-05
51,G111-e003Coalescence-mBHI-p3_S132,5.01208797688543e-05
52,F9-e003Coalescence-mGAM-p5_S66,0.00013619769261177347
53,G111-e003Coalescence-mGAM-p7_S176,2.5038586249881516e-05
54,H100-e003Coalescence-mGAM-p7_S187,6.161943114391038e-05
55,E100-e003Coalescence-mGAM-p3_S155,0.00018268023399868133
56,F111-e003Coalescence-mGAM-p7_S164,0.0005470597907891575
57,H100-e003Coalescence-mBHI-p5_S43,0.0001779256010030259
58,G8-e003Coalescence-mGAM-p5_S77,0.000215125421628289
59,H111-e003Coalescence-mGAM-p5_S92,5.3186024163377796e-05
60,H9-e003Coalescence-mGAM-p5_S90,5.348568650094208e-05
61,G9-e003Coalescence-mGAM-p7_S174,0.00015624926018342717
62,G111-e003Coalescence-mGAM-p3_S180,6.425157244250058e-05
63,F9-e003Coalescence-mGAM-p7_S162,0.00018330731471311653
64,H9-e003Coalescence-mGAM-p7_S186,9.766211027817228e-05
65,G100-e003Coalescence-mBHI-p3_S131,5.5351197330628345e-05
66,G111-e003Coalescence-mBHI-p7_S128,5.8391933809763846e-05
67,H111-e003Coalescence-mBHI-p5_S44,0.00021958250989892122
68,H100-e003Coalescence-mGAM-p5_S91,6.805672528052131e-05
69,H100-e003Coalescence-mBHI-p7_S139,9.91809801948727e-05
70,G8-e003Coalescence-mGAM-p7_S173,0.00018691521597693754
71,H111-e003Coalescence-mGAM-p3_S192,6.898389107205725e-05
72,E8-e003Coalescence-mBHI-p3_S105,0.0001651164070669822
73,E8-e003Coalescence-mGAM-p7_S149,4.4685414680648235e-05
74,G9-e003Coalescence-mGAM-p3_S178,0.00021651556925717284
