,index,shared,sample1,species_id,num_sites
0,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,1111,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100130,1111
1,B_A10_A9_ACPP_AA_mGAM_mBHI_4_S106,165,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100130,1111
2,B_E6_E9_ACPP_AA_mGAM_mGAM_2_S150,216,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100130,1111
3,B_E10_A9_ACPP_AA_mGAM_mGAM_4_S154,129,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100130,1111
4,B_G6_G9_ACPP_AE_mGAM_mGAM_2_S174,203,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100130,1111
5,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,72,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100130,1111
6,C9-e003Coalescence-mGAM-p3,92,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100130,1111
7,B9-e003Coalescence-mGAM-p5,108,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100130,1111
8,B8-e003Coalescence-mBHI-p5,148,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100130,1111
9,B11-e003Coalescence-mGAM-p3,45,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100130,1111
10,B10-e003Coalescence-mGAM-p3,96,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100130,1111
11,A9-e003Coalescence-mGAM-p7,130,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100130,1111
12,A9-e003Coalescence-mBHI-p5,104,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100130,1111
13,B9-e003Coalescence-mBHI-p5,120,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100130,1111
14,B10-e003Coalescence-mGAM-p7,72,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100130,1111
15,A9-e003Coalescence-mBHI-p7,90,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100130,1111
