,index,shared,sample1,species_id,num_sites
0,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,32,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102347,32
1,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,16,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102347,32
2,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,21,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102347,32
3,B_A2_E3_ACPP_AA_mBHI_mBHI_2_S98,7,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102347,32
4,B_C1_G2_AA_AE_mBHI_mBHI_2_S121,23,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102347,32
5,C_A1_A2_AA_AA_mBHI_mBHI_6_S193,15,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102347,32
6,C_A9_E2_AA_AA_mBHI_mBHI_4_S201,21,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102347,32
7,C_C9_G2_AA_AE_mBHI_mBHI_4_S225,22,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102347,32
8,C2-e003Coalescence-mBHI-p5,6,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102347,32
9,C2-e003Coalescence-mBHI-p3,8,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102347,32
10,A2-e003Coalescence-mBHI-p7,6,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102347,32
11,A2-e003Coalescence-mBHI-p3,6,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102347,32
12,A2-e003Coalescence-mBHI-p5,5,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102347,32
13,E2-e003Coalescence-mBHI-p5_S1,20,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102347,32
14,E2-e003Coalescence-mBHI-p3_S9,20,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102347,32
15,A2-e003Coalescence-Inoculumn-mBHI,10,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102347,32
16,A5-e003Coalescence-mBHI-inoculumn-redo,4,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102347,32
17,D2-e003Coalescence-Inoculumn-mBHI,7,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102347,32
