,sample,diversity
0,D2-e004Assembly-mGAM-p7,0.0014279330976686958
1,B2-e003Coalescence-mBHI-p3,6.21169248247394e-05
2,A4-e003Coalescence-mBHI-inoculumn-redo,3.929705799163326e-05
3,B3-e003Coalescence-mBHI-p3,2.0686254560672686e-05
4,C4-e003GlycerolRevival-mBHI-p2,4.115547458476265e-05
5,B2-e003Assembly-mBHI-p5,4.252140157453639e-05
6,e004-inoculumn-fecal-AK,0.00021725428016034827
7,C3-e003Coalescence-mGAM-p3,4.940596069441425e-05
8,D3-e003Coalescence-Inoculumn-mBHI,0.004767503208854568
9,C3-e003Coalescence-mBHI-p7,3.209511811594174e-05
10,C2-e003Coalescence-mGAM-p7,3.746362317532717e-05
11,D2-e003Coalescence-mBHI-p5,3.580795517545147e-05
12,B5-e003Coalescence-mBHI-p5,9.893957971879959e-05
13,C2-e003Coalescence-mBHI-p3,7.477143248577391e-05
14,D2-e004Assembly-mGAM-p3,4.388818382281544e-05
15,B4-e003Coalescence-mGAM-p5,6.706711833322359e-05
16,B5-e003Coalescence-Inoculumn-mBHI,0.004711430111660894
17,C2-e003Coalescence-mGAM-p3,4.329822333741293e-05
18,F2-e004Assembly-epsilon-p3,3.9356606678085583e-05
19,B5-e003Coalescence-mBHI-p3,0.0005770505478563458
20,A2-e003Coalescence-mBHI-p7,3.534914587037138e-05
21,D5-e003Coalescence-mBHI-p5,4.344648520283168e-05
22,D3-e003Assembly-mBHI-p3,3.124871212282465e-05
23,C3-e003Coalescence-mGAM-p5,6.982492276004119e-05
24,C10-e003GlycerolRevival-mGAM-p2,0.00011103769008146947
25,D3-e003Assembly-mBHI-p5,3.635851802680523e-05
26,A2-e003Coalescence-Inoculumn-mBHI,5.507959714022933e-05
27,D3-e003Coalescence-mBHI-p7,3.453343335386708e-05
28,C3-e003Coalescence-mBHI-p5,5.679509113805923e-05
29,B2-e003Coalescence-mGAM-p3,9.537413438802452e-05
30,B3-e003Coalescence-Inoculumn-mBHI,4.4241217043109585e-05
31,A5-e003Coalescence-mBHI-p7,4.20631134693609e-05
32,G2-e004Assembly-epsilon-p3,3.482309095946128e-05
33,E2-e004Assembly-mGAM-p7,3.8195105171480014e-05
34,A5-e003Coalescence-mBHI-inoculumn-redo,0.005521094041676462
35,B5-e003Coalescence-mBHI-p7,3.188354852735867e-05
36,B3-e003Coalescence-mBHI-p7,2.5895525589226985e-05
37,C2-e004Assembly-mBHI-p7,0.00016115683479700217
38,E2-e004Assembly-mGAM-p5,0.00023358241253322275
39,C3-e003GlycerolRevival-mBHI-p2,5.5597609214553604e-05
40,D2-e003Coalescence-Inoculumn-mBHI,0.005076751382434731
41,F2-e004Assembly-epsilon-p7,3.2955217978169916e-05
42,C3-e003Coalescence-mGAM-p7,3.345206826372416e-05
43,B3-e003Coalescence-mGAM-p5,6.793432933956307e-05
44,E2-e004Assembly-mGAM-p3,3.06264819590448e-05
45,A2-e003Coalescence-mBHI-p3,4.8273317846432635e-05
46,B3-e003Coalescence-mBHI-p5,1.860714142087733e-05
47,C2-e003Coalescence-mBHI-inoculumn-redo,4.07369959075232e-05
48,B2-e003Coalescence-Inoculumn-mBHI,0.002687324002202895
49,A3-e003Coalescence-mBHI-p3,4.616559968296898e-05
50,A2-e003Coalescence-mBHI-p5,4.458233349150576e-05
51,G2-e004Assembly-epsilon-p5,3.4736966725530465e-05
52,C3-e003Coalescence-mBHI-inoculumn-redo,4.509991435025155e-05
53,C3-e003Assembly-mBHI-p5,3.689912755268707e-05
54,F2-e004Assembly-epsilon-p5,3.67072627713345e-05
55,A4-e003Coalescence-mBHI-p3,6.852794990582817e-05
56,C9-e003GlycerolRevival-mGAM-p2,5.739920879247692e-05
57,B2-e004Assembly-mBHI-p7,0.00021104362360469954
58,A2-e003Coalescence-mBHI-inoculumn-redo,4.254496956271763e-05
59,C2-e003Coalescence-mGAM-p5,3.8147627051738135e-05
60,B4-e003Coalescence-Inoculumn-mBHI,4.723965622395537e-05
61,B2-e004Assembly-mBHI-p3,0.00019411117467518432
62,B2-e004Assembly-mBHI-p5,0.00019979359522984285
63,B4-e003Coalescence-mBHI-p3,3.3250308933891695e-05
64,D2-e003Coalescence-mBHI-p3,0.00044226624822803673
