,sample,diversity
0,F3-e004Assembly-epsilon-p3,6.796753165839519e-05
1,D3-e004Assembly-mGAM-p7,0.00031409815159038506
2,E3-e004Assembly-mGAM-p3,5.974011413635231e-05
3,D2-e004Assembly-mGAM-p3,0.0015499922229095
4,G3-e004Assembly-epsilon-p7,6.512440677117022e-05
5,C3-e004Assembly-mBHI-p7,0.001361535823886991
6,F2-e004Assembly-epsilon-p3,0.0016618329598667547
7,E3-e004Assembly-mGAM-p7,7.211771413890322e-05
8,E2-e004Assembly-mGAM-p7,3.09540707919599e-05
9,C2-e004Assembly-mBHI-p7,3.5387815766867846e-05
10,E3-e004Assembly-mGAM-p5,5.3120383251306606e-05
11,E2-e004Assembly-mGAM-p5,0.0007756960824792841
12,D3-e004Assembly-mGAM-p5,0.0002810353883688166
13,C3-e004Assembly-mBHI-p3,0.00042380814596701443
14,AG-Fecal,0.0002964269323027836
15,F3-e004Assembly-epsilon-p5,6.460663268545054e-05
16,G3-e004Assembly-epsilon-p5,4.9175260628881333e-05
