,0
C9-e003Coalescence-mGAM-p3,248
C9-e003Coalescence-mGAM-p7,240
B2-e003Coalescence-mBHI-p3,385
A4-e003Coalescence-mBHI-p7,400
B4-e003Coalescence-mBHI-p5,270
B9-e003Coalescence-mGAM-p5,253
A4-e003Coalescence-mBHI-inoculumn-redo,411
B3-e003Coalescence-mBHI-p3,8246
D4-e003Coalescence-mBHI-p5,256
C2-e003Coalescence-mBHI-p5,369
D4-e003Coalescence-mBHI-p3,260
B2-e003Assembly-mBHI-p5,396
B2-e003Coalescence-mBHI-p5,390
B12-e003Coalescence-mBHI-p3,234
D4-e004Assembly-mGAM-p5,347
D3-e003Coalescence-Inoculumn-mBHI,241
C3-e003Coalescence-mBHI-p7,259
B8-e003Coalescence-mBHI-p5,250
C2-e003Coalescence-mGAM-p7,380
D3-e003Coalescence-mBHI-p5,266
B11-e003Coalescence-mGAM-p3,244
B5-e003Assembly-mBHI-p5,251
D2-e003Coalescence-mBHI-p5,391
D5-e003Coalescence-mGAM-p5,256
B5-e003Coalescence-mBHI-p5,260
D5-e003Coalescence-mBHI-p7,265
C9-e003Coalescence-mBHI-p5,252
A5-e003Coalescence-mGAM-p3,5553
C2-e003Coalescence-mBHI-p3,376
C4-e004Assembly-mBHI-p5,287
D9-e003Coalescence-mGAM-p7,248
D4-e003Coalescence-mBHI-p7,281
E4-e004Assembly-mGAM-p7,124
B10-e003Coalescence-mGAM-p3,256
A9-e003Coalescence-mGAM-p7,260
B5-e003Coalescence-Inoculumn-mGAM,250
D5-e003Coalescence-mBHI-p3,240
C5-e003Coalescence-mBHI-p3,255
D9-e003Coalescence-mGAM-p5,262
C9-e003Coalescence-mBHI-p3,242
B4-e003Coalescence-mGAM-p5,263
D4-e003Coalescence-mGAM-p5,250
B5-e003Coalescence-mGAM-p5,250
B5-e003Coalescence-Inoculumn-mBHI,233
C2-e003Coalescence-mGAM-p3,417
B5-e003Coalescence-mGAM-p7,248
B10-e003Coalescence-mBHI-p5,251
