,index,shared,sample1,species_id
0,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,22,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101400
1,A_A2_A3_ACPP_AA_mBHI_mBHI_2_S2,17,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101400
2,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,20,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101400
3,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,19,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101400
4,A_A5_A8_AA_AA_mGAM_mBHI_2_S5,12,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101400
5,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,20,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101400
6,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,22,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101400
7,A_C5_C8_AA_AE_mGAM_mBHI_2_S29,3,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101400
8,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,20,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101400
9,A_D1_D2_AA_AF_mBHI_mBHI_2_S37,13,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101400
10,A_D4_D5_AF_AF_mBHI_mBHI_2_S40,0,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101400
11,A_D9_D2_AA_AF_mBHI_mBHI_4_S45,21,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101400
12,A_E1_A2_AA_AA_mBHI_mGAM_2_S49,16,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101400
13,A_E3_A4_AE_AA_mBHI_mGAM_2_S51,17,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101400
14,A_E4_A5_AF_AA_mBHI_mGAM_2_S52,19,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101400
15,A_E5_A8_AA_AA_mGAM_mGAM_2_S53,2,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101400
16,A_E9_A2_AA_AA_mBHI_mGAM_4_S57,17,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101400
17,A_E10_A3_ACPP_AA_mBHI_mGAM_4_S58,5,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101400
18,A_E11_A4_AE_AA_mBHI_mGAM_4_S59,20,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101400
19,A_G1_C2_AA_AE_mBHI_mGAM_2_S73,20,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101400
20,A_G4_C5_AF_AE_mBHI_mGAM_2_S76,0,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101400
21,A_G5_C8_AA_AE_mGAM_mGAM_2_S77,1,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101400
22,A_G9_C2_AA_AE_mBHI_mGAM_4_S81,19,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101400
23,A_H1_D2_AA_AF_mBHI_mGAM_2_S85,19,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101400
24,A_H4_D5_AF_AF_mBHI_mGAM_2_S88,0,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101400
25,A_H9_D2_AA_AF_mBHI_mGAM_4_S93,20,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101400
26,B_A2_E3_ACPP_AA_mBHI_mBHI_2_S98,20,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101400
27,B_A4_E5_AF_AA_mBHI_mBHI_2_S100,20,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101400
28,B_A5_E8_AA_AA_mGAM_mBHI_2_S101,6,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101400
29,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,2,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101400
30,B_A7_E10_AE_AA_mGAM_mBHI_2_S103,1,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101400
31,B_A9_A8_AA_AA_mGAM_mBHI_4_S105,11,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101400
32,B_A10_A9_ACPP_AA_mGAM_mBHI_4_S106,3,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101400
33,B_A11_A10_AE_AA_mGAM_mBHI_4_S107,5,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101400
34,B_A12_A11_AF_AA_mGAM_mBHI_4_S108,4,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101400
35,B_C1_G2_AA_AE_mBHI_mBHI_2_S121,20,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101400
36,B_C9_C8_AA_AE_mGAM_mBHI_4_S129,6,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101400
37,B_E2_E3_ACPP_AA_mBHI_mGAM_2_S146,20,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101400
38,B_E3_E4_AE_AA_mBHI_mGAM_2_S147,19,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101400
39,B_E4_E5_AF_AA_mBHI_mGAM_2_S148,20,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101400
40,B_E7_E10_AE_AA_mGAM_mGAM_2_S151,4,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101400
41,B_E8_E11_AF_AA_mGAM_mGAM_2_S152,2,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101400
42,B_E10_A9_ACPP_AA_mGAM_mGAM_4_S154,1,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101400
43,B_E11_A10_AE_AA_mGAM_mGAM_4_S155,1,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101400
44,B_G1_G2_AA_AE_mBHI_mGAM_2_S169,20,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101400
45,B_G9_C8_AA_AE_mGAM_mGAM_4_S177,13,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101400
46,B_H2_H3_ACPP_AF_mBHI_mGAM_2_S182,0,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101400
47,B_H4_H5_AF_AF_mBHI_mGAM_2_S184,0,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101400
48,B_H5_H8_AA_AF_mGAM_mGAM_2_S185,1,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101400
49,C_A7_A10_AE_AA_mGAM_mBHI_6_S199,1,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101400
50,C_A9_E2_AA_AA_mBHI_mBHI_4_S201,21,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101400
51,C_A11_E4_AE_AA_mBHI_mBHI_4_S203,20,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101400
52,C_C4_C5_AF_AE_mBHI_mBHI_6_S220,0,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101400
53,C_C5_C8_AA_AE_mGAM_mBHI_6_S221,1,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101400
54,C_C9_G2_AA_AE_mBHI_mBHI_4_S225,20,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101400
55,C_D5_D8_AA_AF_mGAM_mBHI_6_S233,4,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101400
