,0
e004-inoculumn-fecal-BD,93
B8-e003Assembly-mGAM-p5,13
C8-e003Assembly-mGAM-p3,21
A2-e003Coalescence-Inoculumn-mGAM,84
D8-e003Assembly-mGAM-p3,18
B8-e003Assembly-mGAM-p3,16
E4-e004Assembly-mGAM-p3,76
B2-e003Coalescence-Inoculumn-mGAM,216
A3-e003Coalescence-Inoculumn-mGAM,145
BG-Fecal,209
C2-e003Coalescence-Inoculumn-mGAM,73
D4-e004Assembly-mGAM-p3,33
E4-e004Assembly-mGAM-p5,90
E2-e004Assembly-mGAM-p3,15
A5-e003Coalescence-Inoculumn-mGAM,132
B8-e003GlycerolRevival-mGAM-p2,24
D2-e003Coalescence-Inoculumn-mGAM,101
A4-e003Coalescence-Inoculumn-mGAM,72
