,index,shared,sample1,species_id,num_sites
0,C5-e003Assembly-mBHI-p3,267,C5-e003Assembly-mBHI-p3,100088,267
1,D5-e003Assembly-mBHI-p5,13,C5-e003Assembly-mBHI-p3,100088,267
2,Assembly-G10-D5-AF-mBHI-3_S701,25,C5-e003Assembly-mBHI-p3,100088,267
3,Assembly-G3-B5-AF-mBHI-3_S694,23,C5-e003Assembly-mBHI-p3,100088,267
4,C_F4_e003Assembly_6_S256,18,C5-e003Assembly-mBHI-p3,100088,267
5,D_B4_e003Assembly_S304,26,C5-e003Assembly-mBHI-p3,100088,267
6,D_B12_e003Assembly_S312,16,C5-e003Assembly-mBHI-p3,100088,267
7,D_F4_e003Assembly_S352,29,C5-e003Assembly-mBHI-p3,100088,267
8,D_F12_e003Assembly_S360,16,C5-e003Assembly-mBHI-p3,100088,267
9,C_D2_e003Assembly_S230,27,C5-e003Assembly-mBHI-p3,100088,267
10,C_D10_H3_ACPP_AF_mBHI_mBHI_4_S238,30,C5-e003Assembly-mBHI-p3,100088,267
0,C5-e003Assembly-mBHI-p3,13,D5-e003Assembly-mBHI-p5,100088,782
1,D5-e003Assembly-mBHI-p5,782,D5-e003Assembly-mBHI-p5,100088,782
2,Assembly-G10-D5-AF-mBHI-3_S701,12,D5-e003Assembly-mBHI-p5,100088,782
3,Assembly-G3-B5-AF-mBHI-3_S694,17,D5-e003Assembly-mBHI-p5,100088,782
4,C_F4_e003Assembly_6_S256,12,D5-e003Assembly-mBHI-p5,100088,782
5,D_B4_e003Assembly_S304,12,D5-e003Assembly-mBHI-p5,100088,782
6,D_B12_e003Assembly_S312,10,D5-e003Assembly-mBHI-p5,100088,782
7,D_F4_e003Assembly_S352,13,D5-e003Assembly-mBHI-p5,100088,782
8,D_F12_e003Assembly_S360,10,D5-e003Assembly-mBHI-p5,100088,782
9,C_D2_e003Assembly_S230,14,D5-e003Assembly-mBHI-p5,100088,782
10,C_D10_H3_ACPP_AF_mBHI_mBHI_4_S238,14,D5-e003Assembly-mBHI-p5,100088,782
0,C5-e003Assembly-mBHI-p3,25,Assembly-G10-D5-AF-mBHI-3_S701,100088,46
1,D5-e003Assembly-mBHI-p5,12,Assembly-G10-D5-AF-mBHI-3_S701,100088,46
2,Assembly-G10-D5-AF-mBHI-3_S701,46,Assembly-G10-D5-AF-mBHI-3_S701,100088,46
3,Assembly-G3-B5-AF-mBHI-3_S694,27,Assembly-G10-D5-AF-mBHI-3_S701,100088,46
4,C_F4_e003Assembly_6_S256,18,Assembly-G10-D5-AF-mBHI-3_S701,100088,46
5,D_B4_e003Assembly_S304,30,Assembly-G10-D5-AF-mBHI-3_S701,100088,46
6,D_B12_e003Assembly_S312,17,Assembly-G10-D5-AF-mBHI-3_S701,100088,46
7,D_F4_e003Assembly_S352,28,Assembly-G10-D5-AF-mBHI-3_S701,100088,46
8,D_F12_e003Assembly_S360,12,Assembly-G10-D5-AF-mBHI-3_S701,100088,46
9,C_D2_e003Assembly_S230,26,Assembly-G10-D5-AF-mBHI-3_S701,100088,46
10,C_D10_H3_ACPP_AF_mBHI_mBHI_4_S238,30,Assembly-G10-D5-AF-mBHI-3_S701,100088,46
0,C5-e003Assembly-mBHI-p3,23,Assembly-G3-B5-AF-mBHI-3_S694,100088,61
1,D5-e003Assembly-mBHI-p5,17,Assembly-G3-B5-AF-mBHI-3_S694,100088,61
2,Assembly-G10-D5-AF-mBHI-3_S701,27,Assembly-G3-B5-AF-mBHI-3_S694,100088,61
3,Assembly-G3-B5-AF-mBHI-3_S694,61,Assembly-G3-B5-AF-mBHI-3_S694,100088,61
4,C_F4_e003Assembly_6_S256,22,Assembly-G3-B5-AF-mBHI-3_S694,100088,61
5,D_B4_e003Assembly_S304,24,Assembly-G3-B5-AF-mBHI-3_S694,100088,61
6,D_B12_e003Assembly_S312,20,Assembly-G3-B5-AF-mBHI-3_S694,100088,61
7,D_F4_e003Assembly_S352,27,Assembly-G3-B5-AF-mBHI-3_S694,100088,61
8,D_F12_e003Assembly_S360,13,Assembly-G3-B5-AF-mBHI-3_S694,100088,61
9,C_D2_e003Assembly_S230,19,Assembly-G3-B5-AF-mBHI-3_S694,100088,61
10,C_D10_H3_ACPP_AF_mBHI_mBHI_4_S238,23,Assembly-G3-B5-AF-mBHI-3_S694,100088,61
0,C5-e003Assembly-mBHI-p3,18,C_F4_e003Assembly_6_S256,100088,96
1,D5-e003Assembly-mBHI-p5,12,C_F4_e003Assembly_6_S256,100088,96
2,Assembly-G10-D5-AF-mBHI-3_S701,18,C_F4_e003Assembly_6_S256,100088,96
3,Assembly-G3-B5-AF-mBHI-3_S694,22,C_F4_e003Assembly_6_S256,100088,96
4,C_F4_e003Assembly_6_S256,96,C_F4_e003Assembly_6_S256,100088,96
5,D_B4_e003Assembly_S304,21,C_F4_e003Assembly_6_S256,100088,96
6,D_B12_e003Assembly_S312,15,C_F4_e003Assembly_6_S256,100088,96
7,D_F4_e003Assembly_S352,22,C_F4_e003Assembly_6_S256,100088,96
8,D_F12_e003Assembly_S360,10,C_F4_e003Assembly_6_S256,100088,96
9,C_D2_e003Assembly_S230,17,C_F4_e003Assembly_6_S256,100088,96
10,C_D10_H3_ACPP_AF_mBHI_mBHI_4_S238,20,C_F4_e003Assembly_6_S256,100088,96
0,C5-e003Assembly-mBHI-p3,26,D_B4_e003Assembly_S304,100088,38
1,D5-e003Assembly-mBHI-p5,12,D_B4_e003Assembly_S304,100088,38
2,Assembly-G10-D5-AF-mBHI-3_S701,30,D_B4_e003Assembly_S304,100088,38
3,Assembly-G3-B5-AF-mBHI-3_S694,24,D_B4_e003Assembly_S304,100088,38
4,C_F4_e003Assembly_6_S256,21,D_B4_e003Assembly_S304,100088,38
5,D_B4_e003Assembly_S304,38,D_B4_e003Assembly_S304,100088,38
6,D_B12_e003Assembly_S312,16,D_B4_e003Assembly_S304,100088,38
