,sample,diversity
0,C9-e003Coalescence-mGAM-p3,0.0001528859056693962
1,C9-e003Coalescence-mGAM-p7,0.0002553663770877429
2,C8-e003Coalescence-mGAM-p7,0.00032302840731003693
3,e004-inoculumn-fecal-BD,0.0030940927071047954
4,BB-Fecal,0.0003536514101917679
5,BF-Fecal,0.0008009483621711597
6,AM-Fecal,0.000327811931410205
7,e003-inoculumn-fecal-AC,0.003820311414327949
8,A10-e003Coalescence-mGAM-p3,0.0002931781118108024
9,C11-e003Coalescence-mGAM-p5,0.0001516800799443245
10,G4-e004Assembly-epsilon-p3,0.0006603428997985476
11,BG-Fecal,0.001113238887693994
12,C10-e003Coalescence-mGAM-p3,0.0001550083358206125
13,C3-e003Coalescence-Inoculumn-mGAM,0.0005549877835006193
14,D10-e003Coalescence-mGAM-p7,0.0004272468294669058
15,C11-e003Coalescence-mGAM-p3,0.00028605143874475695
16,F5-e004Assembly-epsilon-p3,0.00040390383078434686
17,D10-e003Coalescence-mGAM-p3,0.0003247484772694947
18,C2-e003Coalescence-Inoculumn-mGAM,0.0003538667737434521
19,B4-e003Coalescence-Inoculumn-mGAM,0.0007825648077968074
20,C4-e003Coalescence-Inoculumn-mGAM,5.458436580176194e-05
21,C11-e003Coalescence-mGAM-p7,0.0002858495056286734
22,C10-e003Coalescence-mGAM-p5,4.763197201756451e-05
23,e004-inoculumn-fecal-AR,0.0004579057763362037
24,BK-Fecal,0.0022307876013677647
25,C9-e003Coalescence-mGAM-p5,0.0002193892822218833
26,C8-e003Coalescence-mBHI-p5,0.00026549968872450287
27,e003-inoculumn-fecal-AE,0.00014710400524580483
28,C5-e003Coalescence-Inoculumn-mGAM,0.0002955709088222083
29,BC-Fecal,0.0025107869600630053
30,e004-inoculumn-fecal-BE,0.0005654228049075826
31,A11-e003Coalescence-mBHI-p3,0.00035310111050299253
32,A4-e003Coalescence-Inoculumn-mGAM,0.0007337639761567647
33,C10-e003Coalescence-mGAM-p7,0.0001193271313530333
34,C10-e003Coalescence-mBHI-p3,3.706290159604558e-05
35,F100-e003Coalescence-mGAM-p7_S163,7.183731925930023e-05
36,H111-e003Coalescence-mBHI-p3_S144,0.00042676040582845915
37,G111-e003Coalescence-mBHI-p5_S32,0.0013000366155405231
38,E100-e003Coalescence-mGAM-p3_S155,0.00023658807730515425
39,H100-e003Coalescence-mBHI-p5_S43,0.0009543304797210635
40,G8-e003Coalescence-mGAM-p5_S77,0.0002379798377500813
41,E8-e003Coalescence-mBHI-p7_S101,0.00024623736700516227
42,G9-e003Coalescence-mGAM-p7_S174,0.0003701855315041598
43,E8-e003Coalescence-mGAM-p3_S153,3.276156316338374e-05
44,G100-e003Coalescence-mBHI-p3_S131,0.00028149282847921865
45,H111-e003Coalescence-mBHI-p5_S44,0.0004244056954151434
46,H100-e003Coalescence-mBHI-p7_S139,0.0017385555141714482
47,G8-e003Coalescence-mGAM-p7_S173,0.00028337931461292664
48,E8-e003Coalescence-mGAM-p7_S149,0.0002863018199345008
49,G9-e003Coalescence-mGAM-p3_S178,0.0004500438875519019
