,index,shared,sample1,species_id,num_sites
0,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,2292,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,100003,2292
1,A_D8_D11_AF_AF_mGAM_mBHI_2_S44,1658,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,100003,2292
2,B_D7_H10_AE_AF_mGAM_mBHI_2_S139,1932,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,100003,2292
3,C_C8_C11_AF_AE_mGAM_mBHI_6_S224,1895,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,100003,2292
4,C_D7_D10_AE_AF_mGAM_mBHI_6_S235,1283,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,100003,2292
5,D_A8_A11_AF_AA_mGAM_mBHI_6_S296,1401,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,100003,2292
6,D_D11_H10_AE_AF_mGAM_mBHI_4_S335,995,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,100003,2292
7,C11-e003Coalescence-mBHI-p5,1827,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,100003,2292
8,E111-e003Coalescence-mBHI-p7_S104,1190,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,100003,2292
9,H100-e003Coalescence-mBHI-p7_S139,1290,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,100003,2292
10,H11-e003Coalescence-mBHI-p1_S839,1153,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,100003,2292
11,Coalescence-E8-D11-AF-AF-mGAM-mBHI-3_S675,1165,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,100003,2292
12,Coalescence-A10-C11-AE-AF-mGAM-mBHI-7_S629,1946,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,100003,2292
13,Assembly-G7-C3-ACPP-mBHI-3_S698,51,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,100003,2292
14,Assembly-G2-B3-ACPP-mBHI-3_S693,48,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,100003,2292
15,C_B1_e003Assembly_6_S205,56,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,100003,2292
16,C_B9_e003Assembly_4_S213,52,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,100003,2292
17,C_B11_e003Assembly_4_S215,54,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,100003,2292
18,C_F4_e003Assembly_6_S256,1485,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,100003,2292
19,C_F7_e003Assembly_6_S259,27,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,100003,2292
20,C_F11_e003Assembly_4_S263,8,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,100003,2292
21,D_B4_e003Assembly_S304,1427,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,100003,2292
22,D_F3_e003Assembly_S351,104,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,100003,2292
23,D_F4_e003Assembly_S352,1555,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,100003,2292
0,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,1658,A_D8_D11_AF_AF_mGAM_mBHI_2_S44,100003,2690
1,A_D8_D11_AF_AF_mGAM_mBHI_2_S44,2690,A_D8_D11_AF_AF_mGAM_mBHI_2_S44,100003,2690
2,B_D7_H10_AE_AF_mGAM_mBHI_2_S139,1636,A_D8_D11_AF_AF_mGAM_mBHI_2_S44,100003,2690
3,C_C8_C11_AF_AE_mGAM_mBHI_6_S224,1509,A_D8_D11_AF_AF_mGAM_mBHI_2_S44,100003,2690
4,C_D7_D10_AE_AF_mGAM_mBHI_6_S235,1140,A_D8_D11_AF_AF_mGAM_mBHI_2_S44,100003,2690
5,D_A8_A11_AF_AA_mGAM_mBHI_6_S296,1228,A_D8_D11_AF_AF_mGAM_mBHI_2_S44,100003,2690
6,D_D11_H10_AE_AF_mGAM_mBHI_4_S335,865,A_D8_D11_AF_AF_mGAM_mBHI_2_S44,100003,2690
7,C11-e003Coalescence-mBHI-p5,1451,A_D8_D11_AF_AF_mGAM_mBHI_2_S44,100003,2690
8,E111-e003Coalescence-mBHI-p7_S104,1041,A_D8_D11_AF_AF_mGAM_mBHI_2_S44,100003,2690
9,H100-e003Coalescence-mBHI-p7_S139,1144,A_D8_D11_AF_AF_mGAM_mBHI_2_S44,100003,2690
10,H11-e003Coalescence-mBHI-p1_S839,1048,A_D8_D11_AF_AF_mGAM_mBHI_2_S44,100003,2690
11,Coalescence-E8-D11-AF-AF-mGAM-mBHI-3_S675,1081,A_D8_D11_AF_AF_mGAM_mBHI_2_S44,100003,2690
12,Coalescence-A10-C11-AE-AF-mGAM-mBHI-7_S629,1541,A_D8_D11_AF_AF_mGAM_mBHI_2_S44,100003,2690
13,Assembly-G7-C3-ACPP-mBHI-3_S698,38,A_D8_D11_AF_AF_mGAM_mBHI_2_S44,100003,2690
14,Assembly-G2-B3-ACPP-mBHI-3_S693,23,A_D8_D11_AF_AF_mGAM_mBHI_2_S44,100003,2690
15,C_B1_e003Assembly_6_S205,40,A_D8_D11_AF_AF_mGAM_mBHI_2_S44,100003,2690
16,C_B9_e003Assembly_4_S213,39,A_D8_D11_AF_AF_mGAM_mBHI_2_S44,100003,2690
17,C_B11_e003Assembly_4_S215,23,A_D8_D11_AF_AF_mGAM_mBHI_2_S44,100003,2690
18,C_F4_e003Assembly_6_S256,1266,A_D8_D11_AF_AF_mGAM_mBHI_2_S44,100003,2690
