,sample,diversity
0,e004-inoculumn-fecal-BD,0.0019120682269558784
1,e004-inoculumn-fecal-AK,0.0006316118154592568
2,BB-Fecal,0.0007539132853115301
3,AM-Fecal,0.005594838407763711
4,e003-inoculumn-fecal-AC,0.0008146470471751009
5,BG-Fecal,0.0005116818050601773
6,e004-inoculumn-fecal-AR,0.0030217712769377287
7,BK-Fecal,0.00020297300791737334
8,e003-inoculumn-fecal-AE,0.00035901202075990424
9,BC-Fecal,0.0005158615597949805
10,e004-inoculumn-fecal-BE,0.0010426237136956166
11,BA-Fecal,0.00044989836386961674
12,e003-inoculumn-fecal-AF,0.0038097572934542782
