,index,shared,sample1,species_id
0,A_A2_A3_ACPP_AA_mBHI_mBHI_2_S2,15,A_A2_A3_ACPP_AA_mBHI_mBHI_2_S2,103439
1,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,4,A_A2_A3_ACPP_AA_mBHI_mBHI_2_S2,103439
2,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,4,A_A2_A3_ACPP_AA_mBHI_mBHI_2_S2,103439
3,A_C1_C2_AA_AE_mBHI_mBHI_2_S25,5,A_A2_A3_ACPP_AA_mBHI_mBHI_2_S2,103439
4,A_C2_C3_ACPP_AE_mBHI_mBHI_2_S26,4,A_A2_A3_ACPP_AA_mBHI_mBHI_2_S2,103439
5,A_C3_C4_AE_AE_mBHI_mBHI_2_S27,5,A_A2_A3_ACPP_AA_mBHI_mBHI_2_S2,103439
6,A_C4_C5_AF_AE_mBHI_mBHI_2_S28,4,A_A2_A3_ACPP_AA_mBHI_mBHI_2_S2,103439
7,A_C5_C8_AA_AE_mGAM_mBHI_2_S29,3,A_A2_A3_ACPP_AA_mBHI_mBHI_2_S2,103439
8,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,4,A_A2_A3_ACPP_AA_mBHI_mBHI_2_S2,103439
9,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,7,A_A2_A3_ACPP_AA_mBHI_mBHI_2_S2,103439
10,A_C10_C3_ACPP_AE_mBHI_mBHI_4_S34,4,A_A2_A3_ACPP_AA_mBHI_mBHI_2_S2,103439
11,A_C11_C4_AE_AE_mBHI_mBHI_4_S35,4,A_A2_A3_ACPP_AA_mBHI_mBHI_2_S2,103439
12,A_C12_C5_AF_AE_mBHI_mBHI_4_S36,4,A_A2_A3_ACPP_AA_mBHI_mBHI_2_S2,103439
13,A_D2_D3_ACPP_AF_mBHI_mBHI_2_S38,4,A_A2_A3_ACPP_AA_mBHI_mBHI_2_S2,103439
14,A_D3_D4_AE_AF_mBHI_mBHI_2_S39,5,A_A2_A3_ACPP_AA_mBHI_mBHI_2_S2,103439
15,A_D4_D5_AF_AF_mBHI_mBHI_2_S40,4,A_A2_A3_ACPP_AA_mBHI_mBHI_2_S2,103439
16,A_D11_D4_AE_AF_mBHI_mBHI_4_S47,4,A_A2_A3_ACPP_AA_mBHI_mBHI_2_S2,103439
17,A_D12_D5_AF_AF_mBHI_mBHI_4_S48,4,A_A2_A3_ACPP_AA_mBHI_mBHI_2_S2,103439
18,A_E2_A3_ACPP_AA_mBHI_mGAM_2_S50,4,A_A2_A3_ACPP_AA_mBHI_mBHI_2_S2,103439
19,A_E3_A4_AE_AA_mBHI_mGAM_2_S51,4,A_A2_A3_ACPP_AA_mBHI_mBHI_2_S2,103439
20,A_E10_A3_ACPP_AA_mBHI_mGAM_4_S58,4,A_A2_A3_ACPP_AA_mBHI_mBHI_2_S2,103439
21,A_E11_A4_AE_AA_mBHI_mGAM_4_S59,4,A_A2_A3_ACPP_AA_mBHI_mBHI_2_S2,103439
22,A_G1_C2_AA_AE_mBHI_mGAM_2_S73,4,A_A2_A3_ACPP_AA_mBHI_mBHI_2_S2,103439
23,A_G2_C3_ACPP_AE_mBHI_mGAM_2_S74,4,A_A2_A3_ACPP_AA_mBHI_mBHI_2_S2,103439
24,A_G3_C4_AE_AE_mBHI_mGAM_2_S75,4,A_A2_A3_ACPP_AA_mBHI_mBHI_2_S2,103439
25,A_G4_C5_AF_AE_mBHI_mGAM_2_S76,7,A_A2_A3_ACPP_AA_mBHI_mBHI_2_S2,103439
26,A_G5_C8_AA_AE_mGAM_mGAM_2_S77,4,A_A2_A3_ACPP_AA_mBHI_mBHI_2_S2,103439
