,index,shared,sample1,species_id,num_sites
0,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,50074,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102470,50074
1,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,30936,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102470,50074
2,A_E2_A3_ACPP_AA_mBHI_mGAM_2_S50,7898,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102470,50074
3,A_E10_A3_ACPP_AA_mBHI_mGAM_4_S58,15017,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102470,50074
4,A_G10_C3_ACPP_AE_mBHI_mGAM_4_S82,184,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102470,50074
5,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,18,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102470,50074
6,B_A10_A9_ACPP_AA_mGAM_mBHI_4_S106,6,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102470,50074
7,B_C10_C9_ACPP_AE_mGAM_mBHI_4_S130,101,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102470,50074
8,B_D10_D9_ACPP_AF_mGAM_mBHI_4_S142,8,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102470,50074
9,B_E2_E3_ACPP_AA_mBHI_mGAM_2_S146,468,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102470,50074
10,B_E6_E9_ACPP_AA_mGAM_mGAM_2_S150,5,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102470,50074
11,B_E10_A9_ACPP_AA_mGAM_mGAM_4_S154,36,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102470,50074
12,B_G6_G9_ACPP_AE_mGAM_mGAM_2_S174,87,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102470,50074
13,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,35,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102470,50074
14,C9-e003Coalescence-mGAM-p3,35,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102470,50074
15,C9-e003Coalescence-mGAM-p7,10,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102470,50074
16,B9-e003Coalescence-mGAM-p5,7,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102470,50074
17,C3-e003Coalescence-mGAM-p3,337,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102470,50074
18,C3-e003Coalescence-mBHI-p7,115,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102470,50074
19,B8-e003Coalescence-mBHI-p5,7,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102470,50074
20,B5-e003Coalescence-mBHI-p5,234,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102470,50074
