,index,shared,sample1,species_id,num_sites
0,C_B11_e003Assembly_4_S215,15235,C_B11_e003Assembly_4_S215,103190,15235
1,C_F3_e003Assembly_6_S255,8923,C_B11_e003Assembly_4_S215,103190,15235
2,C_F7_e003Assembly_6_S259,10738,C_B11_e003Assembly_4_S215,103190,15235
3,C_F11_e003Assembly_4_S263,10775,C_B11_e003Assembly_4_S215,103190,15235
0,C_B11_e003Assembly_4_S215,8923,C_F3_e003Assembly_6_S255,103190,14722
1,C_F3_e003Assembly_6_S255,14722,C_F3_e003Assembly_6_S255,103190,14722
2,C_F7_e003Assembly_6_S259,10542,C_F3_e003Assembly_6_S255,103190,14722
3,C_F11_e003Assembly_4_S263,10523,C_F3_e003Assembly_6_S255,103190,14722
0,C_B11_e003Assembly_4_S215,10738,C_F7_e003Assembly_6_S259,103190,17389
1,C_F3_e003Assembly_6_S255,10542,C_F7_e003Assembly_6_S259,103190,17389
2,C_F7_e003Assembly_6_S259,17389,C_F7_e003Assembly_6_S259,103190,17389
3,C_F11_e003Assembly_4_S263,13667,C_F7_e003Assembly_6_S259,103190,17389
0,C_B11_e003Assembly_4_S215,10775,C_F11_e003Assembly_4_S263,103190,23092
1,C_F3_e003Assembly_6_S255,10523,C_F11_e003Assembly_4_S263,103190,23092
2,C_F7_e003Assembly_6_S259,13667,C_F11_e003Assembly_4_S263,103190,23092
3,C_F11_e003Assembly_4_S263,23092,C_F11_e003Assembly_4_S263,103190,23092
