,0
C12-e003Coalescence-mBHI-p3,7.0
C11-e003Coalescence-mBHI-p3,10.0
C8-e003Coalescence-mGAM-p7,5.0
D10-e003Coalescence-mBHI-p3,33.0
C4-e003GlycerolRevival-mBHI-p2,8.0
B10-e003Assembly-mGAM-p5,4.0
C9-e003Coalescence-mBHI-p5,5.0
A10-e003Coalescence-mBHI-p3,4.0
D10-e003Coalescence-mBHI-p5,14.0
C9-e003Coalescence-mBHI-p3,8.0
C8-e003Coalescence-mBHI-p7,11.0
B10-e003Coalescence-mBHI-p5,5.0
A10-e003Coalescence-mBHI-p5,8.0
AM-Fecal,3.0
C10-e003GlycerolRevival-mGAM-p2,4.0
A10-e003Coalescence-mGAM-p3,7.0
C10-e003Coalescence-mGAM-p3,9.0
C3-e003Coalescence-Inoculumn-mGAM,5.0
C11-e003Coalescence-mGAM-p3,4.0
A10-e003Coalescence-mBHI-p7,15.0
C10-e003Coalescence-mBHI-p7,48.0
B10-e003Coalescence-mBHI-p3,4.0
C11-e003Coalescence-mBHI-p5,15.0
C2-e003Coalescence-Inoculumn-mGAM,5.0
B4-e003Coalescence-Inoculumn-mGAM,9.0
A10-e003Coalescence-mGAM-p7,4.0
C4-e003Coalescence-Inoculumn-mGAM,7.0
B10-e003Assembly-mGAM-p3,4.0
D10-e003Coalescence-mBHI-p7,6.0
B10-e003GlycerolRevival-mGAM-p2,4.0
C10-e003Coalescence-mGAM-p5,9.0
C4-e003Assembly-mBHI-p5,5.0
AG-Fecal,11.0
D4-e003Coalescence-Inoculumn-mGAM,4.0
C10-e003Coalescence-mBHI-p5,36.0
e004-inoculumn-fecal-AR,3.0
C8-e003Coalescence-mBHI-p5,31.0
C5-e003Coalescence-Inoculumn-mGAM,10.0
A4-e003Coalescence-Inoculumn-mGAM,10.0
C10-e003Coalescence-mGAM-p7,35.0
C10-e003Coalescence-mBHI-p3,49.0
G100-e003Coalescence-mGAM-p3_S179,4.0
G111-e003Coalescence-mBHI-p5_S32,43.0
G8-e003Coalescence-mGAM-p3_S177,5.0
E100-e003Coalescence-mBHI-p7_S103,22.0
E100-e003Coalescence-mGAM-p3_S155,10.0
H100-e003Coalescence-mBHI-p5_S43,52.0
G8-e003Coalescence-mGAM-p5_S77,13.0
G100-e003Coalescence-mBHI-p5_S31,37.0
E8-e003Coalescence-mGAM-p3_S153,90.0
G111-e003Coalescence-mGAM-p3_S180,4.0
E100-e003Coalescence-mBHI-p5_S7,27.0
G100-e003Coalescence-mGAM-p7_S175,4.0
G8-e003Coalescence-mBHI-p3_S129,21.0
E100-e003Coalescence-mGAM-p5_S55,6.0
F100-e003Coalescence-mBHI-p7_S115,4.0
G111-e003Coalescence-mBHI-p7_S128,20.0
G8-e003Coalescence-mBHI-p7_S125,10.0
G100-e003Coalescence-mGAM-p5_S79,8.0
H100-e003Coalescence-mBHI-p7_S139,71.0
G8-e003Coalescence-mBHI-p5_S29,29.0
G8-e003Coalescence-mGAM-p7_S173,13.0
E100-e003Coalescence-mGAM-p7_S151,9.0
G9-e003Coalescence-mGAM-p3_S178,4.0
G100-e003Coalescence-mBHI-p7_S127,29.0
