,0
e004-inoculumn-fecal-BD,27639
Assembly-G11-D9-ACPP-mGAM-3_S702,422
e004-inoculumn-fecal-AK,5161
e003-inoculumn-fecal-AA,18147
H2-e003Coalescence-mGAM-p7_S181,373
BB-Fecal,6826
Coalescence-H12-AA-fecal-0_S715,18805
BF-Fecal,24582
AM-Fecal,34230
e003-inoculumn-fecal-inoculumn,17957
e003-inoculumn-fecal-AC,20192
BG-Fecal,6902
Coalescence-B12-H5-AF-AF-mBHI-mGAM-7_S643,391
B4-e003Coalescence-Inoculumn-mGAM,4687
AG-Fecal,317
e004-inoculumn-fecal-AR,21573
BK-Fecal,21367
e003-inoculumn-fecal-AE,7029
BC-Fecal,2421
e004-inoculumn-fecal-BE,24211
BA-Fecal,25134
e003-inoculumn-fecal-AF,29973
