,sample,diversity
0,F3-e004Assembly-epsilon-p3,0.00012519912666330134
1,D11-e003Coalescence-mGAM-p5,4.4878167764868545e-05
2,A11-e003Coalescence-mGAM-p7,4.6975796912056205e-05
3,B11-e003Coalescence-mGAM-p3,6.909788604937625e-05
4,D8-e003Coalescence-mGAM-p5,4.593376488219703e-05
5,A12-e003Coalescence-mGAM-p3,4.0561982834718856e-05
6,D9-e003Coalescence-mGAM-p7,4.8718948960725325e-05
7,B5-e003Coalescence-Inoculumn-mGAM,5.774192843007555e-05
8,D9-e003Coalescence-mGAM-p5,0.00010559651264953953
9,D10-e003Coalescence-mGAM-p5,0.00012312633102633472
10,B11-e003Assembly-mGAM-p5,5.2994659847792496e-05
11,G3-e004Assembly-epsilon-p7,0.00012319880627603707
12,C3-e004Assembly-mBHI-p7,0.00010087959931331079
13,G3-e004Assembly-epsilon-p3,0.00012500996846731314
14,D8-e003Coalescence-mBHI-p5,0.000144228511628843
15,D5-e003Coalescence-Inoculumn-mGAM,5.013216349128627e-05
16,BF-Fecal,0.006352149138124218
17,AM-Fecal,0.00020905454318013091
18,B12-e003Coalescence-mGAM-p3,7.869995880228244e-05
19,D5-e003Coalescence-Inoculumn-mBHI,0.0001502469652659575
20,C11-e003Coalescence-mGAM-p5,5.3029540493965106e-05
21,D9-e003Coalescence-mGAM-p3,6.312605693492625e-05
22,B11-e003Assembly-mGAM-p3,0.00010385151621404413
23,B11-e003Coalescence-mGAM-p7,5.8246226672386215e-05
24,D10-e003Coalescence-mGAM-p7,0.0001392618432890614
25,C12-e003Coalescence-mGAM-p3,5.8337663170614466e-05
26,C11-e003Coalescence-mGAM-p3,5.424890009502087e-05
27,D10-e003Coalescence-mGAM-p3,5.819352908495468e-05
28,D11-e003Coalescence-mGAM-p7,4.7261843972214144e-05
29,B11-e003GlycerolRevival-mGAM-p2,4.861335538964631e-05
30,C11-e003Coalescence-mGAM-p7,6.726545440887495e-05
31,A5-e003Coalescence-Inoculumn-mGAM,7.00456697766944e-05
32,D4-e003Coalescence-Inoculumn-mGAM,6.814535197074293e-05
33,e004-inoculumn-fecal-AR,7.522541863460712e-05
34,F3-e004Assembly-epsilon-p5,8.850039781582763e-05
35,D2-e003Coalescence-Inoculumn-mGAM,7.457323074154868e-05
36,D3-e003Coalescence-Inoculumn-mGAM,5.8471873490117744e-05
37,C5-e003Coalescence-Inoculumn-mGAM,6.955539849984274e-05
38,G3-e004Assembly-epsilon-p5,0.00011147237106952707
39,BC-Fecal,2.32796438596123e-05
40,e003-inoculumn-fecal-AF,0.0008782955917741324
41,A11-e003Coalescence-mBHI-p3,0.00013325917577095695
42,F3-e004Assembly-epsilon-p7,8.8705696238037e-05
43,A11-e003Coalescence-mGAM-p3,4.632813497341795e-05
