,index,shared,sample1,species_id,num_sites
0,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,291,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444,291
1,A_D8_D11_AF_AF_mGAM_mBHI_2_S44,35,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444,291
2,A_G8_C11_AF_AE_mGAM_mGAM_2_S80,14,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444,291
3,A_H8_D11_AF_AF_mGAM_mGAM_2_S92,29,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444,291
4,B_C8_G11_AF_AE_mGAM_mBHI_2_S128,18,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444,291
5,B_C12_C11_AF_AE_mGAM_mBHI_4_S132,34,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444,291
6,B_D7_H10_AE_AF_mGAM_mBHI_2_S139,37,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444,291
7,B_D8_H11_AF_AF_mGAM_mBHI_2_S140,32,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444,291
8,B_D11_D10_AE_AF_mGAM_mBHI_4_S143,33,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444,291
9,B_D12_D11_AF_AF_mGAM_mBHI_4_S144,31,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444,291
10,B_H8_H11_AF_AF_mGAM_mGAM_2_S188,27,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444,291
11,C_C8_C11_AF_AE_mGAM_mBHI_6_S224,35,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444,291
12,C_D7_D10_AE_AF_mGAM_mBHI_6_S235,33,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444,291
13,C_D8_D11_AF_AF_mGAM_mBHI_6_S236,36,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444,291
14,C_G8_C11_AF_AE_mGAM_mGAM_6_S272,23,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444,291
15,C_H7_D10_AE_AF_mGAM_mGAM_6_S283,22,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444,291
16,C_H8_D11_AF_AF_mGAM_mGAM_6_S284,21,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444,291
17,D_C8_C11_AF_AE_mGAM_mBHI_6_S320,35,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444,291
18,D_C12_G11_AF_AE_mGAM_mBHI_4_S324,33,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444,291
19,D_D6_D9_ACPP_AF_mGAM_mBHI_6_S330,33,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444,291
20,D_D7_D10_AE_AF_mGAM_mBHI_6_S331,33,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444,291
21,D_D8_D11_AF_AF_mGAM_mBHI_6_S332,32,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444,291
22,D_D11_H10_AE_AF_mGAM_mBHI_4_S335,37,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444,291
23,D_D12_H11_AF_AF_mGAM_mBHI_4_S336,37,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444,291
24,D_G8_C11_AF_AE_mGAM_mGAM_6_S368,31,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444,291
25,D_G12_G11_AF_AE_mGAM_mGAM_4_S372,31,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444,291
26,D_H7_D10_AE_AF_mGAM_mGAM_6_S379,15,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444,291
27,D_H8_D11_AF_AF_mGAM_mGAM_6_S380,31,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444,291
28,D_H11_H10_AE_AF_mGAM_mGAM_4_S383,38,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444,291
29,D11-e003Coalescence-mBHI-p5,36,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444,291
30,D10-e003Coalescence-mBHI-p3,40,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444,291
31,D11-e003Coalescence-mGAM-p5,33,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444,291
32,D10-e003Coalescence-mBHI-p5,42,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444,291
33,C11-e003Coalescence-mGAM-p5,35,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444,291
34,D10-e003Coalescence-mGAM-p7,41,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444,291
35,C11-e003Coalescence-mGAM-p3,35,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444,291
36,C11-e003Coalescence-mBHI-p5,36,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444,291
37,D11-e003Coalescence-mGAM-p7,46,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444,291
38,C11-e003Coalescence-mGAM-p7,36,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444,291
39,D10-e003Coalescence-mBHI-p7,33,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444,291
40,H111-e003Coalescence-mGAM-p7_S188,33,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444,291
41,H111-e003Coalescence-mBHI-p3_S144,33,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444,291
42,G111-e003Coalescence-mGAM-p5_S80,19,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444,291
43,G111-e003Coalescence-mBHI-p5_S32,28,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444,291
44,G111-e003Coalescence-mBHI-p3_S132,7,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444,291
45,H100-e003Coalescence-mBHI-p5_S43,28,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444,291
46,H111-e003Coalescence-mGAM-p5_S92,34,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444,291
47,G111-e003Coalescence-mGAM-p3_S180,23,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444,291
48,G111-e003Coalescence-mBHI-p7_S128,29,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444,291
49,H111-e003Coalescence-mBHI-p5_S44,32,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444,291
50,H100-e003Coalescence-mBHI-p7_S139,33,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444,291
51,H111-e003Coalescence-mGAM-p3_S192,34,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,101444,291
