,index,shared,sample1,species_id,num_sites
0,e003-inoculumn-fecal-AC,7309,e003-inoculumn-fecal-AC,100142,7309
1,e003-inoculumn-fecal-AE,375,e003-inoculumn-fecal-AC,100142,7309
2,e003-inoculumn-fecal-AF,333,e003-inoculumn-fecal-AC,100142,7309
3,e003-inoculumn-fecal-inoculumn,597,e003-inoculumn-fecal-AC,100142,7309
0,e003-inoculumn-fecal-AC,375,e003-inoculumn-fecal-AE,100142,16536
1,e003-inoculumn-fecal-AE,16536,e003-inoculumn-fecal-AE,100142,16536
2,e003-inoculumn-fecal-AF,2365,e003-inoculumn-fecal-AE,100142,16536
3,e003-inoculumn-fecal-inoculumn,3974,e003-inoculumn-fecal-AE,100142,16536
0,e003-inoculumn-fecal-AC,333,e003-inoculumn-fecal-AF,100142,10132
1,e003-inoculumn-fecal-AE,2365,e003-inoculumn-fecal-AF,100142,10132
2,e003-inoculumn-fecal-AF,10132,e003-inoculumn-fecal-AF,100142,10132
3,e003-inoculumn-fecal-inoculumn,2186,e003-inoculumn-fecal-AF,100142,10132
0,e003-inoculumn-fecal-AC,597,e003-inoculumn-fecal-inoculumn,100142,16341
1,e003-inoculumn-fecal-AE,3974,e003-inoculumn-fecal-inoculumn,100142,16341
2,e003-inoculumn-fecal-AF,2186,e003-inoculumn-fecal-inoculumn,100142,16341
3,e003-inoculumn-fecal-inoculumn,16341,e003-inoculumn-fecal-inoculumn,100142,16341
