,index,shared,sample1,species_id
0,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,172,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
1,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,14,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
2,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,13,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
3,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,15,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
4,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,13,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
5,A_C4_C5_AF_AE_mBHI_mBHI_2_S28,11,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
6,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,12,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
7,A_C12_C5_AF_AE_mBHI_mBHI_4_S36,14,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
8,A_D1_D2_AA_AF_mBHI_mBHI_2_S37,13,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
9,A_D2_D3_ACPP_AF_mBHI_mBHI_2_S38,14,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
10,A_D3_D4_AE_AF_mBHI_mBHI_2_S39,13,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
11,A_D4_D5_AF_AF_mBHI_mBHI_2_S40,11,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
12,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,13,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
13,A_D8_D11_AF_AF_mGAM_mBHI_2_S44,15,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
14,A_D9_D2_AA_AF_mBHI_mBHI_4_S45,16,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
15,A_D11_D4_AE_AF_mBHI_mBHI_4_S47,13,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
16,A_D12_D5_AF_AF_mBHI_mBHI_4_S48,16,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
17,A_E4_A5_AF_AA_mBHI_mGAM_2_S52,14,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
18,A_E8_A11_AF_AA_mGAM_mGAM_2_S56,14,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
19,A_E11_A4_AE_AA_mBHI_mGAM_4_S59,16,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
20,A_E12_A5_AF_AA_mBHI_mGAM_4_S60,15,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
21,A_G4_C5_AF_AE_mBHI_mGAM_2_S76,11,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
22,A_G8_C11_AF_AE_mGAM_mGAM_2_S80,13,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
23,A_G10_C3_ACPP_AE_mBHI_mGAM_4_S82,14,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
24,A_H1_D2_AA_AF_mBHI_mGAM_2_S85,15,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
25,A_H2_D3_ACPP_AF_mBHI_mGAM_2_S86,11,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
26,A_H3_D4_AE_AF_mBHI_mGAM_2_S87,13,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
27,A_H4_D5_AF_AF_mBHI_mGAM_2_S88,12,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
28,A_H5_D8_AA_AF_mGAM_mGAM_2_S89,15,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
29,A_H8_D11_AF_AF_mGAM_mGAM_2_S92,16,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
30,A_H9_D2_AA_AF_mBHI_mGAM_4_S93,11,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
31,A_H10_D3_ACPP_AF_mBHI_mGAM_4_S94,12,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
32,A_H11_D4_AE_AF_mBHI_mGAM_4_S95,18,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
33,A_H12_D5_AF_AF_mBHI_mGAM_4_S96,18,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
34,B_A4_E5_AF_AA_mBHI_mBHI_2_S100,11,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
35,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,12,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
36,B_A8_E11_AF_AA_mGAM_mBHI_2_S104,14,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
37,B_A10_A9_ACPP_AA_mGAM_mBHI_4_S106,12,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
38,B_A11_A10_AE_AA_mGAM_mBHI_4_S107,14,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
39,B_A12_A11_AF_AA_mGAM_mBHI_4_S108,12,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
40,B_C4_G5_AF_AE_mBHI_mBHI_2_S124,11,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
41,B_C6_G9_ACPP_AE_mGAM_mBHI_2_S126,22,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
42,B_C8_G11_AF_AE_mGAM_mBHI_2_S128,19,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
43,B_C10_C9_ACPP_AE_mGAM_mBHI_4_S130,12,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
44,B_C12_C11_AF_AE_mGAM_mBHI_4_S132,10,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
45,B_D1_H2_AA_AF_mBHI_mBHI_2_S133,14,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
46,B_D2_H3_ACPP_AF_mBHI_mBHI_2_S134,13,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
47,B_D3_H4_AE_AF_mBHI_mBHI_2_S135,12,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
48,B_D4_H5_AF_AF_mBHI_mBHI_2_S136,12,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
49,B_D5_H8_AA_AF_mGAM_mBHI_2_S137,16,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
50,B_D6_H9_ACPP_AF_mGAM_mBHI_2_S138,17,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
51,B_D7_H10_AE_AF_mGAM_mBHI_2_S139,11,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
52,B_D8_H11_AF_AF_mGAM_mBHI_2_S140,16,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
53,B_D9_D8_AA_AF_mGAM_mBHI_4_S141,11,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
54,B_D10_D9_ACPP_AF_mGAM_mBHI_4_S142,12,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
55,B_D11_D10_AE_AF_mGAM_mBHI_4_S143,16,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
56,B_D12_D11_AF_AF_mGAM_mBHI_4_S144,16,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
57,B_E4_E5_AF_AA_mBHI_mGAM_2_S148,11,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
58,B_E6_E9_ACPP_AA_mGAM_mGAM_2_S150,12,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
59,B_E8_E11_AF_AA_mGAM_mGAM_2_S152,14,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
60,B_E10_A9_ACPP_AA_mGAM_mGAM_4_S154,11,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
61,B_E12_A11_AF_AA_mGAM_mGAM_4_S156,18,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
62,B_G4_G5_AF_AE_mBHI_mGAM_2_S172,18,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
63,B_G6_G9_ACPP_AE_mGAM_mGAM_2_S174,15,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
64,B_G8_G11_AF_AE_mGAM_mGAM_2_S176,13,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
65,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,13,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
66,B_G12_C11_AF_AE_mGAM_mGAM_4_S180,17,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
67,B_H2_H3_ACPP_AF_mBHI_mGAM_2_S182,12,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
68,B_H3_H4_AE_AF_mBHI_mGAM_2_S183,11,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
69,B_H4_H5_AF_AF_mBHI_mGAM_2_S184,13,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
70,B_H5_H8_AA_AF_mGAM_mGAM_2_S185,13,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
71,B_H6_H9_ACPP_AF_mGAM_mGAM_2_S186,17,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
72,B_H7_H10_AE_AF_mGAM_mGAM_2_S187,15,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
73,B_H8_H11_AF_AF_mGAM_mGAM_2_S188,12,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
74,B_H9_D8_AA_AF_mGAM_mGAM_4_S189,13,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
75,B_H10_D9_ACPP_AF_mGAM_mGAM_4_S190,15,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
76,B_H11_D10_AE_AF_mGAM_mGAM_4_S191,16,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
77,C_A3_A4_AE_AA_mBHI_mBHI_6_S195,15,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
78,C_A4_A5_AF_AA_mBHI_mBHI_6_S196,19,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
79,C_A11_E4_AE_AA_mBHI_mBHI_4_S203,18,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
80,C_C4_C5_AF_AE_mBHI_mBHI_6_S220,15,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
81,C_C8_C11_AF_AE_mGAM_mBHI_6_S224,12,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
82,C_C12_G5_AF_AE_mBHI_mBHI_4_S228,14,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
83,C_D1_D2_AA_AF_mBHI_mBHI_6_S229,10,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
84,C_D3_D4_AE_AF_mBHI_mBHI_6_S231,11,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
85,C_D5_D8_AA_AF_mGAM_mBHI_6_S233,12,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
86,C_D7_D10_AE_AF_mGAM_mBHI_6_S235,13,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
87,C_D8_D11_AF_AF_mGAM_mBHI_6_S236,13,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
88,C_D9_H2_AA_AF_mBHI_mBHI_4_S237,12,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
89,C_D11_H4_AE_AF_mBHI_mBHI_4_S239,12,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
90,C_E3_A4_AE_AA_mBHI_mGAM_6_S243,14,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
91,C_E4_A5_AF_AA_mBHI_mGAM_6_S244,13,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
92,C_E5_A8_AA_AA_mGAM_mGAM_6_S245,16,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
93,C_E7_A10_AE_AA_mGAM_mGAM_6_S247,22,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
94,C_E8_A11_AF_AA_mGAM_mGAM_6_S248,16,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
95,C_E11_E4_AE_AA_mBHI_mGAM_4_S251,17,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
96,C_G4_C5_AF_AE_mBHI_mGAM_6_S268,10,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
97,C_G8_C11_AF_AE_mGAM_mGAM_6_S272,18,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
98,C_G12_G5_AF_AE_mBHI_mGAM_4_S276,12,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
99,C_H3_D4_AE_AF_mBHI_mGAM_6_S279,16,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
100,C_H4_D5_AF_AF_mBHI_mGAM_6_S280,13,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
101,C_H5_D8_AA_AF_mGAM_mGAM_6_S281,13,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
102,C_H7_D10_AE_AF_mGAM_mGAM_6_S283,14,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
103,C_H8_D11_AF_AF_mGAM_mGAM_6_S284,12,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
104,C_H9_H2_AA_AF_mBHI_mGAM_4_S285,15,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
105,C_H11_H4_AE_AF_mBHI_mGAM_4_S287,16,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
106,C_H12_H5_AF_AF_mBHI_mGAM_4_S288,13,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
107,D_A3_A4_AE_AA_mBHI_mBHI_6_S291,13,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
108,D_A4_A5_AF_AA_mBHI_mBHI_6_S292,13,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
109,D_A8_A11_AF_AA_mGAM_mBHI_6_S296,13,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
110,D_A12_E11_AF_AA_mGAM_mBHI_4_S300,13,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
