,index,shared,sample1,species_id
0,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,4,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
1,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,4,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
2,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,3,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
3,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,4,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
4,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,4,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
5,A_C4_C5_AF_AE_mBHI_mBHI_2_S28,4,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
6,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,4,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
7,A_C12_C5_AF_AE_mBHI_mBHI_4_S36,4,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
8,A_D1_D2_AA_AF_mBHI_mBHI_2_S37,4,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
9,A_D2_D3_ACPP_AF_mBHI_mBHI_2_S38,4,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
10,A_D3_D4_AE_AF_mBHI_mBHI_2_S39,4,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
11,A_D4_D5_AF_AF_mBHI_mBHI_2_S40,4,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
12,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,4,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
13,A_D8_D11_AF_AF_mGAM_mBHI_2_S44,4,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
14,A_D9_D2_AA_AF_mBHI_mBHI_4_S45,4,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
15,A_D11_D4_AE_AF_mBHI_mBHI_4_S47,4,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
16,A_D12_D5_AF_AF_mBHI_mBHI_4_S48,4,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
17,A_E4_A5_AF_AA_mBHI_mGAM_2_S52,4,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
18,A_E8_A11_AF_AA_mGAM_mGAM_2_S56,4,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,102320
