,0
B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,6.0
B_A10_A9_ACPP_AA_mGAM_mBHI_4_S106,3.0
B_C10_C9_ACPP_AE_mGAM_mBHI_4_S130,2.0
B_D10_D9_ACPP_AF_mGAM_mBHI_4_S142,3.0
B_E6_E9_ACPP_AA_mGAM_mGAM_2_S150,2.0
B_E10_A9_ACPP_AA_mGAM_mGAM_4_S154,6.0
B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,7.0
C9-e003Coalescence-mGAM-p3,2.0
C9-e003Coalescence-mGAM-p7,2.0
B9-e003Coalescence-mGAM-p5,3.0
B11-e003Coalescence-mGAM-p3,6.0
C9-e003Coalescence-mBHI-p5,2.0
D9-e003Coalescence-mGAM-p7,5.0
B10-e003Coalescence-mGAM-p3,2.0
D9-e003Coalescence-mGAM-p5,2.0
C9-e003Coalescence-mBHI-p3,3.0
B10-e003Coalescence-mBHI-p5,2.0
D9-e003Coalescence-mGAM-p3,3.0
B9-e003Coalescence-mBHI-p5,4.0
A9-e003Coalescence-mBHI-p7,3.0
D9-e003Coalescence-mBHI-p5,2.0
D9-e003Coalescence-mBHI-p7,2.0
C9-e003Coalescence-mGAM-p5,3.0
B8-e003Coalescence-mGAM-p7,2.0
B11-e003Coalescence-mBHI-p3,2.0
F100-e003Coalescence-mGAM-p7_S163,2.0
G9-e003Coalescence-mGAM-p5_S78,2.0
G9-e003Coalescence-mGAM-p7_S174,3.0
F8-e003Coalescence-mGAM-p7_S161,2.0
F100-e003Coalescence-mBHI-p7_S115,5.0
H9-e003Coalescence-mBHI-p5_S42,2.0
G9-e003Coalescence-mBHI-p5_S30,2.0
F111-e003Coalescence-mBHI-p7_S116,2.0
F111-e003Coalescence-mBHI-p3_S120,2.0
G9-e003Coalescence-mGAM-p3_S178,2.0
B5-e003Coalescence-Inoculumn-mGAM,2.0
B2-e003Coalescence-Inoculumn-mGAM,2.0
C3-e003Coalescence-Inoculumn-mGAM,2.0
B3-e003Coalescence-Inoculumn-mGAM,4.0
B4-e003Coalescence-Inoculumn-mGAM,4.0
D3-e003Coalescence-Inoculumn-mGAM,2.0
B10-e003Coalescence-mGAM-p1_S769,2.0
B8-e003Coalescence-mBHI-p1_S749,2.0
B9-e003Coalescence-mGAM-p1_S761,3.0
H9-e003Coalescence-mGAM-p1_S827,5.0
F11-e003Coalescence-mBHI-p1_S837,3.0
H9-e003Coalescence-mBHI-p1_S823,4.0
C9-e003Coalescence-mBHI-p1_S758,3.0
F10-e003Coalescence-mBHI-p1_S829,2.0
F11-e003Coalescence-mGAM-p1_S841,2.0
D9-e003Coalescence-mGAM-p1_S763,4.0
C9-e003Coalescence-mGAM-p1_S762,3.0
A9-e003Coalescence-mBHI-p1_S756,4.0
B9-e003Coalescence-mBHI-p1_S757,10.0
F10-e003Coalescence-mGAM-p1_S833,2.0
B11-e003Coalescence-mBHI-p1_S773,2.0
F9-e003Coalescence-mGAM-p1_S825,4.0
D9-e003Coalescence-mBHI-p1_S759,2.0
A9-e003Coalescence-mGAM-p1_S760,2.0
G9-e003Coalescence-mGAM-p1_S826,3.0
Coalescence-F12-F9-ACPP-ACPP-mGAM-mGAM-3_S691,11.0
Coalescence-E1-B8-AA-ACPP-mGAM-mBHI-3_S668,2.0
Coalescence-C12-B11-ACPP-AF-mGAM-mGAM-5_S655,2.0
Coalescence-C10-B10-ACPP-AE-mGAM-mGAM-5_S653,2.0
Coalescence-B10-G9-ACPP-AE-mGAM-mBHI-7_S641,3.0
Coalescence-F5-F10-ACPP-AE-mGAM-mBHI-3_S684,5.0
Coalescence-C11-B11-ACPP-AF-mGAM-mBHI-5_S654,3.0
Coalescence-A7-B3-ACPP-ACPP-mBHI-mGAM-7_S626,3.0
Coalescence-A4-B10-ACPP-AE-mGAM-mBHI-7_S623,4.0
D11-e003Assembly-mGAM-p5,5.0
D3-e003Assembly-mBHI-p5,5.0
D9-e003Assembly-mGAM-p5,2.0
Assembly-G9-C9-ACPP-mGAM-3_S700,2.0
Assembly-G11-D9-ACPP-mGAM-3_S702,2.0
Assembly-G4-B9-ACPP-mGAM-3_S695,5.0
D_B6_e003Assembly_S306,6.0
D_F2_e003Assembly_S350,3.0
D_F6_e003Assembly_S354,2.0
D_F10_e003Assembly_S358,2.0
D_F12_e003Assembly_S360,2.0
C_H10_H3_ACPP_AF_mBHI_mGAM_4_S286,13.0
