,sample,diversity
0,C9-e003Coalescence-mGAM-p3,0.00031788840810484804
1,B2-e003Coalescence-mBHI-p3,0.002724255243101641
2,A8-e003Coalescence-mBHI-p3,5.181385502483364e-05
3,A4-e003Coalescence-mBHI-p7,0.00048670117996065833
4,B4-e003Coalescence-mBHI-p5,0.009533828654086396
5,A3-e003Coalescence-mBHI-p7,0.0003888125856556352
6,B9-e003Coalescence-mGAM-p5,0.00018168892836697702
7,B3-e003Coalescence-mBHI-p3,0.00013002093785447518
8,D4-e003Coalescence-mBHI-p5,7.611053022437828e-05
9,C2-e003Coalescence-mBHI-p5,0.00021727868060107856
10,B3-e004Assembly-mBHI-p7,0.0005003021446818536
11,D4-e003Coalescence-mBHI-p3,0.0008514387244974885
12,C4-e003GlycerolRevival-mBHI-p2,3.210034874736032e-05
13,C3-e004Assembly-mBHI-p5,0.0005505326586983793
14,B2-e003Coalescence-mBHI-p5,0.00138064136270033
15,B8-e003Assembly-mGAM-p5,0.0004448053094221061
16,B12-e003Coalescence-mBHI-p3,9.347452156869384e-05
17,C8-e003Assembly-mGAM-p3,0.002003724967159548
18,C3-e003Coalescence-mGAM-p3,2.680140826510762e-05
19,D3-e003Coalescence-Inoculumn-mBHI,0.016673258127899458
20,C3-e003Coalescence-mBHI-p7,0.0008154408097798984
21,B8-e003Coalescence-mBHI-p5,0.01776059646765356
22,C2-e003Coalescence-mGAM-p7,0.00014615673556007993
23,D3-e003Coalescence-mBHI-p5,0.00035381410139259477
24,B11-e003Coalescence-mGAM-p3,0.0001795387356610423
25,B5-e003Assembly-mBHI-p5,0.0015982040483451243
26,D2-e003Coalescence-mBHI-p5,0.003905046527088925
27,D5-e003Coalescence-mGAM-p5,0.0014085914664704537
28,B5-e003Coalescence-mBHI-p5,8.278715788023848e-05
29,D5-e003Coalescence-mBHI-p7,7.391090113330048e-05
30,C9-e003Coalescence-mBHI-p5,2.859822500350145e-05
31,A10-e003Coalescence-mBHI-p3,4.059950341234846e-05
32,A5-e003Coalescence-mGAM-p3,0.01735252030388928
33,D8-e003Coalescence-mGAM-p5,0.0032686838363090534
34,A12-e003Coalescence-mGAM-p3,3.232146301538397e-05
35,C2-e003Coalescence-mBHI-p3,0.00023063378459691573
36,D9-e003Coalescence-mGAM-p7,0.000395589074898911
37,D4-e003Coalescence-mBHI-p7,0.00012709000617084422
38,D8-e003Assembly-mGAM-p3,0.0001421455689080259
39,B10-e003Coalescence-mGAM-p3,0.0001672974426467748
40,A9-e003Coalescence-mGAM-p7,0.015480466396711735
41,B5-e003Coalescence-Inoculumn-mGAM,0.0006501206586042959
42,D5-e003Coalescence-mBHI-p3,0.003420824477416324
43,C5-e003Coalescence-mBHI-p3,0.008705841998870508
44,D9-e003Coalescence-mGAM-p5,0.0001868318571670452
45,C9-e003Coalescence-mBHI-p3,4.395778294525937e-05
46,C8-e003Coalescence-mBHI-p7,3.4736824211714294e-05
47,B4-e003Coalescence-mGAM-p5,2.566636294803845e-05
48,D4-e003Coalescence-mGAM-p5,0.00011997883072900757
49,C3-e004Assembly-mBHI-p7,0.0004819590120799742
50,B5-e003Coalescence-Inoculumn-mBHI,0.016482782853127195
51,C2-e003Coalescence-mGAM-p3,0.00034382180424875317
52,B5-e003Coalescence-mGAM-p7,0.00037735213355570156
53,D8-e003Coalescence-mBHI-p5,4.3088109984629434e-05
54,B10-e003Coalescence-mBHI-p5,3.9615407752588576e-05
55,B3-e004Assembly-mBHI-p5,0.0004622652916178843
56,B5-e003Coalescence-mBHI-p3,0.00010387565937269343
57,C5-e003Coalescence-mBHI-inoculumn-redo,0.0028835117387784473
58,A2-e003Coalescence-mBHI-p7,0.0003534587256272976
59,A10-e003Coalescence-mBHI-p5,3.9385760487016076e-05
60,B8-e003Assembly-mGAM-p3,0.0004252776372206983
61,A4-e003Coalescence-mGAM-p5,0.00013456459941800812
62,D5-e003Coalescence-mBHI-p5,0.0001811524832618051
63,D4-e003Coalescence-mGAM-p7,0.00015007064405033846
64,A8-e003Coalescence-mBHI-p7,3.544891995264615e-05
65,B9-e003GlycerolRevival-mGAM-p2,0.00023861967694566814
66,B2-e003Coalescence-Inoculumn-mGAM,0.0026772856848972875
67,C5-e003Coalescence-mBHI-p5,0.000609195803382418
68,C5-e003Coalescence-mGAM-p3,5.862160569772325e-05
69,A3-e003Coalescence-mBHI-inoculumn-redo,0.016652179880140904
70,D9-e003Assembly-mGAM-p5,4.0312207049359e-05
71,B12-e003Coalescence-mGAM-p3,0.00024566346683435765
72,A3-e003Coalescence-Inoculumn-mGAM,0.0023014215985185478
73,C3-e003Coalescence-mGAM-p5,0.0002834599116819904
74,D3-e003Assembly-mBHI-p5,0.0001046308740656905
75,A10-e003Coalescence-mGAM-p3,0.00016623138670222786
76,A9-e003Coalescence-mBHI-p3,0.01753492193919474
77,A2-e003Coalescence-Inoculumn-mBHI,0.0001679484502296658
78,D3-e003Coalescence-mBHI-p7,0.0002626044122337683
79,C3-e003Coalescence-mBHI-p5,0.014957313961688635
80,D2-e003Assembly-mBHI-p3,0.010361776015106124
81,B3-e003Assembly-mBHI-p5,0.014234482639212028
82,A9-e003Coalescence-mBHI-p5,0.017681510184402355
83,D5-e003Coalescence-Inoculumn-mBHI,0.0024913331562940715
84,B2-e003Coalescence-mGAM-p3,0.014632365492835513
85,B3-e003Coalescence-Inoculumn-mBHI,1.885123584931981e-05
86,A8-e003Coalescence-mBHI-p5,4.591191428986117e-05
87,C2-e003Assembly-mBHI-p5,0.007023820773894946
88,D9-e003Coalescence-mBHI-p3,8.342204898328421e-05
89,D5-e003Assembly-mBHI-p5,0.0001057269498729441
90,A5-e003Coalescence-mBHI-p7,0.015402487520212758
91,D2-e003Coalescence-mGAM-p5,0.008355483999435928
92,B9-e003Assembly-mGAM-p5,0.00015858363865670682
93,D3-e003Coalescence-mGAM-p3,0.006911123542370731
94,D9-e003Coalescence-mGAM-p3,0.00021070075757575758
95,D3-e003Coalescence-mGAM-p5,0.0012062849639869107
96,A5-e003Coalescence-mBHI-inoculumn-redo,0.018360291296316073
97,D2-e003Assembly-mBHI-p5,0.0001671353885786361
98,B9-e003Coalescence-mGAM-p7,0.00011703109163875343
99,B11-e003Coalescence-mGAM-p7,0.0001043414181629063
