,index,shared,sample1,species_id,num_sites
0,C11-e003Assembly-mGAM-p3,940,C11-e003Assembly-mGAM-p3,102445,940
1,C11-e003Assembly-mGAM-p5,25,C11-e003Assembly-mGAM-p3,102445,940
2,C11-e003GlycerolRevival-mGAM-p2,24,C11-e003Assembly-mGAM-p3,102445,940
3,C_F4_e003Assembly_6_S256,18,C11-e003Assembly-mGAM-p3,102445,940
4,C_F8_e003Assembly_6_S260,18,C11-e003Assembly-mGAM-p3,102445,940
5,D_F8_e003Assembly_S356,24,C11-e003Assembly-mGAM-p3,102445,940
6,D_F12_e003Assembly_S360,18,C11-e003Assembly-mGAM-p3,102445,940
7,C_H10_H3_ACPP_AF_mBHI_mGAM_4_S286,15,C11-e003Assembly-mGAM-p3,102445,940
0,C11-e003Assembly-mGAM-p3,25,C11-e003Assembly-mGAM-p5,102445,890
1,C11-e003Assembly-mGAM-p5,890,C11-e003Assembly-mGAM-p5,102445,890
2,C11-e003GlycerolRevival-mGAM-p2,32,C11-e003Assembly-mGAM-p5,102445,890
3,C_F4_e003Assembly_6_S256,19,C11-e003Assembly-mGAM-p5,102445,890
4,C_F8_e003Assembly_6_S260,25,C11-e003Assembly-mGAM-p5,102445,890
5,D_F8_e003Assembly_S356,20,C11-e003Assembly-mGAM-p5,102445,890
6,D_F12_e003Assembly_S360,23,C11-e003Assembly-mGAM-p5,102445,890
7,C_H10_H3_ACPP_AF_mBHI_mGAM_4_S286,33,C11-e003Assembly-mGAM-p5,102445,890
0,C11-e003Assembly-mGAM-p3,24,C11-e003GlycerolRevival-mGAM-p2,102445,1060
1,C11-e003Assembly-mGAM-p5,32,C11-e003GlycerolRevival-mGAM-p2,102445,1060
2,C11-e003GlycerolRevival-mGAM-p2,1060,C11-e003GlycerolRevival-mGAM-p2,102445,1060
3,C_F4_e003Assembly_6_S256,26,C11-e003GlycerolRevival-mGAM-p2,102445,1060
4,C_F8_e003Assembly_6_S260,42,C11-e003GlycerolRevival-mGAM-p2,102445,1060
5,D_F8_e003Assembly_S356,31,C11-e003GlycerolRevival-mGAM-p2,102445,1060
6,D_F12_e003Assembly_S360,27,C11-e003GlycerolRevival-mGAM-p2,102445,1060
7,C_H10_H3_ACPP_AF_mBHI_mGAM_4_S286,43,C11-e003GlycerolRevival-mGAM-p2,102445,1060
0,C11-e003Assembly-mGAM-p3,18,C_F4_e003Assembly_6_S256,102445,167
1,C11-e003Assembly-mGAM-p5,19,C_F4_e003Assembly_6_S256,102445,167
2,C11-e003GlycerolRevival-mGAM-p2,26,C_F4_e003Assembly_6_S256,102445,167
3,C_F4_e003Assembly_6_S256,167,C_F4_e003Assembly_6_S256,102445,167
4,C_F8_e003Assembly_6_S260,43,C_F4_e003Assembly_6_S256,102445,167
5,D_F8_e003Assembly_S356,121,C_F4_e003Assembly_6_S256,102445,167
6,D_F12_e003Assembly_S360,93,C_F4_e003Assembly_6_S256,102445,167
7,C_H10_H3_ACPP_AF_mBHI_mGAM_4_S286,49,C_F4_e003Assembly_6_S256,102445,167
0,C11-e003Assembly-mGAM-p3,18,C_F8_e003Assembly_6_S260,102445,691
1,C11-e003Assembly-mGAM-p5,25,C_F8_e003Assembly_6_S260,102445,691
2,C11-e003GlycerolRevival-mGAM-p2,42,C_F8_e003Assembly_6_S260,102445,691
3,C_F4_e003Assembly_6_S256,43,C_F8_e003Assembly_6_S260,102445,691
4,C_F8_e003Assembly_6_S260,691,C_F8_e003Assembly_6_S260,102445,691
5,D_F8_e003Assembly_S356,62,C_F8_e003Assembly_6_S260,102445,691
6,D_F12_e003Assembly_S360,53,C_F8_e003Assembly_6_S260,102445,691
7,C_H10_H3_ACPP_AF_mBHI_mGAM_4_S286,67,C_F8_e003Assembly_6_S260,102445,691
0,C11-e003Assembly-mGAM-p3,24,D_F8_e003Assembly_S356,102445,197
1,C11-e003Assembly-mGAM-p5,20,D_F8_e003Assembly_S356,102445,197
2,C11-e003GlycerolRevival-mGAM-p2,31,D_F8_e003Assembly_S356,102445,197
3,C_F4_e003Assembly_6_S256,121,D_F8_e003Assembly_S356,102445,197
4,C_F8_e003Assembly_6_S260,62,D_F8_e003Assembly_S356,102445,197
5,D_F8_e003Assembly_S356,197,D_F8_e003Assembly_S356,102445,197
6,D_F12_e003Assembly_S360,92,D_F8_e003Assembly_S356,102445,197
7,C_H10_H3_ACPP_AF_mBHI_mGAM_4_S286,58,D_F8_e003Assembly_S356,102445,197
0,C11-e003Assembly-mGAM-p3,18,D_F12_e003Assembly_S360,102445,168
1,C11-e003Assembly-mGAM-p5,23,D_F12_e003Assembly_S360,102445,168
2,C11-e003GlycerolRevival-mGAM-p2,27,D_F12_e003Assembly_S360,102445,168
3,C_F4_e003Assembly_6_S256,93,D_F12_e003Assembly_S360,102445,168
4,C_F8_e003Assembly_6_S260,53,D_F12_e003Assembly_S360,102445,168
5,D_F8_e003Assembly_S356,92,D_F12_e003Assembly_S360,102445,168
6,D_F12_e003Assembly_S360,168,D_F12_e003Assembly_S360,102445,168
7,C_H10_H3_ACPP_AF_mBHI_mGAM_4_S286,49,D_F12_e003Assembly_S360,102445,168
0,C11-e003Assembly-mGAM-p3,15,C_H10_H3_ACPP_AF_mBHI_mGAM_4_S286,102445,578
1,C11-e003Assembly-mGAM-p5,33,C_H10_H3_ACPP_AF_mBHI_mGAM_4_S286,102445,578
2,C11-e003GlycerolRevival-mGAM-p2,43,C_H10_H3_ACPP_AF_mBHI_mGAM_4_S286,102445,578
