,0
A2-e003Coalescence-Inoculumn-mGAM,27.0
B2-e003Coalescence-Inoculumn-mGAM,15.0
A3-e003Coalescence-Inoculumn-mGAM,8.0
C2-e003Coalescence-Inoculumn-mGAM,11.0
A5-e003Coalescence-Inoculumn-mGAM,14.0
D2-e003Coalescence-Inoculumn-mGAM,15.0
A4-e003Coalescence-Inoculumn-mGAM,34.0
E8-e003Coalescence-mBHI-p1_S812,2.0
B8-e003Assembly-mGAM-p3,5.0
B8-e003Assembly-mGAM-p5,5.0
B8-e003GlycerolRevival-mGAM-p2,8.0
C8-e003Assembly-mGAM-p3,5.0
D8-e003Assembly-mGAM-p3,4.0
D8-e003Assembly-mGAM-p5,3.0
C_B1_e003Assembly_6_S205,30.0
C_B5_e003Assembly_6_S209,63.0
C_B9_e003Assembly_4_S213,11.0
C_F5_e003Assembly_6_S257,22.0
C_F9_e003Assembly_4_S261,24.0
D_B5_e003Assembly_S305,27.0
D_F5_e003Assembly_S353,35.0
D_F9_e003Assembly_S357,48.0
C_E2_e003Assembly_S242,23.0
C_E6_e003Assembly_S246,22.0
C_E10_E3_ACPP_AA_mBHI_mGAM_4_S250,61.0
