,0
C12-e003Coalescence-mBHI-p3,32902
C9-e003Coalescence-mGAM-p3,75194
B5-e004Assembly-mBHI-p3,21556
C11-e003Coalescence-mBHI-p3,32978
D11-e003Coalescence-mBHI-p5,9523
C9-e003Coalescence-mGAM-p7,45659
C8-e003Coalescence-mGAM-p7,46848
D10-e003Coalescence-mBHI-p3,39479
F3-e004Assembly-epsilon-p3,358
B2-e003Coalescence-mBHI-p3,6648
A8-e003Coalescence-mBHI-p3,578
A4-e003Coalescence-mBHI-p7,417
B9-e003Coalescence-mGAM-p5,34764
A4-e003Coalescence-mBHI-inoculumn-redo,12059
B3-e003Coalescence-mBHI-p3,471
D4-e003Coalescence-mBHI-p5,56935
C2-e003Coalescence-mBHI-p5,401
B3-e004Assembly-mBHI-p7,334
B5-e004Assembly-mBHI-p7,26235
D4-e003Coalescence-mBHI-p3,53678
C4-e003GlycerolRevival-mBHI-p2,380
C5-e004Assembly-mBHI-p3,12084
D10-e003Assembly-mGAM-p5,2997
C3-e004Assembly-mBHI-p5,356
B8-e003Assembly-mGAM-p5,591
F4-e004Assembly-epsilon-p5,237
C4-e003Coalescence-mGAM-p7,49844
B12-e003Coalescence-mBHI-p3,11031
D3-e004Assembly-mGAM-p7,340
C8-e003Assembly-mGAM-p3,883
C3-e003Coalescence-mGAM-p3,50852
B4-e003Assembly-mBHI-p5,2794
D4-e004Assembly-mGAM-p5,849
D3-e003Coalescence-Inoculumn-mBHI,43188
C8-e003Assembly-mGAM-p5,262
C3-e003Coalescence-mBHI-p7,18346
D11-e003Coalescence-mGAM-p5,11079
A11-e003Coalescence-mGAM-p7,22095
B8-e003Coalescence-mBHI-p5,1371
B10-e003Assembly-mGAM-p5,31524
C2-e003Coalescence-mGAM-p7,607
D3-e003Coalescence-mBHI-p5,47509
B11-e003Coalescence-mGAM-p3,536
C4-e003Coalescence-mBHI-inoculumn-redo,1038
B5-e003Assembly-mBHI-p5,30301
D2-e003Coalescence-mBHI-p5,27824
D8-e003Assembly-mGAM-p5,887
D5-e003Coalescence-mGAM-p5,29913
B5-e003Coalescence-mBHI-p5,46120
D5-e003Coalescence-mBHI-p7,21244
C9-e003Coalescence-mBHI-p5,53521
A10-e003Coalescence-mBHI-p3,18025
A5-e003Coalescence-mGAM-p3,40876
A2-e003Coalescence-Inoculumn-mGAM,561
E5-e004Assembly-mGAM-p5,14026
D8-e003Coalescence-mGAM-p5,12223
A12-e003Coalescence-mGAM-p3,33886
C2-e003Coalescence-mBHI-p3,31043
C4-e004Assembly-mBHI-p5,493
D9-e003Coalescence-mGAM-p7,45223
D4-e003Coalescence-mBHI-p7,48743
D8-e003Assembly-mGAM-p3,737
E4-e004Assembly-mGAM-p7,761
E3-e004Assembly-mGAM-p3,381
B10-e003Coalescence-mGAM-p3,62415
A9-e003Coalescence-mGAM-p7,649
D5-e004Assembly-mGAM-p5,28762
B5-e003Coalescence-Inoculumn-mGAM,2196
D10-e003Coalescence-mBHI-p5,42805
D5-e003Coalescence-mBHI-p3,31197
C5-e003Coalescence-mBHI-p3,19781
D9-e003Coalescence-mGAM-p5,47912
C9-e003Coalescence-mBHI-p3,66194
D10-e003Coalescence-mGAM-p5,49438
C8-e003Coalescence-mBHI-p7,45814
B11-e003Assembly-mGAM-p5,20240
G3-e004Assembly-epsilon-p7,382
B4-e003Coalescence-mGAM-p5,1479
D4-e003Coalescence-mGAM-p5,50804
C3-e004Assembly-mBHI-p7,349
B5-e003Coalescence-mGAM-p5,31524
B5-e003Coalescence-Inoculumn-mBHI,43682
G3-e004Assembly-epsilon-p3,284
C2-e003Coalescence-mGAM-p3,990
B5-e003Coalescence-mGAM-p7,33033
D8-e003Coalescence-mBHI-p5,41426
E5-e004Assembly-mGAM-p7,11994
C10-e003Assembly-mGAM-p3,45398
B10-e003Coalescence-mBHI-p5,72240
D5-e003Coalescence-Inoculumn-mGAM,7762
B3-e004Assembly-mBHI-p5,388
B5-e003Coalescence-mBHI-p3,59974
G4-e004Assembly-epsilon-p5,283
C4-e003Coalescence-mGAM-p5,36513
C5-e003Coalescence-mGAM-p7,50970
C5-e003Coalescence-mBHI-inoculumn-redo,61552
A2-e003Coalescence-mBHI-p7,143
A10-e003Coalescence-mBHI-p5,34673
B8-e003Assembly-mGAM-p3,636
A4-e003Coalescence-mGAM-p5,2299
D5-e003Coalescence-mBHI-p5,453
D4-e003Coalescence-mGAM-p7,50068
E4-e004Assembly-mGAM-p3,2170
A8-e003Coalescence-mBHI-p7,543
E3-e004Assembly-mGAM-p7,358
B9-e003GlycerolRevival-mGAM-p2,2049
C4-e003Coalescence-mGAM-p3,51891
B2-e003Coalescence-Inoculumn-mGAM,29794
D5-e003Coalescence-mGAM-p7,21208
