,index,shared,sample1,species_id,num_sites
0,B5-e003Coalescence-Inoculumn-mGAM,302,B5-e003Coalescence-Inoculumn-mGAM,100255,302
1,D5-e003Coalescence-Inoculumn-mGAM,25,B5-e003Coalescence-Inoculumn-mGAM,100255,302
2,A5-e003Coalescence-Inoculumn-mGAM,24,B5-e003Coalescence-Inoculumn-mGAM,100255,302
3,D2-e003Coalescence-Inoculumn-mGAM,22,B5-e003Coalescence-Inoculumn-mGAM,100255,302
4,D3-e003Coalescence-Inoculumn-mGAM,36,B5-e003Coalescence-Inoculumn-mGAM,100255,302
5,C5-e003Coalescence-Inoculumn-mGAM,38,B5-e003Coalescence-Inoculumn-mGAM,100255,302
6,D10-e003Coalescence-mGAM-p1_S771,23,B5-e003Coalescence-Inoculumn-mGAM,100255,302
7,H10-e003Coalescence-mGAM-p1_S835,30,B5-e003Coalescence-Inoculumn-mGAM,100255,302
8,H9-e003Coalescence-mGAM-p1_S827,39,B5-e003Coalescence-Inoculumn-mGAM,100255,302
9,G11-e003Coalescence-mGAM-p1_S842,24,B5-e003Coalescence-Inoculumn-mGAM,100255,302
10,H11-e003Coalescence-mGAM-p1_S843,21,B5-e003Coalescence-Inoculumn-mGAM,100255,302
11,D11-e003Coalescence-mGAM-p1_S779,21,B5-e003Coalescence-Inoculumn-mGAM,100255,302
12,B11-e003Assembly-mGAM-p3,23,B5-e003Coalescence-Inoculumn-mGAM,100255,302
13,B11-e003Assembly-mGAM-p5,37,B5-e003Coalescence-Inoculumn-mGAM,100255,302
14,B11-e003GlycerolRevival-mGAM-p2,21,B5-e003Coalescence-Inoculumn-mGAM,100255,302
15,C_B9_e003Assembly_4_S213,12,B5-e003Coalescence-Inoculumn-mGAM,100255,302
16,C_F4_e003Assembly_6_S256,13,B5-e003Coalescence-Inoculumn-mGAM,100255,302
17,C_F8_e003Assembly_6_S260,13,B5-e003Coalescence-Inoculumn-mGAM,100255,302
18,D_B8_e003Assembly_S308,19,B5-e003Coalescence-Inoculumn-mGAM,100255,302
19,D_F8_e003Assembly_S356,10,B5-e003Coalescence-Inoculumn-mGAM,100255,302
20,C_H2_e003Assembly_S278,19,B5-e003Coalescence-Inoculumn-mGAM,100255,302
0,B5-e003Coalescence-Inoculumn-mGAM,25,D5-e003Coalescence-Inoculumn-mGAM,100255,46
1,D5-e003Coalescence-Inoculumn-mGAM,46,D5-e003Coalescence-Inoculumn-mGAM,100255,46
2,A5-e003Coalescence-Inoculumn-mGAM,17,D5-e003Coalescence-Inoculumn-mGAM,100255,46
3,D2-e003Coalescence-Inoculumn-mGAM,13,D5-e003Coalescence-Inoculumn-mGAM,100255,46
4,D3-e003Coalescence-Inoculumn-mGAM,24,D5-e003Coalescence-Inoculumn-mGAM,100255,46
5,C5-e003Coalescence-Inoculumn-mGAM,21,D5-e003Coalescence-Inoculumn-mGAM,100255,46
6,D10-e003Coalescence-mGAM-p1_S771,12,D5-e003Coalescence-Inoculumn-mGAM,100255,46
7,H10-e003Coalescence-mGAM-p1_S835,13,D5-e003Coalescence-Inoculumn-mGAM,100255,46
8,H9-e003Coalescence-mGAM-p1_S827,13,D5-e003Coalescence-Inoculumn-mGAM,100255,46
9,G11-e003Coalescence-mGAM-p1_S842,11,D5-e003Coalescence-Inoculumn-mGAM,100255,46
10,H11-e003Coalescence-mGAM-p1_S843,13,D5-e003Coalescence-Inoculumn-mGAM,100255,46
11,D11-e003Coalescence-mGAM-p1_S779,15,D5-e003Coalescence-Inoculumn-mGAM,100255,46
12,B11-e003Assembly-mGAM-p3,21,D5-e003Coalescence-Inoculumn-mGAM,100255,46
13,B11-e003Assembly-mGAM-p5,24,D5-e003Coalescence-Inoculumn-mGAM,100255,46
14,B11-e003GlycerolRevival-mGAM-p2,13,D5-e003Coalescence-Inoculumn-mGAM,100255,46
15,C_B9_e003Assembly_4_S213,3,D5-e003Coalescence-Inoculumn-mGAM,100255,46
16,C_F4_e003Assembly_6_S256,7,D5-e003Coalescence-Inoculumn-mGAM,100255,46
17,C_F8_e003Assembly_6_S260,3,D5-e003Coalescence-Inoculumn-mGAM,100255,46
18,D_B8_e003Assembly_S308,12,D5-e003Coalescence-Inoculumn-mGAM,100255,46
19,D_F8_e003Assembly_S356,3,D5-e003Coalescence-Inoculumn-mGAM,100255,46
20,C_H2_e003Assembly_S278,12,D5-e003Coalescence-Inoculumn-mGAM,100255,46
0,B5-e003Coalescence-Inoculumn-mGAM,24,A5-e003Coalescence-Inoculumn-mGAM,100255,4172
1,D5-e003Coalescence-Inoculumn-mGAM,17,A5-e003Coalescence-Inoculumn-mGAM,100255,4172
2,A5-e003Coalescence-Inoculumn-mGAM,4172,A5-e003Coalescence-Inoculumn-mGAM,100255,4172
3,D2-e003Coalescence-Inoculumn-mGAM,2915,A5-e003Coalescence-Inoculumn-mGAM,100255,4172
4,D3-e003Coalescence-Inoculumn-mGAM,26,A5-e003Coalescence-Inoculumn-mGAM,100255,4172
5,C5-e003Coalescence-Inoculumn-mGAM,29,A5-e003Coalescence-Inoculumn-mGAM,100255,4172
6,D10-e003Coalescence-mGAM-p1_S771,20,A5-e003Coalescence-Inoculumn-mGAM,100255,4172
7,H10-e003Coalescence-mGAM-p1_S835,13,A5-e003Coalescence-Inoculumn-mGAM,100255,4172
8,H9-e003Coalescence-mGAM-p1_S827,15,A5-e003Coalescence-Inoculumn-mGAM,100255,4172
9,G11-e003Coalescence-mGAM-p1_S842,13,A5-e003Coalescence-Inoculumn-mGAM,100255,4172
10,H11-e003Coalescence-mGAM-p1_S843,15,A5-e003Coalescence-Inoculumn-mGAM,100255,4172
11,D11-e003Coalescence-mGAM-p1_S779,11,A5-e003Coalescence-Inoculumn-mGAM,100255,4172
12,B11-e003Assembly-mGAM-p3,15,A5-e003Coalescence-Inoculumn-mGAM,100255,4172
13,B11-e003Assembly-mGAM-p5,29,A5-e003Coalescence-Inoculumn-mGAM,100255,4172
14,B11-e003GlycerolRevival-mGAM-p2,9,A5-e003Coalescence-Inoculumn-mGAM,100255,4172
