,0
e003-inoculumn-fecal-AC,23.0
e003-inoculumn-fecal-AE,19.0
e003-inoculumn-fecal-AF,18.0
e003-inoculumn-fecal-inoculumn,2.0
C_B1_e003Assembly_6_S205,2.0
C_B5_e003Assembly_6_S209,3.0
C_B11_e003Assembly_4_S215,9.0
C_F4_e003Assembly_6_S256,3.0
C_F7_e003Assembly_6_S259,9.0
C_F8_e003Assembly_6_S260,5.0
C_F11_e003Assembly_4_S263,7.0
C_F12_e003Assembly_4_S264,3.0
D_F7_e003Assembly_S355,4.0
D_F9_e003Assembly_S357,2.0
D_F11_e003Assembly_S359,5.0
C_E6_e003Assembly_S246,8.0
C_E10_E3_ACPP_AA_mBHI_mGAM_4_S250,7.0
