,index,shared,sample1,species_id,num_sites
0,A_G5_C8_AA_AE_mGAM_mGAM_2_S77,111,A_G5_C8_AA_AE_mGAM_mGAM_2_S77,100199,111
1,B_G7_G10_AE_AE_mGAM_mGAM_2_S175,57,A_G5_C8_AA_AE_mGAM_mGAM_2_S77,100199,111
2,B_G11_C10_AE_AE_mGAM_mGAM_4_S179,49,A_G5_C8_AA_AE_mGAM_mGAM_2_S77,100199,111
3,C_G7_C10_AE_AE_mGAM_mGAM_6_S271,38,A_G5_C8_AA_AE_mGAM_mGAM_2_S77,100199,111
4,D_G6_C9_ACPP_AE_mGAM_mGAM_6_S366,51,A_G5_C8_AA_AE_mGAM_mGAM_2_S77,100199,111
5,D_G7_C10_AE_AE_mGAM_mGAM_6_S367,51,A_G5_C8_AA_AE_mGAM_mGAM_2_S77,100199,111
6,D_G11_G10_AE_AE_mGAM_mGAM_4_S371,40,A_G5_C8_AA_AE_mGAM_mGAM_2_S77,100199,111
7,C10-e003Coalescence-mGAM-p3,43,A_G5_C8_AA_AE_mGAM_mGAM_2_S77,100199,111
8,C10-e003Coalescence-mGAM-p5,43,A_G5_C8_AA_AE_mGAM_mGAM_2_S77,100199,111
9,C10-e003Coalescence-mGAM-p7,41,A_G5_C8_AA_AE_mGAM_mGAM_2_S77,100199,111
10,B4-e003Coalescence-Inoculumn-mGAM,31,A_G5_C8_AA_AE_mGAM_mGAM_2_S77,100199,111
11,C4-e003Coalescence-Inoculumn-mGAM,31,A_G5_C8_AA_AE_mGAM_mGAM_2_S77,100199,111
12,C5-e003Coalescence-Inoculumn-mGAM,34,A_G5_C8_AA_AE_mGAM_mGAM_2_S77,100199,111
13,A4-e003Coalescence-Inoculumn-mGAM,35,A_G5_C8_AA_AE_mGAM_mGAM_2_S77,100199,111
14,G10-e003Coalescence-mBHI-p1_S830,41,A_G5_C8_AA_AE_mGAM_mGAM_2_S77,100199,111
15,G8-e003Coalescence-mBHI-p1_S814,50,A_G5_C8_AA_AE_mGAM_mGAM_2_S77,100199,111
16,E10-e003Coalescence-mGAM-p1_S832,29,A_G5_C8_AA_AE_mGAM_mGAM_2_S77,100199,111
17,G8-e003Coalescence-mGAM-p1_S818,40,A_G5_C8_AA_AE_mGAM_mGAM_2_S77,100199,111
18,G10-e003Coalescence-mGAM-p1_S834,34,A_G5_C8_AA_AE_mGAM_mGAM_2_S77,100199,111
19,A10-e003Coalescence-mBHI-p1_S764,33,A_G5_C8_AA_AE_mGAM_mGAM_2_S77,100199,111
20,A10-e003Coalescence-mGAM-p1_S768,35,A_G5_C8_AA_AE_mGAM_mGAM_2_S77,100199,111
21,C10-e003Coalescence-mGAM-p1_S770,39,A_G5_C8_AA_AE_mGAM_mGAM_2_S77,100199,111
22,E10-e003Coalescence-mBHI-p1_S828,47,A_G5_C8_AA_AE_mGAM_mGAM_2_S77,100199,111
23,Assembly-G5-C10-AE-mGAM-5_S696,50,A_G5_C8_AA_AE_mGAM_mGAM_2_S77,100199,111
24,D_F7_e003Assembly_S355,29,A_G5_C8_AA_AE_mGAM_mGAM_2_S77,100199,111
25,D_F11_e003Assembly_S359,28,A_G5_C8_AA_AE_mGAM_mGAM_2_S77,100199,111
26,C_G2_e003Assembly_S266,46,A_G5_C8_AA_AE_mGAM_mGAM_2_S77,100199,111
0,A_G5_C8_AA_AE_mGAM_mGAM_2_S77,57,B_G7_G10_AE_AE_mGAM_mGAM_2_S175,100199,316
1,B_G7_G10_AE_AE_mGAM_mGAM_2_S175,316,B_G7_G10_AE_AE_mGAM_mGAM_2_S175,100199,316
2,B_G11_C10_AE_AE_mGAM_mGAM_4_S179,77,B_G7_G10_AE_AE_mGAM_mGAM_2_S175,100199,316
3,C_G7_C10_AE_AE_mGAM_mGAM_6_S271,54,B_G7_G10_AE_AE_mGAM_mGAM_2_S175,100199,316
4,D_G6_C9_ACPP_AE_mGAM_mGAM_6_S366,106,B_G7_G10_AE_AE_mGAM_mGAM_2_S175,100199,316
5,D_G7_C10_AE_AE_mGAM_mGAM_6_S367,66,B_G7_G10_AE_AE_mGAM_mGAM_2_S175,100199,316
6,D_G11_G10_AE_AE_mGAM_mGAM_4_S371,64,B_G7_G10_AE_AE_mGAM_mGAM_2_S175,100199,316
7,C10-e003Coalescence-mGAM-p3,37,B_G7_G10_AE_AE_mGAM_mGAM_2_S175,100199,316
8,C10-e003Coalescence-mGAM-p5,52,B_G7_G10_AE_AE_mGAM_mGAM_2_S175,100199,316
9,C10-e003Coalescence-mGAM-p7,48,B_G7_G10_AE_AE_mGAM_mGAM_2_S175,100199,316
10,B4-e003Coalescence-Inoculumn-mGAM,44,B_G7_G10_AE_AE_mGAM_mGAM_2_S175,100199,316
11,C4-e003Coalescence-Inoculumn-mGAM,40,B_G7_G10_AE_AE_mGAM_mGAM_2_S175,100199,316
12,C5-e003Coalescence-Inoculumn-mGAM,49,B_G7_G10_AE_AE_mGAM_mGAM_2_S175,100199,316
13,A4-e003Coalescence-Inoculumn-mGAM,55,B_G7_G10_AE_AE_mGAM_mGAM_2_S175,100199,316
14,G10-e003Coalescence-mBHI-p1_S830,91,B_G7_G10_AE_AE_mGAM_mGAM_2_S175,100199,316
15,G8-e003Coalescence-mBHI-p1_S814,64,B_G7_G10_AE_AE_mGAM_mGAM_2_S175,100199,316
16,E10-e003Coalescence-mGAM-p1_S832,36,B_G7_G10_AE_AE_mGAM_mGAM_2_S175,100199,316
17,G8-e003Coalescence-mGAM-p1_S818,45,B_G7_G10_AE_AE_mGAM_mGAM_2_S175,100199,316
18,G10-e003Coalescence-mGAM-p1_S834,48,B_G7_G10_AE_AE_mGAM_mGAM_2_S175,100199,316
19,A10-e003Coalescence-mBHI-p1_S764,46,B_G7_G10_AE_AE_mGAM_mGAM_2_S175,100199,316
20,A10-e003Coalescence-mGAM-p1_S768,51,B_G7_G10_AE_AE_mGAM_mGAM_2_S175,100199,316
21,C10-e003Coalescence-mGAM-p1_S770,38,B_G7_G10_AE_AE_mGAM_mGAM_2_S175,100199,316
22,E10-e003Coalescence-mBHI-p1_S828,49,B_G7_G10_AE_AE_mGAM_mGAM_2_S175,100199,316
23,Assembly-G5-C10-AE-mGAM-5_S696,76,B_G7_G10_AE_AE_mGAM_mGAM_2_S175,100199,316
24,D_F7_e003Assembly_S355,100,B_G7_G10_AE_AE_mGAM_mGAM_2_S175,100199,316
25,D_F11_e003Assembly_S359,122,B_G7_G10_AE_AE_mGAM_mGAM_2_S175,100199,316
26,C_G2_e003Assembly_S266,68,B_G7_G10_AE_AE_mGAM_mGAM_2_S175,100199,316
0,A_G5_C8_AA_AE_mGAM_mGAM_2_S77,49,B_G11_C10_AE_AE_mGAM_mGAM_4_S179,100199,121
1,B_G7_G10_AE_AE_mGAM_mGAM_2_S175,77,B_G11_C10_AE_AE_mGAM_mGAM_4_S179,100199,121
2,B_G11_C10_AE_AE_mGAM_mGAM_4_S179,121,B_G11_C10_AE_AE_mGAM_mGAM_4_S179,100199,121
3,C_G7_C10_AE_AE_mGAM_mGAM_6_S271,51,B_G11_C10_AE_AE_mGAM_mGAM_4_S179,100199,121
4,D_G6_C9_ACPP_AE_mGAM_mGAM_6_S366,76,B_G11_C10_AE_AE_mGAM_mGAM_4_S179,100199,121
5,D_G7_C10_AE_AE_mGAM_mGAM_6_S367,65,B_G11_C10_AE_AE_mGAM_mGAM_4_S179,100199,121
6,D_G11_G10_AE_AE_mGAM_mGAM_4_S371,69,B_G11_C10_AE_AE_mGAM_mGAM_4_S179,100199,121
7,C10-e003Coalescence-mGAM-p3,42,B_G11_C10_AE_AE_mGAM_mGAM_4_S179,100199,121
8,C10-e003Coalescence-mGAM-p5,55,B_G11_C10_AE_AE_mGAM_mGAM_4_S179,100199,121
9,C10-e003Coalescence-mGAM-p7,51,B_G11_C10_AE_AE_mGAM_mGAM_4_S179,100199,121
10,B4-e003Coalescence-Inoculumn-mGAM,38,B_G11_C10_AE_AE_mGAM_mGAM_4_S179,100199,121
11,C4-e003Coalescence-Inoculumn-mGAM,36,B_G11_C10_AE_AE_mGAM_mGAM_4_S179,100199,121
12,C5-e003Coalescence-Inoculumn-mGAM,39,B_G11_C10_AE_AE_mGAM_mGAM_4_S179,100199,121
13,A4-e003Coalescence-Inoculumn-mGAM,55,B_G11_C10_AE_AE_mGAM_mGAM_4_S179,100199,121
14,G10-e003Coalescence-mBHI-p1_S830,53,B_G11_C10_AE_AE_mGAM_mGAM_4_S179,100199,121
15,G8-e003Coalescence-mBHI-p1_S814,49,B_G11_C10_AE_AE_mGAM_mGAM_4_S179,100199,121
16,E10-e003Coalescence-mGAM-p1_S832,45,B_G11_C10_AE_AE_mGAM_mGAM_4_S179,100199,121
17,G8-e003Coalescence-mGAM-p1_S818,50,B_G11_C10_AE_AE_mGAM_mGAM_4_S179,100199,121
18,G10-e003Coalescence-mGAM-p1_S834,43,B_G11_C10_AE_AE_mGAM_mGAM_4_S179,100199,121
19,A10-e003Coalescence-mBHI-p1_S764,40,B_G11_C10_AE_AE_mGAM_mGAM_4_S179,100199,121
20,A10-e003Coalescence-mGAM-p1_S768,51,B_G11_C10_AE_AE_mGAM_mGAM_4_S179,100199,121
21,C10-e003Coalescence-mGAM-p1_S770,40,B_G11_C10_AE_AE_mGAM_mGAM_4_S179,100199,121
22,E10-e003Coalescence-mBHI-p1_S828,61,B_G11_C10_AE_AE_mGAM_mGAM_4_S179,100199,121
23,Assembly-G5-C10-AE-mGAM-5_S696,65,B_G11_C10_AE_AE_mGAM_mGAM_4_S179,100199,121
24,D_F7_e003Assembly_S355,38,B_G11_C10_AE_AE_mGAM_mGAM_4_S179,100199,121
25,D_F11_e003Assembly_S359,46,B_G11_C10_AE_AE_mGAM_mGAM_4_S179,100199,121
26,C_G2_e003Assembly_S266,63,B_G11_C10_AE_AE_mGAM_mGAM_4_S179,100199,121
0,A_G5_C8_AA_AE_mGAM_mGAM_2_S77,38,C_G7_C10_AE_AE_mGAM_mGAM_6_S271,100199,77
1,B_G7_G10_AE_AE_mGAM_mGAM_2_S175,54,C_G7_C10_AE_AE_mGAM_mGAM_6_S271,100199,77
2,B_G11_C10_AE_AE_mGAM_mGAM_4_S179,51,C_G7_C10_AE_AE_mGAM_mGAM_6_S271,100199,77
3,C_G7_C10_AE_AE_mGAM_mGAM_6_S271,77,C_G7_C10_AE_AE_mGAM_mGAM_6_S271,100199,77
4,D_G6_C9_ACPP_AE_mGAM_mGAM_6_S366,43,C_G7_C10_AE_AE_mGAM_mGAM_6_S271,100199,77
