,0
e004-inoculumn-fecal-BD,20.0
e004-inoculumn-fecal-AK,5.0
BB-Fecal,153.0
BF-Fecal,22.0
AM-Fecal,128.0
e003-inoculumn-fecal-inoculumn,50.0
e003-inoculumn-fecal-AC,108.0
C4-e003Coalescence-mGAM-p3,4.0
C5-e003Coalescence-mGAM-p3,4.0
BG-Fecal,62.0
D3-e003Coalescence-mGAM-p5,4.0
E3-e004Assembly-mGAM-p5,4.0
B3-e003Coalescence-Inoculumn-mGAM,4.0
B4-e003Coalescence-Inoculumn-mGAM,6.0
D11-e003Assembly-mGAM-p5,4.0
C11-e003GlycerolRevival-mGAM-p2,4.0
AG-Fecal,272.0
e004-inoculumn-fecal-AR,50.0
BK-Fecal,26.0
e003-inoculumn-fecal-AE,78.0
BC-Fecal,32.0
e004-inoculumn-fecal-BE,48.0
BA-Fecal,16.0
e003-inoculumn-fecal-AF,11.0
