,index,shared,sample1,species_id
0,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,3215,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101349
1,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,2135,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101349
2,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,2556,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101349
3,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,1226,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101349
4,A_C4_C5_AF_AE_mBHI_mBHI_2_S28,4,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101349
5,A_D1_D2_AA_AF_mBHI_mBHI_2_S37,1408,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101349
6,A_D2_D3_ACPP_AF_mBHI_mBHI_2_S38,1,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101349
7,A_D3_D4_AE_AF_mBHI_mBHI_2_S39,3,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101349
8,A_D4_D5_AF_AF_mBHI_mBHI_2_S40,2,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101349
9,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,2370,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101349
10,A_D9_D2_AA_AF_mBHI_mBHI_4_S45,2031,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101349
11,A_D11_D4_AE_AF_mBHI_mBHI_4_S47,3,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101349
12,A_D12_D5_AF_AF_mBHI_mBHI_4_S48,2,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101349
13,A_E1_A2_AA_AA_mBHI_mGAM_2_S49,2773,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101349
14,A_E4_A5_AF_AA_mBHI_mGAM_2_S52,1838,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101349
15,A_E9_A2_AA_AA_mBHI_mGAM_4_S57,2680,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101349
16,A_E12_A5_AF_AA_mBHI_mGAM_4_S60,723,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101349
17,A_H1_D2_AA_AF_mBHI_mGAM_2_S85,1454,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101349
18,A_H4_D5_AF_AF_mBHI_mGAM_2_S88,2,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101349
19,A_H9_D2_AA_AF_mBHI_mGAM_4_S93,19,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101349
20,A_H10_D3_ACPP_AF_mBHI_mGAM_4_S94,3,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101349
21,A_H12_D5_AF_AF_mBHI_mGAM_4_S96,2,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101349
22,B_A4_E5_AF_AA_mBHI_mBHI_2_S100,1395,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101349
23,B_A8_E11_AF_AA_mGAM_mBHI_2_S104,2771,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101349
24,B_A12_A11_AF_AA_mGAM_mBHI_4_S108,2385,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101349
25,B_D1_H2_AA_AF_mBHI_mBHI_2_S133,1900,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101349
26,B_D2_H3_ACPP_AF_mBHI_mBHI_2_S134,2,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101349
27,B_D4_H5_AF_AF_mBHI_mBHI_2_S136,2,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101349
28,B_D5_H8_AA_AF_mGAM_mBHI_2_S137,2773,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101349
29,B_E4_E5_AF_AA_mBHI_mGAM_2_S148,1666,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101349
30,B_H2_H3_ACPP_AF_mBHI_mGAM_2_S182,2,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101349
31,B_H4_H5_AF_AF_mBHI_mGAM_2_S184,2,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101349
32,C_A9_E2_AA_AA_mBHI_mBHI_4_S201,2725,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101349
33,C_C12_G5_AF_AE_mBHI_mBHI_4_S228,0,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101349
34,C_D5_D8_AA_AF_mGAM_mBHI_6_S233,2684,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101349
35,C_D9_H2_AA_AF_mBHI_mBHI_4_S237,2001,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101349
36,C_D11_H4_AE_AF_mBHI_mBHI_4_S239,2,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101349
37,C_E4_A5_AF_AA_mBHI_mGAM_6_S244,196,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101349
38,C_H4_D5_AF_AF_mBHI_mGAM_6_S280,2,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101349
39,C_H9_H2_AA_AF_mBHI_mGAM_4_S285,28,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101349
40,C_H12_H5_AF_AF_mBHI_mGAM_4_S288,3,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101349
41,D_A4_A5_AF_AA_mBHI_mBHI_6_S292,10,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101349
42,D_A8_A11_AF_AA_mGAM_mBHI_6_S296,2380,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101349
43,D_A12_E11_AF_AA_mGAM_mBHI_4_S300,2783,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101349
44,D_D1_D2_AA_AF_mBHI_mBHI_6_S325,1846,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101349
45,D_D5_D8_AA_AF_mGAM_mBHI_6_S329,2524,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101349
46,D_D9_H8_AA_AF_mGAM_mBHI_4_S333,2591,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101349
47,D_E1_A2_AA_AA_mBHI_mGAM_6_S337,2665,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101349
48,D_E4_A5_AF_AA_mBHI_mGAM_6_S340,79,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101349
49,D_H1_D2_AA_AF_mBHI_mGAM_6_S373,388,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101349
50,D_H4_D5_AF_AF_mBHI_mGAM_6_S376,2,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101349
51,A8-e003Coalescence-mBHI-p3,2738,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101349
52,A4-e003Coalescence-mBHI-p7,1434,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101349
53,B8-e003Coalescence-mBHI-p5,2242,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101349
54,D2-e003Coalescence-mBHI-p5,617,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101349
55,D5-e003Coalescence-mGAM-p5,1,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101349
56,A5-e003Coalescence-mGAM-p3,1179,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101349
57,D5-e003Coalescence-mBHI-p3,1,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101349
58,B5-e003Coalescence-mGAM-p5,0,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,101349
