,index,shared,sample1,species_id,num_sites
0,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,352,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,101433,352
1,A_E2_A3_ACPP_AA_mBHI_mGAM_2_S50,66,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,101433,352
2,A_E10_A3_ACPP_AA_mBHI_mGAM_4_S58,78,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,101433,352
3,A_G10_C3_ACPP_AE_mBHI_mGAM_4_S82,76,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,101433,352
4,A_H10_D3_ACPP_AF_mBHI_mGAM_4_S94,51,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,101433,352
5,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,32,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,101433,352
6,B_A10_A9_ACPP_AA_mGAM_mBHI_4_S106,84,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,101433,352
7,B_E2_E3_ACPP_AA_mBHI_mGAM_2_S146,80,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,101433,352
8,B_E6_E9_ACPP_AA_mGAM_mGAM_2_S150,83,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,101433,352
9,B_E10_A9_ACPP_AA_mGAM_mGAM_4_S154,69,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,101433,352
10,B_G6_G9_ACPP_AE_mGAM_mGAM_2_S174,94,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,101433,352
11,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,85,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,101433,352
12,B_H2_H3_ACPP_AF_mBHI_mGAM_2_S182,88,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,101433,352
13,B_H6_H9_ACPP_AF_mGAM_mGAM_2_S186,31,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,101433,352
14,C9-e003Coalescence-mGAM-p3,104,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,101433,352
15,C9-e003Coalescence-mGAM-p7,77,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,101433,352
16,B9-e003Coalescence-mGAM-p5,90,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,101433,352
17,C3-e003Coalescence-mGAM-p3,99,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,101433,352
18,B8-e003Coalescence-mBHI-p5,38,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,101433,352
19,B11-e003Coalescence-mGAM-p3,81,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,101433,352
20,D9-e003Coalescence-mGAM-p7,49,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,101433,352
21,B10-e003Coalescence-mGAM-p3,91,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,101433,352
22,A9-e003Coalescence-mGAM-p7,22,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,101433,352
23,D9-e003Coalescence-mGAM-p5,86,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,101433,352
24,C9-e003Coalescence-mBHI-p3,93,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,101433,352
25,B4-e003Coalescence-mGAM-p5,63,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,101433,352
26,C3-e003Coalescence-mGAM-p5,69,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,101433,352
27,A9-e003Coalescence-mBHI-p3,84,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,101433,352
28,B2-e003Coalescence-mGAM-p3,85,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,101433,352
29,D3-e003Coalescence-mGAM-p3,37,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,101433,352
30,D9-e003Coalescence-mGAM-p3,77,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,101433,352
31,D3-e003Coalescence-mGAM-p5,70,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,101433,352
32,B9-e003Coalescence-mGAM-p7,65,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,101433,352
33,B11-e003Coalescence-mGAM-p7,58,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,101433,352
34,A3-e003Coalescence-mGAM-p7,90,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,101433,352
35,B9-e003Coalescence-mBHI-p5,70,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,101433,352
36,B10-e003Coalescence-mBHI-p3,104,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,101433,352
37,A9-e003Coalescence-mBHI-p7,56,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,101433,352
38,B9-e003Coalescence-mBHI-p7,53,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,101433,352
39,C3-e003Coalescence-mGAM-p7,79,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,101433,352
40,B3-e003Coalescence-mGAM-p5,93,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,101433,352
41,B8-e003Coalescence-mGAM-p5,72,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,101433,352
42,B9-e003Coalescence-mBHI-p3,89,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,101433,352
43,B5-e003Coalescence-mGAM-p3,36,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,101433,352
44,C9-e003Coalescence-mGAM-p5,76,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,101433,352
45,B8-e003Coalescence-mGAM-p7,71,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,101433,352
46,B11-e003Coalescence-mBHI-p3,52,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,101433,352
47,A9-e003Coalescence-mGAM-p5,80,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,101433,352
48,F5-e003Coalescence-mGAM-p5_S64,31,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,101433,352
49,F5-e003Coalescence-mGAM-p7_S160,46,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,101433,352
50,F8-e003Coalescence-mBHI-p3_S117,35,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,101433,352
51,F100-e003Coalescence-mGAM-p7_S163,83,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,101433,352
52,F9-e003Coalescence-mBHI-p5_S18,31,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,101433,352
53,E3-e003Coalescence-mGAM-p3_S58,72,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,101433,352
54,F111-e003Coalescence-mGAM-p5_S68,33,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,101433,352
55,F2-e003Coalescence-mGAM-p7_S157,80,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,101433,352
56,H3-e003Coalescence-mGAM-p3_S94,32,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,101433,352
57,F3-e003Coalescence-mGAM-p3_S70,84,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,101433,352
58,F9-e003Coalescence-mGAM-p5_S66,62,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,101433,352
59,E3-e003Coalescence-mGAM-p5_S50,81,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,101433,352
60,F2-e003Coalescence-mGAM-p5_S61,80,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,101433,352
61,G9-e003Coalescence-mGAM-p5_S78,64,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,101433,352
62,H9-e003Coalescence-mGAM-p5_S90,42,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,101433,352
63,G9-e003Coalescence-mGAM-p7_S174,78,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,101433,352
64,F9-e003Coalescence-mGAM-p7_S162,33,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,101433,352
65,H9-e003Coalescence-mGAM-p7_S186,50,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,101433,352
66,F4-e003Coalescence-mGAM-p5_S63,84,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,101433,352
67,E3-e003Coalescence-mGAM-p7_S146,80,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,101433,352
68,F100-e003Coalescence-mGAM-p3_S167,44,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,101433,352
69,E9-e003Coalescence-mGAM-p3_S154,58,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,101433,352
70,F3-e003Coalescence-mGAM-p5_S62,81,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,101433,352
71,G3-e003Coalescence-mGAM-p3_S82,76,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,101433,352
72,F3-e003Coalescence-mGAM-p7_S158,75,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,101433,352
73,F100-e003Coalescence-mGAM-p5_S67,53,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,101433,352
74,F2-e003Coalescence-mGAM-p3_S69,75,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,101433,352
