,index,shared,sample1,species_id
0,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,10523,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
1,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,8,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
2,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,2066,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
3,A_C4_C5_AF_AE_mBHI_mBHI_2_S28,100,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
4,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,9905,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
5,A_D9_D2_AA_AF_mBHI_mBHI_4_S45,2644,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
6,A_G4_C5_AF_AE_mBHI_mGAM_2_S76,337,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
7,A_G9_C2_AA_AE_mBHI_mGAM_4_S81,9020,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
8,A_H1_D2_AA_AF_mBHI_mGAM_2_S85,8888,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
9,A_H3_D4_AE_AF_mBHI_mGAM_2_S87,727,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
10,A_H9_D2_AA_AF_mBHI_mGAM_4_S93,9514,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
11,B_C1_G2_AA_AE_mBHI_mBHI_2_S121,9982,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
12,C_A9_E2_AA_AA_mBHI_mBHI_4_S201,9984,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
13,C_A11_E4_AE_AA_mBHI_mBHI_4_S203,7,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
14,C_E9_E2_AA_AA_mBHI_mGAM_4_S249,6995,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
15,C_G11_G4_AE_AE_mBHI_mGAM_4_S275,6,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
16,D_A4_A5_AF_AA_mBHI_mBHI_6_S292,3335,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
17,D_E1_A2_AA_AA_mBHI_mGAM_6_S337,5462,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
18,D_E4_A5_AF_AA_mBHI_mGAM_6_S340,10051,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
19,D_G3_C4_AE_AE_mBHI_mGAM_6_S363,6,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
20,D_H3_D4_AE_AF_mBHI_mGAM_6_S375,278,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
21,C4-e003Coalescence-mGAM-p7,9,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
22,C3-e003Coalescence-mGAM-p3,8,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
23,B4-e003Coalescence-mGAM-p5,61,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
24,D4-e003Coalescence-mGAM-p5,644,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
25,A2-e003Coalescence-mBHI-p7,5109,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
26,C4-e003Coalescence-mGAM-p3,9,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
27,C5-e003Coalescence-mGAM-p3,11,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
28,D2-e003Coalescence-mGAM-p5,5156,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
29,C3-e003Coalescence-mGAM-p7,3,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
30,C5-e003Coalescence-mBHI-p7,9,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
31,A2-e003Coalescence-mBHI-p5,5710,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
32,H4-e003Coalescence-mGAM-p7_S183,1423,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
33,H2-e003Coalescence-mGAM-p7_S181,9919,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
34,E2-e003Coalescence-mBHI-p5_S1,8252,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
35,E2-e003Coalescence-mBHI-p3_S9,6840,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
36,G5-e003Coalescence-mGAM-p3_S84,28,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
37,E5-e003Coalescence-mGAM-p7_S148,9875,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
38,G4-e003Coalescence-mGAM-p3_S83,26,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
39,G3-e003Coalescence-mGAM-p3_S82,9,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
40,G3-e003Coalescence-mGAM-p5_S74,8,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
41,F4-e003Coalescence-mGAM-p7_S159,12,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
42,A4-e003Coalescence-mBHI-inoculumn-redo,6708,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
43,D3-e003Coalescence-Inoculumn-mBHI,2255,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
44,C5-e003Coalescence-mBHI-inoculumn-redo,724,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
45,A2-e003Coalescence-Inoculumn-mBHI,10043,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
46,D5-e003Coalescence-Inoculumn-mBHI,1065,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
47,A5-e003Coalescence-mBHI-inoculumn-redo,10075,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
48,D2-e003Coalescence-Inoculumn-mBHI,5606,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
49,C2-e003Coalescence-mBHI-inoculumn-redo,7898,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
50,C3-e003Coalescence-mBHI-inoculumn-redo,1400,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
51,A2-e003Coalescence-mBHI-inoculumn-redo,10137,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
52,A5-e003Coalescence-Inoculumn-mBHI,7423,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
53,C4-e003Coalescence-mGAM-p1_S738,5,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
54,D4-e003Coalescence-mGAM-p1_S739,220,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
55,F4-e003Coalescence-mGAM-p1_S801,7,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
56,B4-e003Coalescence-mGAM-p1_S737,13,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
57,Coalescence-E5-C4-AE-AE-mBHI-mBHI-3_S672,7,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
58,Coalescence-F12-F9-ACPP-ACPP-mGAM-mGAM-3_S691,1438,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
59,Coalescence-D5-H2-AA-AF-mBHI-mBHI-5_S660,3538,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
60,Coalescence-C7-A5-AA-AF-mBHI-mBHI-5_S650,2580,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
61,Coalescence-B9-G3-ACPP-AE-mBHI-mGAM-7_S640,7,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
62,e003-inoculumn-fecal-AC,2857,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
63,e003-inoculumn-fecal-AE,1056,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
64,e003-inoculumn-fecal-AF,3733,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
65,e003-inoculumn-fecal-inoculumn,10105,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
66,Assembly-G7-C3-ACPP-mBHI-3_S698,1957,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
67,D_F4_e003Assembly_S352,1655,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
68,C_C2_e003Assembly_S218,5,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
0,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,8,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102528
1,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,3505,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102528
2,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,168,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102528
3,A_C4_C5_AF_AE_mBHI_mBHI_2_S28,1855,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102528
4,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,132,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102528
5,A_D9_D2_AA_AF_mBHI_mBHI_4_S45,220,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102528
6,A_G4_C5_AF_AE_mBHI_mGAM_2_S76,1793,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102528
7,A_G9_C2_AA_AE_mBHI_mGAM_4_S81,340,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102528
8,A_H1_D2_AA_AF_mBHI_mGAM_2_S85,13,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102528
9,A_H3_D4_AE_AF_mBHI_mGAM_2_S87,2525,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102528
10,A_H9_D2_AA_AF_mBHI_mGAM_4_S93,28,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102528
11,B_C1_G2_AA_AE_mBHI_mBHI_2_S121,2827,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102528
12,C_A9_E2_AA_AA_mBHI_mBHI_4_S201,7,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102528
13,C_A11_E4_AE_AA_mBHI_mBHI_4_S203,1770,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102528
14,C_E9_E2_AA_AA_mBHI_mGAM_4_S249,5,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102528
15,C_G11_G4_AE_AE_mBHI_mGAM_4_S275,2793,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102528
16,D_A4_A5_AF_AA_mBHI_mBHI_6_S292,262,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102528
17,D_E1_A2_AA_AA_mBHI_mGAM_6_S337,9,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102528
18,D_E4_A5_AF_AA_mBHI_mGAM_6_S340,20,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102528
19,D_G3_C4_AE_AE_mBHI_mGAM_6_S363,2416,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102528
20,D_H3_D4_AE_AF_mBHI_mGAM_6_S375,1811,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102528
21,C4-e003Coalescence-mGAM-p7,1982,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102528
22,C3-e003Coalescence-mGAM-p3,2741,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102528
23,B4-e003Coalescence-mGAM-p5,1711,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102528
24,D4-e003Coalescence-mGAM-p5,2075,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102528
25,A2-e003Coalescence-mBHI-p7,4,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102528
26,C4-e003Coalescence-mGAM-p3,3193,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102528
27,C5-e003Coalescence-mGAM-p3,2902,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102528
