,0
C12-e003Coalescence-mBHI-p3,58.0
C9-e003Coalescence-mGAM-p3,65.0
D2-e004Assembly-mGAM-p7,11.0
C11-e003Coalescence-mBHI-p3,91.0
D11-e003Coalescence-mBHI-p5,257.0
C9-e003Coalescence-mGAM-p7,51.0
C8-e003Coalescence-mGAM-p7,87.0
D10-e003Coalescence-mBHI-p3,159.0
F3-e004Assembly-epsilon-p3,86.0
B2-e003Coalescence-mBHI-p3,237.0
A8-e003Coalescence-mBHI-p3,332.0
e004-inoculumn-fecal-BD,163.0
A4-e003Coalescence-mBHI-p7,119.0
B4-e003Coalescence-mBHI-p5,10.0
B9-e003Coalescence-mGAM-p5,135.0
A4-e003Coalescence-mBHI-inoculumn-redo,139.0
B3-e003Coalescence-mBHI-p3,1224.0
D4-e003Coalescence-mBHI-p5,73.0
C2-e003Coalescence-mBHI-p5,190.0
B3-e004Assembly-mBHI-p7,61.0
D4-e003Coalescence-mBHI-p3,76.0
C4-e003GlycerolRevival-mBHI-p2,150.0
D10-e003Assembly-mGAM-p5,11.0
B2-e003Assembly-mBHI-p5,31.0
C3-e004Assembly-mBHI-p5,55.0
B2-e003Coalescence-mBHI-p5,127.0
B8-e003Assembly-mGAM-p5,19.0
F4-e004Assembly-epsilon-p5,72.0
C4-e003Coalescence-mGAM-p7,69.0
B12-e003Coalescence-mBHI-p3,55.0
D3-e004Assembly-mGAM-p7,16.0
C8-e003Assembly-mGAM-p3,37.0
C3-e003Coalescence-mGAM-p3,96.0
B4-e003Assembly-mBHI-p5,145.0
D4-e004Assembly-mGAM-p5,34.0
D3-e003Coalescence-Inoculumn-mBHI,289.0
C8-e003Assembly-mGAM-p5,11.0
C3-e003Coalescence-mBHI-p7,186.0
D11-e003Coalescence-mGAM-p5,66.0
A11-e003Coalescence-mGAM-p7,30.0
B8-e003Coalescence-mBHI-p5,243.0
B10-e003Assembly-mGAM-p5,26.0
C2-e003Coalescence-mGAM-p7,438.0
D3-e003Coalescence-mBHI-p5,80.0
B11-e003Coalescence-mGAM-p3,210.0
C4-e003Coalescence-mBHI-inoculumn-redo,113.0
B5-e003Assembly-mBHI-p5,54.0
D2-e003Coalescence-mBHI-p5,127.0
D8-e003Assembly-mGAM-p5,16.0
D5-e003Coalescence-mGAM-p5,52.0
B5-e003Coalescence-mBHI-p5,86.0
D5-e003Coalescence-mBHI-p7,125.0
C9-e003Coalescence-mBHI-p5,170.0
A10-e003Coalescence-mBHI-p3,42.0
A5-e003Coalescence-mGAM-p3,44.0
A2-e003Coalescence-Inoculumn-mGAM,86.0
D8-e003Coalescence-mGAM-p5,61.0
A12-e003Coalescence-mGAM-p3,24.0
C2-e003Coalescence-mBHI-p3,665.0
C4-e004Assembly-mBHI-p5,33.0
D9-e003Coalescence-mGAM-p7,96.0
D4-e003Coalescence-mBHI-p7,78.0
D8-e003Assembly-mGAM-p3,18.0
E4-e004Assembly-mGAM-p7,34.0
E3-e004Assembly-mGAM-p3,27.0
D2-e004Assembly-mGAM-p3,13.0
B10-e003Coalescence-mGAM-p3,49.0
A9-e003Coalescence-mGAM-p7,29.0
B5-e003Coalescence-Inoculumn-mGAM,48.0
D10-e003Coalescence-mBHI-p5,113.0
D5-e003Coalescence-mBHI-p3,130.0
C5-e003Coalescence-mBHI-p3,45.0
D9-e003Coalescence-mGAM-p5,98.0
C9-e003Coalescence-mBHI-p3,200.0
D10-e003Coalescence-mGAM-p5,68.0
C8-e003Coalescence-mBHI-p7,204.0
B11-e003Assembly-mGAM-p5,24.0
G3-e004Assembly-epsilon-p7,78.0
B4-e003Coalescence-mGAM-p5,30.0
D4-e003Coalescence-mGAM-p5,109.0
C3-e004Assembly-mBHI-p7,140.0
B5-e003Coalescence-mGAM-p5,24.0
B5-e003Coalescence-Inoculumn-mBHI,128.0
G3-e004Assembly-epsilon-p3,74.0
C2-e003Coalescence-mGAM-p3,43.0
B5-e003Coalescence-mGAM-p7,14.0
D8-e003Coalescence-mBHI-p5,191.0
C10-e003Assembly-mGAM-p3,12.0
B10-e003Coalescence-mBHI-p5,170.0
D5-e003Coalescence-Inoculumn-mGAM,83.0
F2-e004Assembly-epsilon-p3,154.0
B3-e004Assembly-mBHI-p5,45.0
B5-e003Coalescence-mBHI-p3,144.0
G4-e004Assembly-epsilon-p5,89.0
C4-e003Coalescence-mGAM-p5,69.0
C5-e003Coalescence-mGAM-p7,28.0
C5-e003Coalescence-mBHI-inoculumn-redo,280.0
A2-e003Coalescence-mBHI-p7,178.0
A10-e003Coalescence-mBHI-p5,155.0
D2-e003Coalescence-mBHI-p7,7.0
B8-e003Assembly-mGAM-p3,18.0
A4-e003Coalescence-mGAM-p5,302.0
D5-e003Coalescence-mBHI-p5,76.0
D3-e003Assembly-mBHI-p3,44.0
D4-e003Coalescence-mGAM-p7,54.0
E4-e004Assembly-mGAM-p3,10.0
A8-e003Coalescence-mBHI-p7,606.0
E3-e004Assembly-mGAM-p7,12.0
B9-e003GlycerolRevival-mGAM-p2,14.0
C4-e003Coalescence-mGAM-p3,150.0
B2-e003Coalescence-Inoculumn-mGAM,67.0
D5-e003Coalescence-mGAM-p7,12.0
C5-e003Coalescence-mBHI-p5,250.0
C5-e003Coalescence-mGAM-p3,95.0
A3-e003Coalescence-mBHI-inoculumn-redo,44.0
D9-e003Assembly-mGAM-p5,21.0
B12-e003Coalescence-mGAM-p3,32.0
A11-e003Coalescence-mBHI-p7,48.0
A3-e003Coalescence-Inoculumn-mGAM,35.0
D10-e003Assembly-mGAM-p3,13.0
C3-e003Coalescence-mGAM-p5,32.0
B4-e004Assembly-mBHI-p5,41.0
C10-e003GlycerolRevival-mGAM-p2,29.0
D3-e003Assembly-mBHI-p5,171.0
A10-e003Coalescence-mGAM-p3,109.0
A9-e003Coalescence-mBHI-p3,296.0
A2-e003Coalescence-Inoculumn-mBHI,167.0
D3-e003Coalescence-mBHI-p7,129.0
C3-e003Coalescence-mBHI-p5,210.0
D11-e003Assembly-mGAM-p3,4.0
D2-e003Assembly-mBHI-p3,122.0
B3-e003Assembly-mBHI-p5,81.0
A9-e003Coalescence-mBHI-p5,115.0
D5-e003Coalescence-Inoculumn-mBHI,221.0
B2-e003Coalescence-mGAM-p3,63.0
B4-e003Assembly-mBHI-p3,67.0
C11-e003Coalescence-mGAM-p5,47.0
G4-e004Assembly-epsilon-p3,166.0
B3-e003Coalescence-Inoculumn-mBHI,157.0
A8-e003Coalescence-mBHI-p5,236.0
C2-e003Assembly-mBHI-p5,48.0
D9-e003Coalescence-mBHI-p3,18.0
D5-e003Assembly-mBHI-p5,45.0
A5-e003Coalescence-mBHI-p7,291.0
G2-e004Assembly-epsilon-p3,129.0
BG-Fecal,21.0
D2-e003Coalescence-mGAM-p5,83.0
B9-e003Assembly-mGAM-p5,17.0
D3-e003Coalescence-mGAM-p3,55.0
D9-e003Coalescence-mGAM-p3,56.0
E2-e004Assembly-mGAM-p7,12.0
D3-e003Coalescence-mGAM-p5,125.0
C10-e003Coalescence-mGAM-p3,70.0
A5-e003Coalescence-mBHI-inoculumn-redo,140.0
B11-e003Assembly-mGAM-p3,9.0
D2-e003Assembly-mBHI-p5,41.0
B9-e003Coalescence-mGAM-p7,37.0
B11-e003Coalescence-mGAM-p7,32.0
C3-e003Coalescence-Inoculumn-mGAM,54.0
B5-e003Coalescence-mBHI-p7,142.0
A3-e003Coalescence-mGAM-p7,28.0
D4-e003Coalescence-Inoculumn-mBHI,180.0
A4-e003Coalescence-mBHI-p5,153.0
B3-e003Coalescence-mBHI-p7,158.0
C2-e004Assembly-mBHI-p7,119.0
D10-e003Coalescence-mGAM-p7,117.0
C12-e003Coalescence-mGAM-p3,17.0
C11-e003Coalescence-mGAM-p3,87.0
A10-e003Coalescence-mBHI-p7,215.0
C10-e003Coalescence-mBHI-p7,324.0
B9-e003Coalescence-mBHI-p5,292.0
F4-e004Assembly-epsilon-p3,93.0
B10-e003Coalescence-mBHI-p3,119.0
C11-e003Coalescence-mBHI-p5,223.0
A2-e003Coalescence-mGAM-p7,47.0
C5-e003Assembly-mBHI-p3,65.0
E3-e004Assembly-mGAM-p5,40.0
E2-e004Assembly-mGAM-p5,43.0
C3-e003GlycerolRevival-mBHI-p2,150.0
D10-e003Coalescence-mGAM-p3,44.0
B10-e003Coalescence-mGAM-p7,14.0
C4-e004Assembly-mBHI-p3,128.0
A9-e003Coalescence-mBHI-p7,380.0
C2-e003Coalescence-Inoculumn-mGAM,69.0
B3-e003Coalescence-Inoculumn-mGAM,61.0
D11-e003Coalescence-mGAM-p7,180.0
D5-e003Coalescence-mGAM-p3,116.0
D4-e004Assembly-mGAM-p3,9.0
E4-e004Assembly-mGAM-p5,24.0
D2-e003Coalescence-Inoculumn-mBHI,79.0
B4-e003Coalescence-Inoculumn-mGAM,113.0
F2-e004Assembly-epsilon-p7,77.0
A10-e003Coalescence-mGAM-p7,45.0
B2-e003Assembly-mBHI-p3,153.0
F4-e004Assembly-epsilon-p7,118.0
D9-e003Coalescence-mBHI-p5,112.0
C4-e003Coalescence-Inoculumn-mGAM,75.0
D4-e003Coalescence-mGAM-p3,70.0
B9-e003Coalescence-mBHI-p7,106.0
A2-e003Coalescence-mGAM-p5,61.0
D11-e003Assembly-mGAM-p5,12.0
C3-e003Coalescence-mGAM-p7,104.0
B11-e003GlycerolRevival-mGAM-p2,25.0
