,index,shared,sample1,species_id,num_sites
0,A_A5_A8_AA_AA_mGAM_mBHI_2_S5,440,A_A5_A8_AA_AA_mGAM_mBHI_2_S5,102316,440
1,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,82,A_A5_A8_AA_AA_mGAM_mBHI_2_S5,102316,440
2,A_C5_C8_AA_AE_mGAM_mBHI_2_S29,140,A_A5_A8_AA_AA_mGAM_mBHI_2_S5,102316,440
3,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,55,A_A5_A8_AA_AA_mGAM_mBHI_2_S5,102316,440
4,A_D8_D11_AF_AF_mGAM_mBHI_2_S44,17,A_A5_A8_AA_AA_mGAM_mBHI_2_S5,102316,440
5,A_E5_A8_AA_AA_mGAM_mGAM_2_S53,39,A_A5_A8_AA_AA_mGAM_mBHI_2_S5,102316,440
6,A_E9_A2_AA_AA_mBHI_mGAM_4_S57,181,A_A5_A8_AA_AA_mGAM_mBHI_2_S5,102316,440
7,A_G1_C2_AA_AE_mBHI_mGAM_2_S73,33,A_A5_A8_AA_AA_mGAM_mBHI_2_S5,102316,440
8,A_G5_C8_AA_AE_mGAM_mGAM_2_S77,83,A_A5_A8_AA_AA_mGAM_mBHI_2_S5,102316,440
9,A_G9_C2_AA_AE_mBHI_mGAM_4_S81,151,A_A5_A8_AA_AA_mGAM_mBHI_2_S5,102316,440
10,B_A5_E8_AA_AA_mGAM_mBHI_2_S101,149,A_A5_A8_AA_AA_mGAM_mBHI_2_S5,102316,440
11,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,98,A_A5_A8_AA_AA_mGAM_mBHI_2_S5,102316,440
12,B_A7_E10_AE_AA_mGAM_mBHI_2_S103,146,A_A5_A8_AA_AA_mGAM_mBHI_2_S5,102316,440
13,B_A11_A10_AE_AA_mGAM_mBHI_4_S107,148,A_A5_A8_AA_AA_mGAM_mBHI_2_S5,102316,440
14,B_A12_A11_AF_AA_mGAM_mBHI_4_S108,153,A_A5_A8_AA_AA_mGAM_mBHI_2_S5,102316,440
15,B_C12_C11_AF_AE_mGAM_mBHI_4_S132,15,A_A5_A8_AA_AA_mGAM_mBHI_2_S5,102316,440
16,B_D7_H10_AE_AF_mGAM_mBHI_2_S139,26,A_A5_A8_AA_AA_mGAM_mBHI_2_S5,102316,440
17,B_D11_D10_AE_AF_mGAM_mBHI_4_S143,34,A_A5_A8_AA_AA_mGAM_mBHI_2_S5,102316,440
18,B_E5_E8_AA_AA_mGAM_mGAM_2_S149,53,A_A5_A8_AA_AA_mGAM_mBHI_2_S5,102316,440
