,sample,diversity
0,C12-e003Coalescence-mBHI-p3,0.01076716829314302
1,C9-e003Coalescence-mGAM-p3,0.006558863089620262
2,C11-e003Coalescence-mBHI-p3,0.013206238825851624
3,D11-e003Coalescence-mBHI-p5,0.0007710366781465461
4,C9-e003Coalescence-mGAM-p7,0.0002997702622731372
5,C8-e003Coalescence-mGAM-p7,0.005009504722216386
6,D10-e003Coalescence-mBHI-p3,0.01250912682075621
7,F3-e004Assembly-epsilon-p3,0.00614910631833586
8,B2-e003Coalescence-mBHI-p3,0.0012506001126600624
9,A8-e003Coalescence-mBHI-p3,0.002930124300131767
10,e004-inoculumn-fecal-BD,5.8720103078946664e-05
11,A4-e003Coalescence-mBHI-p7,0.0026157487702170566
12,B9-e003Coalescence-mGAM-p5,5.469655492238794e-05
13,A4-e003Coalescence-mBHI-inoculumn-redo,0.008257565640801701
14,B3-e003Coalescence-mBHI-p3,5.6563565901072666e-05
15,D4-e003Coalescence-mBHI-p5,0.010638864819307073
16,B3-e004Assembly-mBHI-p7,6.487795735355603e-05
17,B5-e004Assembly-mBHI-p7,5.601473273647481e-05
18,D4-e003Coalescence-mBHI-p3,0.005922769975611616
19,C4-e003GlycerolRevival-mBHI-p2,0.00011650865656054697
20,D10-e003Assembly-mGAM-p5,0.0032787834673497136
21,C3-e004Assembly-mBHI-p5,6.108104824373729e-05
22,B8-e003Assembly-mGAM-p5,0.0016514197908475729
23,F4-e004Assembly-epsilon-p5,5.132245900995958e-05
24,C4-e003Coalescence-mGAM-p7,0.006710646541844203
25,B12-e003Coalescence-mBHI-p3,0.00020354552355500639
26,D3-e004Assembly-mGAM-p7,8.945219935231326e-05
27,C8-e003Assembly-mGAM-p3,0.0016182769212799647
28,C3-e003Coalescence-mGAM-p3,0.007450719673908849
29,B4-e003Assembly-mBHI-p5,0.0010557918539584141
30,D4-e004Assembly-mGAM-p5,0.00011205292864707492
31,D3-e003Coalescence-Inoculumn-mBHI,0.009856960385259182
32,C8-e003Assembly-mGAM-p5,0.002244921677456237
33,C3-e003Coalescence-mBHI-p7,0.0069190689603148125
34,D11-e003Coalescence-mGAM-p5,0.0010213591737204286
35,A11-e003Coalescence-mGAM-p7,0.004728281509587288
36,B8-e003Coalescence-mBHI-p5,0.0037035978699385503
37,B10-e003Assembly-mGAM-p5,0.00037164540435054793
38,C2-e003Coalescence-mGAM-p7,0.0001178332764464117
39,D3-e003Coalescence-mBHI-p5,0.008210743277730278
40,B11-e003Coalescence-mGAM-p3,0.00623475067351192
41,C4-e003Coalescence-mBHI-inoculumn-redo,0.006769290422887718
42,B5-e003Assembly-mBHI-p5,0.004644744175677182
43,D2-e003Coalescence-mBHI-p5,0.005231643119448615
44,D8-e003Assembly-mGAM-p5,0.0006213613216085154
45,D5-e003Coalescence-mGAM-p5,0.006185593625444921
46,B5-e003Coalescence-mBHI-p5,0.009649947904372623
47,D5-e003Coalescence-mBHI-p7,0.009164935891197839
48,C9-e003Coalescence-mBHI-p5,0.004910610215202639
49,A5-e003Coalescence-mGAM-p3,0.006156544580608479
50,A2-e003Coalescence-Inoculumn-mGAM,0.00017080528603327985
51,E5-e004Assembly-mGAM-p5,2.8577152876896148e-05
52,D8-e003Coalescence-mGAM-p5,0.004523356781035759
53,A12-e003Coalescence-mGAM-p3,0.006842408709667917
54,C2-e003Coalescence-mBHI-p3,0.002328162280140013
55,C4-e004Assembly-mBHI-p5,4.3266787992355945e-05
56,D9-e003Coalescence-mGAM-p7,0.005978572402318504
57,D4-e003Coalescence-mBHI-p7,0.011095724062253226
58,D8-e003Assembly-mGAM-p3,0.0007234620741837821
59,E4-e004Assembly-mGAM-p7,0.00010194908419677794
60,E3-e004Assembly-mGAM-p3,0.003951524016456192
61,B10-e003Coalescence-mGAM-p3,0.006849777493736617
62,A9-e003Coalescence-mGAM-p7,0.004209306790724937
63,B5-e003Coalescence-Inoculumn-mGAM,0.011446498286050105
64,D10-e003Coalescence-mBHI-p5,0.008946907127457441
65,D5-e003Coalescence-mBHI-p3,0.006082919054723794
66,C5-e003Coalescence-mBHI-p3,0.00786507307246789
67,D9-e003Coalescence-mGAM-p5,0.006266960955285121
68,C9-e003Coalescence-mBHI-p3,0.005222176944354206
69,D10-e003Coalescence-mGAM-p5,0.005486975873291278
70,C8-e003Coalescence-mBHI-p7,0.0038837652596633567
71,B11-e003Assembly-mGAM-p5,0.0016580342025907411
72,G3-e004Assembly-epsilon-p7,0.001983397465017363
73,B4-e003Coalescence-mGAM-p5,0.005125557155027684
74,D4-e003Coalescence-mGAM-p5,0.00031389854233364404
75,C3-e004Assembly-mBHI-p7,5.830975267057011e-05
76,B5-e003Coalescence-mGAM-p5,0.0061291151931135894
77,BB-Fecal,7.630255468219986e-05
78,B5-e003Coalescence-Inoculumn-mBHI,0.00972523622697056
79,G3-e004Assembly-epsilon-p3,0.0017948972540437667
80,C2-e003Coalescence-mGAM-p3,0.006345131760562263
81,B5-e003Coalescence-mGAM-p7,0.006179634202486084
82,D8-e003Coalescence-mBHI-p5,0.011272355097200324
83,E5-e004Assembly-mGAM-p7,2.831883584558727e-05
84,C10-e003Assembly-mGAM-p3,0.0059026087190649935
85,B10-e003Coalescence-mBHI-p5,0.006610387500381036
86,D5-e003Coalescence-Inoculumn-mGAM,0.00019275106643144502
87,B3-e004Assembly-mBHI-p5,0.00012195235109551652
88,B5-e003Coalescence-mBHI-p3,0.015138920630774755
89,G4-e004Assembly-epsilon-p5,4.2905564851761274e-05
90,C4-e003Coalescence-mGAM-p5,0.007278079077192644
91,C5-e003Coalescence-mGAM-p7,4.2331240592109364e-05
92,C5-e003Coalescence-mBHI-inoculumn-redo,0.01463982612452831
93,A10-e003Coalescence-mBHI-p5,0.0030070006246984884
94,BF-Fecal,0.003524032131878046
95,AM-Fecal,4.1110913617506475e-05
96,B8-e003Assembly-mGAM-p3,0.0010692846543254196
97,A4-e003Coalescence-mGAM-p5,0.005945687829589337
98,D5-e003Coalescence-mBHI-p5,0.006880712781682928
99,D3-e003Assembly-mBHI-p3,7.698622786982133e-05
100,D4-e003Coalescence-mGAM-p7,4.498627918484862e-05
101,A8-e003Coalescence-mBHI-p7,0.001916067371821673
102,e003-inoculumn-fecal-AC,0.004379385823202184
103,E3-e004Assembly-mGAM-p7,6.328110415683026e-05
104,B9-e003GlycerolRevival-mGAM-p2,5.754004787331983e-05
105,C4-e003Coalescence-mGAM-p3,0.007096281060902403
106,B2-e003Coalescence-Inoculumn-mGAM,0.002665837611503636
107,D5-e003Coalescence-mGAM-p7,0.005336093510739096
108,C5-e003Coalescence-mBHI-p5,0.013540306765049259
109,C5-e003Coalescence-mGAM-p3,8.678400400816843e-05
110,A3-e003Coalescence-mBHI-inoculumn-redo,0.002012309645073195
111,D9-e003Assembly-mGAM-p5,6.389990791977298e-05
