,index,shared,sample1,species_id,num_sites
0,A_C11_C4_AE_AE_mBHI_mBHI_4_S35,320,A_C11_C4_AE_AE_mBHI_mBHI_4_S35,102545,320
1,A_G3_C4_AE_AE_mBHI_mGAM_2_S75,108,A_C11_C4_AE_AE_mBHI_mBHI_4_S35,102545,320
2,B_G3_G4_AE_AE_mBHI_mGAM_2_S171,75,A_C11_C4_AE_AE_mBHI_mBHI_4_S35,102545,320
3,B_G7_G10_AE_AE_mGAM_mGAM_2_S175,94,A_C11_C4_AE_AE_mBHI_mBHI_4_S35,102545,320
4,B_G11_C10_AE_AE_mGAM_mGAM_4_S179,85,A_C11_C4_AE_AE_mBHI_mBHI_4_S35,102545,320
5,C_C3_C4_AE_AE_mBHI_mBHI_6_S219,59,A_C11_C4_AE_AE_mBHI_mBHI_4_S35,102545,320
6,C_G3_C4_AE_AE_mBHI_mGAM_6_S267,67,A_C11_C4_AE_AE_mBHI_mBHI_4_S35,102545,320
7,C_G7_C10_AE_AE_mGAM_mGAM_6_S271,95,A_C11_C4_AE_AE_mBHI_mBHI_4_S35,102545,320
8,C_G11_G4_AE_AE_mBHI_mGAM_4_S275,95,A_C11_C4_AE_AE_mBHI_mBHI_4_S35,102545,320
9,D_G3_C4_AE_AE_mBHI_mGAM_6_S363,104,A_C11_C4_AE_AE_mBHI_mBHI_4_S35,102545,320
10,D_G6_C9_ACPP_AE_mGAM_mGAM_6_S366,86,A_C11_C4_AE_AE_mBHI_mBHI_4_S35,102545,320
11,D_G7_C10_AE_AE_mGAM_mGAM_6_S367,110,A_C11_C4_AE_AE_mBHI_mBHI_4_S35,102545,320
12,D_G11_G10_AE_AE_mGAM_mGAM_4_S371,105,A_C11_C4_AE_AE_mBHI_mBHI_4_S35,102545,320
13,C4-e003Coalescence-mGAM-p7,75,A_C11_C4_AE_AE_mBHI_mBHI_4_S35,102545,320
14,C4-e003Coalescence-mGAM-p5,110,A_C11_C4_AE_AE_mBHI_mBHI_4_S35,102545,320
15,C4-e003Coalescence-mGAM-p3,107,A_C11_C4_AE_AE_mBHI_mBHI_4_S35,102545,320
