,sample,diversity
0,C12-e003Coalescence-mBHI-p3,0.004950380051391825
1,C9-e003Coalescence-mGAM-p3,0.004543556129245776
2,C11-e003Coalescence-mBHI-p3,0.006590919994615475
3,D11-e003Coalescence-mBHI-p5,0.00039140480656325535
4,C9-e003Coalescence-mGAM-p7,0.002609098699970488
5,C8-e003Coalescence-mGAM-p7,0.002330106882254907
6,D10-e003Coalescence-mBHI-p3,0.008694405661339688
7,A8-e003Coalescence-mBHI-p3,0.0001061336399416265
8,B9-e003Coalescence-mGAM-p5,0.000581496188382047
9,B3-e003Coalescence-mBHI-p3,0.005008839502344279
10,B3-e004Assembly-mBHI-p7,3.485140233330139e-05
11,B5-e004Assembly-mBHI-p7,0.00011520031234606855
12,C4-e003GlycerolRevival-mBHI-p2,0.007913051337671728
13,C5-e004Assembly-mBHI-p3,0.001178200153300757
14,C3-e004Assembly-mBHI-p5,3.558095797493519e-05
15,D3-e004Assembly-mGAM-p7,7.98976579485386e-05
16,D4-e004Assembly-mGAM-p5,0.00010201297408378829
17,D3-e003Coalescence-Inoculumn-mBHI,0.008593084811016918
18,C3-e003Coalescence-mBHI-p7,3.731550959071843e-05
19,D11-e003Coalescence-mGAM-p5,6.379693480265555e-05
20,A11-e003Coalescence-mGAM-p7,0.00024598729448426377
21,B8-e003Coalescence-mBHI-p5,0.0044649158681063
22,C2-e003Coalescence-mGAM-p7,0.00014182124415301132
23,B11-e003Coalescence-mGAM-p3,0.000613294050446442
24,D8-e003Assembly-mGAM-p5,8.073722474239193e-05
25,C9-e003Coalescence-mBHI-p5,0.006996025558488799
26,A5-e003Coalescence-mGAM-p3,0.000359428562232105
27,A2-e003Coalescence-Inoculumn-mGAM,0.0001724616758578754
28,E5-e004Assembly-mGAM-p5,0.00022347684601286899
29,D8-e003Coalescence-mGAM-p5,0.0002853836458119726
30,A12-e003Coalescence-mGAM-p3,0.0002943670449502871
31,D9-e003Coalescence-mGAM-p7,0.005575048697850094
32,E4-e004Assembly-mGAM-p7,7.31414309311875e-05
33,E3-e004Assembly-mGAM-p3,6.375015766780065e-05
34,B10-e003Coalescence-mGAM-p3,0.004700092021351809
35,A9-e003Coalescence-mGAM-p7,0.0037248364810067497
36,B5-e003Coalescence-Inoculumn-mGAM,0.00664065941303208
37,D10-e003Coalescence-mBHI-p5,0.00801125264458003
38,D5-e003Coalescence-mBHI-p3,0.0004897663028690631
39,D9-e003Coalescence-mGAM-p5,0.006424615173319542
40,C9-e003Coalescence-mBHI-p3,0.008143548107959737
41,D10-e003Coalescence-mGAM-p5,8.222317235665834e-05
42,C8-e003Coalescence-mBHI-p7,0.006810913218457671
43,C3-e004Assembly-mBHI-p7,4.451697945503672e-05
44,B5-e003Coalescence-mGAM-p5,0.0014782089770367618
45,BB-Fecal,0.0008323251834651426
46,B5-e003Coalescence-Inoculumn-mBHI,0.006857687585603944
47,C2-e003Coalescence-mGAM-p3,0.00012657135866928955
48,D8-e003Coalescence-mBHI-p5,0.00017241745063196413
49,E5-e004Assembly-mGAM-p7,0.00015133163674963595
50,B10-e003Coalescence-mBHI-p5,0.006693622473648584
51,D5-e003Coalescence-Inoculumn-mGAM,0.00010055481003708354
52,B3-e004Assembly-mBHI-p5,2.4989698124446657e-05
53,C5-e003Coalescence-mBHI-inoculumn-redo,0.004185272440400285
54,A10-e003Coalescence-mBHI-p5,0.006593327091075287
55,BF-Fecal,0.0036683093809442495
56,AM-Fecal,0.00034475315445322684
57,A4-e003Coalescence-mGAM-p5,0.0015312379469863712
58,D5-e003Coalescence-mBHI-p5,0.00015204290951650773
59,e003-inoculumn-fecal-inoculumn,0.0006287052246065959
60,A8-e003Coalescence-mBHI-p7,0.00012443934663932608
61,e003-inoculumn-fecal-AC,0.0019463225342765482
62,B9-e003GlycerolRevival-mGAM-p2,0.0011772201455953308
63,B2-e003Coalescence-Inoculumn-mGAM,0.004601913349907241
64,C5-e003Coalescence-mBHI-p5,0.001721583220353109
65,C5-e003Coalescence-mGAM-p3,0.0013222943219865196
66,B12-e003Coalescence-mGAM-p3,0.00108616477617406
67,A11-e003Coalescence-mBHI-p7,5.290921308127384e-05
68,A3-e003Coalescence-Inoculumn-mGAM,0.002747322898071651
69,C10-e003GlycerolRevival-mGAM-p2,0.004368598013493558
70,D3-e003Assembly-mBHI-p5,0.007463031107220049
71,A10-e003Coalescence-mGAM-p3,0.002790714209534644
72,A9-e003Coalescence-mBHI-p3,0.003164531151873027
73,A2-e003Coalescence-Inoculumn-mBHI,0.00012741691320292367
74,C3-e003Coalescence-mBHI-p5,4.321935721220388e-05
75,D2-e003Assembly-mBHI-p3,7.268306916373389e-05
76,B3-e003Assembly-mBHI-p5,0.002033590773077568
77,A9-e003Coalescence-mBHI-p5,0.0033321466714133145
78,D5-e003Coalescence-Inoculumn-mBHI,0.0045565138923228604
79,B2-e003Coalescence-mGAM-p3,0.003915696038009377
80,C11-e003Coalescence-mGAM-p5,0.00041183346902718147
81,B3-e003Coalescence-Inoculumn-mBHI,0.0017908535935408224
82,A8-e003Coalescence-mBHI-p5,0.00011305132786250228
83,BG-Fecal,0.0024956002562657753
84,D2-e003Coalescence-mGAM-p5,0.0004903290952118709
85,D3-e003Coalescence-mGAM-p3,0.0030322807889938672
86,D9-e003Coalescence-mGAM-p3,0.0005624385447394297
87,D3-e003Coalescence-mGAM-p5,0.004460192363684816
88,C10-e003Coalescence-mGAM-p3,0.00013897978466430677
89,A5-e003Coalescence-mBHI-inoculumn-redo,0.007004904824158809
90,D2-e003Assembly-mBHI-p5,8.085971508197838e-05
91,B9-e003Coalescence-mGAM-p7,0.0012575921406628525
92,B11-e003Coalescence-mGAM-p7,0.0025323452550600443
93,C3-e003Coalescence-Inoculumn-mGAM,0.009549711544369037
94,A3-e003Coalescence-mGAM-p7,0.0010568081749993282
95,D4-e003Coalescence-Inoculumn-mBHI,0.0044130076731332055
96,D10-e003Coalescence-mGAM-p7,0.00030933818541775346
97,C12-e003Coalescence-mGAM-p3,0.00037250179590734097
98,C11-e003Coalescence-mGAM-p3,9.158838146074177e-05
99,A10-e003Coalescence-mBHI-p7,0.00710138163055169
100,C10-e003Coalescence-mBHI-p7,8.079347070522355e-05
101,B9-e003Coalescence-mBHI-p5,0.002925614180806489
102,B10-e003Coalescence-mBHI-p3,0.0056504313735282734
103,C11-e003Coalescence-mBHI-p5,0.008629417174888817
104,A2-e003Coalescence-mGAM-p7,0.00017348448070233325
105,E3-e004Assembly-mGAM-p5,0.00011549749981882745
