,0
C12-e003Coalescence-mBHI-p3,251
D2-e004Assembly-mGAM-p7,113
C11-e003Coalescence-mBHI-p3,596
D11-e003Coalescence-mBHI-p5,1618
D10-e003Coalescence-mBHI-p3,965
F3-e004Assembly-epsilon-p3,866
D4-e003Coalescence-mBHI-p5,427
B3-e004Assembly-mBHI-p7,585
D4-e003Coalescence-mBHI-p3,365
C3-e004Assembly-mBHI-p5,162
B12-e003Coalescence-mBHI-p3,135
D3-e004Assembly-mGAM-p7,459
D11-e003Coalescence-mGAM-p5,858
A11-e003Coalescence-mGAM-p7,148
D3-e003Coalescence-mBHI-p5,253
B11-e003Coalescence-mGAM-p3,1198
B5-e003Assembly-mBHI-p5,277
D5-e003Coalescence-mGAM-p5,354
B5-e003Coalescence-mBHI-p5,508
D5-e003Coalescence-mBHI-p7,572
A5-e003Coalescence-mGAM-p3,101
D8-e003Coalescence-mGAM-p5,481
A12-e003Coalescence-mGAM-p3,106
D9-e003Coalescence-mGAM-p7,361
D4-e003Coalescence-mBHI-p7,1437
B5-e003Coalescence-Inoculumn-mGAM,123
D10-e003Coalescence-mBHI-p5,676
D5-e003Coalescence-mBHI-p3,739
D9-e003Coalescence-mGAM-p5,977
D10-e003Coalescence-mGAM-p5,1002
D4-e003Coalescence-mGAM-p5,930
C3-e004Assembly-mBHI-p7,671
B5-e003Coalescence-mGAM-p5,512
G3-e004Assembly-epsilon-p3,1458
B5-e003Coalescence-mGAM-p7,97
D8-e003Coalescence-mBHI-p5,782
D5-e003Coalescence-Inoculumn-mGAM,759
B3-e004Assembly-mBHI-p5,261
B5-e003Coalescence-mBHI-p3,944
C5-e003Coalescence-mGAM-p7,432
A4-e003Coalescence-mGAM-p5,1117
D4-e003Coalescence-mGAM-p7,887
C5-e003Coalescence-mBHI-p5,1710
C5-e003Coalescence-mGAM-p3,956
D3-e003Coalescence-mBHI-p7,1631
D5-e003Coalescence-Inoculumn-mBHI,582
C11-e003Coalescence-mGAM-p5,501
A5-e003Coalescence-mBHI-p7,238
D2-e003Coalescence-mGAM-p5,504
D3-e003Coalescence-mGAM-p3,421
D9-e003Coalescence-mGAM-p3,697
D3-e003Coalescence-mGAM-p5,1033
B11-e003Coalescence-mGAM-p7,225
B5-e003Coalescence-mBHI-p7,642
D4-e003Coalescence-Inoculumn-mBHI,500
C2-e004Assembly-mBHI-p7,8998
D10-e003Coalescence-mGAM-p7,1331
C12-e003Coalescence-mGAM-p3,127
C11-e003Coalescence-mGAM-p3,1131
C11-e003Coalescence-mBHI-p5,2200
D10-e003Coalescence-mGAM-p3,840
D11-e003Coalescence-mGAM-p7,511
D5-e003Coalescence-mGAM-p3,819
F4-e004Assembly-epsilon-p7,185
D9-e003Coalescence-mBHI-p5,397
D4-e003Coalescence-mGAM-p3,1173
D9-e003Coalescence-mBHI-p7,355
C5-e003Coalescence-mBHI-p7,837
C11-e003Coalescence-mGAM-p7,1014
D10-e003Coalescence-mBHI-p7,1310
C3-e004Assembly-mBHI-p3,440
A11-e003Coalescence-mBHI-p5,349
A5-e003Coalescence-Inoculumn-mGAM,116
AG-Fecal,14513
B5-e003Coalescence-mGAM-p3,567
F3-e004Assembly-epsilon-p5,415
D2-e003Coalescence-Inoculumn-mGAM,95
B3-e004Assembly-mBHI-p3,330
D3-e003Coalescence-Inoculumn-mGAM,835
B11-e003Coalescence-mBHI-p3,674
C5-e003Coalescence-Inoculumn-mGAM,363
B2-e004Assembly-mBHI-p3,3501
G3-e004Assembly-epsilon-p5,2825
A11-e003Coalescence-mBHI-p3,1904
B2-e004Assembly-mBHI-p5,7323
F3-e004Assembly-epsilon-p7,976
A11-e003Coalescence-mGAM-p3,824
H5-e003Coalescence-mBHI-p5_S40,1166
G5-e003Coalescence-mBHI-p7_S124,1558
H111-e003Coalescence-mGAM-p7_S188,693
H4-e003Coalescence-mGAM-p7_S183,552
F5-e003Coalescence-mGAM-p5_S64,584
F5-e003Coalescence-mGAM-p7_S160,464
H3-e003Coalescence-mBHI-p3_S46,702
H3-e003Coalescence-mBHI-p7_S134,424
H111-e003Coalescence-mBHI-p3_S144,1645
G111-e003Coalescence-mGAM-p5_S80,383
F111-e003Coalescence-mGAM-p5_S68,181
G111-e003Coalescence-mBHI-p5_S32,1495
G5-e003Coalescence-mBHI-p3_S36,324
H2-e003Coalescence-mGAM-p7_S181,844
H3-e003Coalescence-mGAM-p3_S94,175
E5-e003Coalescence-mBHI-p7_S100,114
F5-e003Coalescence-mGAM-p3_S72,68
E5-e003Coalescence-mBHI-p5_S4,49
F111-e003Coalescence-mGAM-p7_S164,81
E111-e003Coalescence-mBHI-p5_S8,359
H100-e003Coalescence-mBHI-p5_S43,1163
F5-e003Coalescence-mBHI-p5_S16,264
H8-e003Coalescence-mBHI-p7_S137,740
E111-e003Coalescence-mBHI-p3_S108,407
G5-e003Coalescence-mBHI-p5_S28,1421
H111-e003Coalescence-mGAM-p5_S92,543
H9-e003Coalescence-mGAM-p5_S90,83
H2-e003Coalescence-mGAM-p3_S93,111
G111-e003Coalescence-mGAM-p3_S180,294
G5-e003Coalescence-mGAM-p3_S84,422
