,0
C9-e003Coalescence-mGAM-p3,6.0
C9-e003Coalescence-mGAM-p7,5.0
C8-e003Coalescence-mGAM-p7,6.0
e004-inoculumn-fecal-BD,15.0
B5-e004Assembly-mBHI-p7,4.0
B8-e003Assembly-mGAM-p5,4.0
B10-e003Assembly-mGAM-p5,4.0
B10-e003Coalescence-mGAM-p3,4.0
D10-e003Coalescence-mBHI-p5,4.0
BB-Fecal,92.0
BF-Fecal,8.0
AM-Fecal,39.0
e003-inoculumn-fecal-inoculumn,4.0
e003-inoculumn-fecal-AC,22.0
A10-e003Coalescence-mGAM-p3,5.0
C11-e003Coalescence-mGAM-p5,6.0
G4-e004Assembly-epsilon-p3,5.0
BG-Fecal,36.0
C10-e003Coalescence-mGAM-p3,7.0
C3-e003Coalescence-Inoculumn-mGAM,5.0
D10-e003Coalescence-mGAM-p7,5.0
C11-e003Coalescence-mGAM-p3,11.0
F5-e004Assembly-epsilon-p3,5.0
D10-e003Coalescence-mGAM-p3,5.0
C2-e003Coalescence-Inoculumn-mGAM,5.0
B4-e003Coalescence-Inoculumn-mGAM,10.0
C4-e003Coalescence-Inoculumn-mGAM,6.0
C11-e003Coalescence-mGAM-p7,9.0
B10-e003GlycerolRevival-mGAM-p2,4.0
C10-e003Coalescence-mGAM-p5,6.0
e004-inoculumn-fecal-AR,20.0
BK-Fecal,9.0
C9-e003Coalescence-mGAM-p5,7.0
C8-e003Coalescence-mBHI-p5,5.0
e003-inoculumn-fecal-AE,30.0
C5-e003Coalescence-Inoculumn-mGAM,9.0
BC-Fecal,19.0
e004-inoculumn-fecal-BE,27.0
e003-inoculumn-fecal-AF,4.0
A11-e003Coalescence-mBHI-p3,5.0
A4-e003Coalescence-Inoculumn-mGAM,10.0
C10-e003Coalescence-mGAM-p7,21.0
C10-e003Coalescence-mBHI-p3,6.0
F100-e003Coalescence-mGAM-p7_S163,22.0
H111-e003Coalescence-mBHI-p3_S144,7.0
G111-e003Coalescence-mBHI-p5_S32,5.0
E100-e003Coalescence-mGAM-p3_S155,5.0
H100-e003Coalescence-mBHI-p5_S43,5.0
H8-e003Coalescence-mBHI-p7_S137,4.0
G9-e003Coalescence-mGAM-p5_S78,4.0
G8-e003Coalescence-mGAM-p5_S77,5.0
G100-e003Coalescence-mBHI-p5_S31,4.0
E8-e003Coalescence-mBHI-p7_S101,6.0
G9-e003Coalescence-mGAM-p7_S174,5.0
E8-e003Coalescence-mGAM-p3_S153,11.0
G111-e003Coalescence-mGAM-p3_S180,4.0
H8-e003Coalescence-mBHI-p5_S41,4.0
G8-e003Coalescence-mBHI-p3_S129,4.0
E100-e003Coalescence-mGAM-p5_S55,4.0
G100-e003Coalescence-mBHI-p3_S131,13.0
F100-e003Coalescence-mGAM-p5_S67,4.0
H111-e003Coalescence-mBHI-p5_S44,5.0
G100-e003Coalescence-mGAM-p5_S79,4.0
H100-e003Coalescence-mBHI-p7_S139,9.0
G8-e003Coalescence-mGAM-p7_S173,6.0
E8-e003Coalescence-mGAM-p7_S149,15.0
E100-e003Coalescence-mGAM-p7_S151,4.0
G9-e003Coalescence-mGAM-p3_S178,7.0
