,0
C12-e003Coalescence-mBHI-p3,10.0
C11-e003Coalescence-mBHI-p3,15.0
D11-e003Coalescence-mBHI-p5,48.0
D10-e003Coalescence-mBHI-p3,30.0
D4-e003Coalescence-mBHI-p5,6.0
B5-e004Assembly-mBHI-p7,4.0
D4-e003Coalescence-mBHI-p3,4.0
B12-e003Coalescence-mBHI-p3,5.0
D3-e003Coalescence-Inoculumn-mBHI,7.0
C3-e003Coalescence-mBHI-p7,4.0
D3-e003Coalescence-mBHI-p5,6.0
B11-e003Coalescence-mGAM-p3,4.0
B5-e003Assembly-mBHI-p5,4.0
D2-e003Coalescence-mBHI-p5,4.0
B5-e003Coalescence-mBHI-p5,8.0
D5-e003Coalescence-mBHI-p7,8.0
D4-e003Coalescence-mBHI-p7,5.0
D10-e003Coalescence-mBHI-p5,19.0
D5-e003Coalescence-mBHI-p3,15.0
C5-e003Coalescence-mBHI-p3,4.0
B5-e003Coalescence-Inoculumn-mBHI,5.0
D8-e003Coalescence-mBHI-p5,18.0
B5-e003Coalescence-mBHI-p3,7.0
C5-e003Coalescence-mBHI-inoculumn-redo,8.0
A4-e003Coalescence-mGAM-p5,27.0
C5-e003Coalescence-mBHI-p5,20.0
A11-e003Coalescence-mBHI-p7,4.0
D3-e003Coalescence-mBHI-p7,7.0
D5-e003Coalescence-Inoculumn-mBHI,15.0
A5-e003Coalescence-mBHI-p7,6.0
A5-e003Coalescence-mBHI-inoculumn-redo,5.0
B5-e003Coalescence-mBHI-p7,8.0
D4-e003Coalescence-Inoculumn-mBHI,4.0
D5-e004Assembly-mGAM-p3,4.0
C10-e003Coalescence-mBHI-p7,4.0
B9-e003Coalescence-mBHI-p5,7.0
C11-e003Coalescence-mBHI-p5,50.0
D2-e003Coalescence-Inoculumn-mBHI,4.0
D9-e003Coalescence-mBHI-p5,14.0
B9-e003Coalescence-mBHI-p7,4.0
D9-e003Coalescence-mBHI-p7,9.0
C5-e003Coalescence-mBHI-p7,13.0
D12-e003Coalescence-mBHI-p3,6.0
D10-e003Coalescence-mBHI-p7,19.0
A11-e003Coalescence-mBHI-p5,7.0
B3-e004Assembly-mBHI-p3,5.0
B11-e003Coalescence-mBHI-p3,10.0
C4-e003Coalescence-mBHI-p5,7.0
A11-e003Coalescence-mBHI-p3,56.0
A5-e003Coalescence-Inoculumn-mBHI,4.0
C10-e003Coalescence-mBHI-p3,5.0
H5-e003Coalescence-mBHI-p5_S40,20.0
G5-e003Coalescence-mBHI-p7_S124,28.0
H111-e003Coalescence-mGAM-p7_S188,4.0
H3-e003Coalescence-mBHI-p3_S46,9.0
H2-e003Coalescence-mBHI-p7_S133,7.0
E5-e003Coalescence-mBHI-p3_S12,4.0
F9-e003Coalescence-mBHI-p5_S18,7.0
H3-e003Coalescence-mBHI-p7_S134,10.0
G4-e003Coalescence-mBHI-p5_S27,4.0
H111-e003Coalescence-mBHI-p3_S144,88.0
G111-e003Coalescence-mBHI-p5_S32,56.0
G5-e003Coalescence-mBHI-p3_S36,5.0
H2-e003Coalescence-mGAM-p7_S181,4.0
E5-e003Coalescence-mBHI-p7_S100,8.0
E5-e003Coalescence-mBHI-p5_S4,4.0
E111-e003Coalescence-mBHI-p5_S8,10.0
H100-e003Coalescence-mBHI-p5_S43,32.0
F5-e003Coalescence-mBHI-p5_S16,7.0
H8-e003Coalescence-mBHI-p7_S137,29.0
E111-e003Coalescence-mBHI-p3_S108,10.0
G3-e003Coalescence-mBHI-p5_S26,4.0
G5-e003Coalescence-mBHI-p5_S28,12.0
H111-e003Coalescence-mGAM-p5_S92,4.0
G4-e003Coalescence-mBHI-p3_S35,4.0
H2-e003Coalescence-mBHI-p3_S45,4.0
E8-e003Coalescence-mBHI-p7_S101,4.0
H8-e003Coalescence-mBHI-p5_S41,31.0
G3-e003Coalescence-mBHI-p7_S122,4.0
G4-e003Coalescence-mGAM-p5_S75,4.0
G4-e003Coalescence-mBHI-p7_S123,4.0
H4-e003Coalescence-mBHI-p7_S135,11.0
G111-e003Coalescence-mBHI-p7_S128,23.0
H3-e003Coalescence-mBHI-p5_S38,8.0
H4-e003Coalescence-mBHI-p3_S47,8.0
H111-e003Coalescence-mBHI-p5_S44,51.0
E111-e003Coalescence-mBHI-p7_S104,46.0
H4-e003Coalescence-mBHI-p5_S39,13.0
H100-e003Coalescence-mBHI-p7_S139,87.0
H9-e003Coalescence-mBHI-p5_S42,12.0
H111-e003Coalescence-mGAM-p3_S192,3.0
F5-e003Coalescence-mBHI-p3_S24,10.0
H5-e003Coalescence-mBHI-p7_S136,7.0
F111-e003Coalescence-mBHI-p7_S116,7.0
F5-e003Coalescence-mBHI-p7_S112,7.0
F111-e003Coalescence-mBHI-p3_S120,9.0
H9-e003Coalescence-mBHI-p7_S138,5.0
H8-e003Coalescence-mGAM-p7_S185,4.0
F111-e003Coalescence-mBHI-p5_S20,4.0
