,0
A_A5_A8_AA_AA_mGAM_mBHI_2_S5,15.0
A_A8_A11_AF_AA_mGAM_mBHI_2_S8,10.0
A_C2_C3_ACPP_AE_mBHI_mBHI_2_S26,5.0
A_C3_C4_AE_AE_mBHI_mBHI_2_S27,16.0
A_C4_C5_AF_AE_mBHI_mBHI_2_S28,11.0
A_C5_C8_AA_AE_mGAM_mBHI_2_S29,14.0
A_C8_C11_AF_AE_mGAM_mBHI_2_S32,53.0
A_C11_C4_AE_AE_mBHI_mBHI_4_S35,43.0
A_C12_C5_AF_AE_mBHI_mBHI_4_S36,5.0
A_D3_D4_AE_AF_mBHI_mBHI_2_S39,3.0
A_D5_D8_AA_AF_mGAM_mBHI_2_S41,14.0
A_D11_D4_AE_AF_mBHI_mBHI_4_S47,6.0
A_E5_A8_AA_AA_mGAM_mGAM_2_S53,7.0
A_E8_A11_AF_AA_mGAM_mGAM_2_S56,6.0
A_G2_C3_ACPP_AE_mBHI_mGAM_2_S74,2.0
A_G3_C4_AE_AE_mBHI_mGAM_2_S75,7.0
A_G4_C5_AF_AE_mBHI_mGAM_2_S76,6.0
A_G5_C8_AA_AE_mGAM_mGAM_2_S77,15.0
A_G8_C11_AF_AE_mGAM_mGAM_2_S80,2.0
A_G10_C3_ACPP_AE_mBHI_mGAM_4_S82,2.0
A_H3_D4_AE_AF_mBHI_mGAM_2_S87,11.0
A_H5_D8_AA_AF_mGAM_mGAM_2_S89,3.0
B_A5_E8_AA_AA_mGAM_mBHI_2_S101,9.0
B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,13.0
B_A7_E10_AE_AA_mGAM_mBHI_2_S103,23.0
B_A8_E11_AF_AA_mGAM_mBHI_2_S104,2.0
B_A9_A8_AA_AA_mGAM_mBHI_4_S105,5.0
B_A10_A9_ACPP_AA_mGAM_mBHI_4_S106,50.0
B_A11_A10_AE_AA_mGAM_mBHI_4_S107,24.0
B_A12_A11_AF_AA_mGAM_mBHI_4_S108,33.0
B_C3_G4_AE_AE_mBHI_mBHI_2_S123,3.0
B_C5_G8_AA_AE_mGAM_mBHI_2_S125,5.0
B_C7_G10_AE_AE_mGAM_mBHI_2_S127,21.0
B_C8_G11_AF_AE_mGAM_mBHI_2_S128,3.0
B_C9_C8_AA_AE_mGAM_mBHI_4_S129,6.0
B_C10_C9_ACPP_AE_mGAM_mBHI_4_S130,17.0
B_C11_C10_AE_AE_mGAM_mBHI_4_S131,13.0
B_C12_C11_AF_AE_mGAM_mBHI_4_S132,24.0
B_D7_H10_AE_AF_mGAM_mBHI_2_S139,49.0
B_D9_D8_AA_AF_mGAM_mBHI_4_S141,2.0
B_D11_D10_AE_AF_mGAM_mBHI_4_S143,19.0
B_E5_E8_AA_AA_mGAM_mGAM_2_S149,6.0
B_E6_E9_ACPP_AA_mGAM_mGAM_2_S150,4.0
B_E7_E10_AE_AA_mGAM_mGAM_2_S151,21.0
B_E8_E11_AF_AA_mGAM_mGAM_2_S152,9.0
B_E10_A9_ACPP_AA_mGAM_mGAM_4_S154,13.0
B_E11_A10_AE_AA_mGAM_mGAM_4_S155,6.0
B_E12_A11_AF_AA_mGAM_mGAM_4_S156,5.0
B_G3_G4_AE_AE_mBHI_mGAM_2_S171,3.0
B_G4_G5_AF_AE_mBHI_mGAM_2_S172,3.0
B_G7_G10_AE_AE_mGAM_mGAM_2_S175,13.0
B_G8_G11_AF_AE_mGAM_mGAM_2_S176,2.0
B_G9_C8_AA_AE_mGAM_mGAM_4_S177,3.0
B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,4.0
B_G11_C10_AE_AE_mGAM_mGAM_4_S179,9.0
B_H3_H4_AE_AF_mBHI_mGAM_2_S183,4.0
B_H5_H8_AA_AF_mGAM_mGAM_2_S185,5.0
B_H9_D8_AA_AF_mGAM_mGAM_4_S189,3.0
C_A5_A8_AA_AA_mGAM_mBHI_6_S197,6.0
C_A7_A10_AE_AA_mGAM_mBHI_6_S199,8.0
C_C3_C4_AE_AE_mBHI_mBHI_6_S219,17.0
C_C4_C5_AF_AE_mBHI_mBHI_6_S220,18.0
C_C5_C8_AA_AE_mGAM_mBHI_6_S221,30.0
C_C7_C10_AE_AE_mGAM_mBHI_6_S223,39.0
C_C8_C11_AF_AE_mGAM_mBHI_6_S224,63.0
C_C11_G4_AE_AE_mBHI_mBHI_4_S227,30.0
C_C12_G5_AF_AE_mBHI_mBHI_4_S228,4.0
C_D3_D4_AE_AF_mBHI_mBHI_6_S231,11.0
C_D5_D8_AA_AF_mGAM_mBHI_6_S233,33.0
C_D7_D10_AE_AF_mGAM_mBHI_6_S235,69.0
C_E5_A8_AA_AA_mGAM_mGAM_6_S245,57.0
C_E7_A10_AE_AA_mGAM_mGAM_6_S247,13.0
C_E8_A11_AF_AA_mGAM_mGAM_6_S248,4.0
C_G3_C4_AE_AE_mBHI_mGAM_6_S267,4.0
C_G5_C8_AA_AE_mGAM_mGAM_6_S269,3.0
C_G7_C10_AE_AE_mGAM_mGAM_6_S271,7.0
C_G11_G4_AE_AE_mBHI_mGAM_4_S275,8.0
C_G12_G5_AF_AE_mBHI_mGAM_4_S276,2.0
C_H5_D8_AA_AF_mGAM_mGAM_6_S281,2.0
C_H11_H4_AE_AF_mBHI_mGAM_4_S287,3.0
D_A6_A9_ACPP_AA_mGAM_mBHI_6_S294,47.0
D_A7_A10_AE_AA_mGAM_mBHI_6_S295,45.0
D_A8_A11_AF_AA_mGAM_mBHI_6_S296,62.0
D_A9_E8_AA_AA_mGAM_mBHI_4_S297,26.0
D_A11_E10_AE_AA_mGAM_mBHI_4_S299,9.0
D_A12_E11_AF_AA_mGAM_mBHI_4_S300,43.0
D_C3_C4_AE_AE_mBHI_mBHI_6_S315,19.0
D_C4_C5_AF_AE_mBHI_mBHI_6_S316,6.0
D_C5_C8_AA_AE_mGAM_mBHI_6_S317,9.0
D_C6_C9_ACPP_AE_mGAM_mBHI_6_S318,48.0
D_C7_C10_AE_AE_mGAM_mBHI_6_S319,41.0
D_C8_C11_AF_AE_mGAM_mBHI_6_S320,52.0
D_C9_G8_AA_AE_mGAM_mBHI_4_S321,25.0
D_C11_G10_AE_AE_mGAM_mBHI_4_S323,41.0
D_C12_G11_AF_AE_mGAM_mBHI_4_S324,46.0
D_D5_D8_AA_AF_mGAM_mBHI_6_S329,10.0
D_D6_D9_ACPP_AF_mGAM_mBHI_6_S330,10.0
D_D7_D10_AE_AF_mGAM_mBHI_6_S331,38.0
D_D11_H10_AE_AF_mGAM_mBHI_4_S335,31.0
D_E5_A8_AA_AA_mGAM_mGAM_6_S341,6.0
D_E6_A9_ACPP_AA_mGAM_mGAM_6_S342,9.0
D_E7_A10_AE_AA_mGAM_mGAM_6_S343,8.0
D_E8_A11_AF_AA_mGAM_mGAM_6_S344,8.0
D_E9_E8_AA_AA_mGAM_mGAM_4_S345,18.0
D_E11_E10_AE_AA_mGAM_mGAM_4_S347,10.0
D_E12_E11_AF_AA_mGAM_mGAM_4_S348,7.0
D_G3_C4_AE_AE_mBHI_mGAM_6_S363,13.0
D_G5_C8_AA_AE_mGAM_mGAM_6_S365,2.0
D_G6_C9_ACPP_AE_mGAM_mGAM_6_S366,22.0
D_G7_C10_AE_AE_mGAM_mGAM_6_S367,4.0
D_G9_G8_AA_AE_mGAM_mGAM_4_S369,2.0
D_G11_G10_AE_AE_mGAM_mGAM_4_S371,2.0
D_H5_D8_AA_AF_mGAM_mGAM_6_S377,16.0
C9-e003Coalescence-mGAM-p3,3.0
C11-e003Coalescence-mBHI-p3,4.0
C9-e003Coalescence-mGAM-p7,3.0
C8-e003Coalescence-mGAM-p7,2.0
D10-e003Coalescence-mBHI-p3,17.0
A8-e003Coalescence-mBHI-p3,3.0
D4-e003Coalescence-mBHI-p5,2.0
C4-e003Coalescence-mGAM-p7,2.0
C3-e003Coalescence-mGAM-p3,7.0
B8-e003Coalescence-mBHI-p5,20.0
C9-e003Coalescence-mBHI-p5,10.0
D8-e003Coalescence-mGAM-p5,2.0
D4-e003Coalescence-mBHI-p7,2.0
B10-e003Coalescence-mGAM-p3,2.0
A9-e003Coalescence-mGAM-p7,2.0
D10-e003Coalescence-mBHI-p5,10.0
