,index,shared,sample1,species_id,num_sites
0,A_C5_C8_AA_AE_mGAM_mBHI_2_S29,153,A_C5_C8_AA_AE_mGAM_mBHI_2_S29,100035,153
1,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,44,A_C5_C8_AA_AE_mGAM_mBHI_2_S29,100035,153
2,A_G5_C8_AA_AE_mGAM_mGAM_2_S77,53,A_C5_C8_AA_AE_mGAM_mBHI_2_S29,100035,153
3,B_A7_E10_AE_AA_mGAM_mBHI_2_S103,43,A_C5_C8_AA_AE_mGAM_mBHI_2_S29,100035,153
4,B_A11_A10_AE_AA_mGAM_mBHI_4_S107,41,A_C5_C8_AA_AE_mGAM_mBHI_2_S29,100035,153
5,B_C7_G10_AE_AE_mGAM_mBHI_2_S127,45,A_C5_C8_AA_AE_mGAM_mBHI_2_S29,100035,153
6,B_C8_G11_AF_AE_mGAM_mBHI_2_S128,40,A_C5_C8_AA_AE_mGAM_mBHI_2_S29,100035,153
7,B_C9_C8_AA_AE_mGAM_mBHI_4_S129,41,A_C5_C8_AA_AE_mGAM_mBHI_2_S29,100035,153
8,B_C10_C9_ACPP_AE_mGAM_mBHI_4_S130,48,A_C5_C8_AA_AE_mGAM_mBHI_2_S29,100035,153
9,B_C11_C10_AE_AE_mGAM_mBHI_4_S131,47,A_C5_C8_AA_AE_mGAM_mBHI_2_S29,100035,153
10,B_C12_C11_AF_AE_mGAM_mBHI_4_S132,44,A_C5_C8_AA_AE_mGAM_mBHI_2_S29,100035,153
11,B_D7_H10_AE_AF_mGAM_mBHI_2_S139,48,A_C5_C8_AA_AE_mGAM_mBHI_2_S29,100035,153
12,B_D11_D10_AE_AF_mGAM_mBHI_4_S143,52,A_C5_C8_AA_AE_mGAM_mBHI_2_S29,100035,153
13,B_E7_E10_AE_AA_mGAM_mGAM_2_S151,50,A_C5_C8_AA_AE_mGAM_mBHI_2_S29,100035,153
14,B_E11_A10_AE_AA_mGAM_mGAM_4_S155,51,A_C5_C8_AA_AE_mGAM_mBHI_2_S29,100035,153
15,B_G7_G10_AE_AE_mGAM_mGAM_2_S175,49,A_C5_C8_AA_AE_mGAM_mBHI_2_S29,100035,153
16,B_G9_C8_AA_AE_mGAM_mGAM_4_S177,52,A_C5_C8_AA_AE_mGAM_mBHI_2_S29,100035,153
