,0
A_C8_C11_AF_AE_mGAM_mBHI_2_S32,806
A_D8_D11_AF_AF_mGAM_mBHI_2_S44,10616
B_D7_H10_AE_AF_mGAM_mBHI_2_S139,8895
C_C8_C11_AF_AE_mGAM_mBHI_6_S224,5516
C_D7_D10_AE_AF_mGAM_mBHI_6_S235,3323
D_A8_A11_AF_AA_mGAM_mBHI_6_S296,3923
D_D11_H10_AE_AF_mGAM_mBHI_4_S335,2554
C11-e003Coalescence-mBHI-p5,8938
E111-e003Coalescence-mBHI-p7_S104,8729
H100-e003Coalescence-mBHI-p7_S139,7953
H11-e003Coalescence-mBHI-p1_S839,4838
Coalescence-E8-D11-AF-AF-mGAM-mBHI-3_S675,6346
Coalescence-A10-C11-AE-AF-mGAM-mBHI-7_S629,10096
Assembly-G7-C3-ACPP-mBHI-3_S698,8371
Assembly-G2-B3-ACPP-mBHI-3_S693,4713
C_B1_e003Assembly_6_S205,6767
C_B9_e003Assembly_4_S213,7860
C_B11_e003Assembly_4_S215,1399
C_F4_e003Assembly_6_S256,4442
C_F7_e003Assembly_6_S259,6948
C_F11_e003Assembly_4_S263,2137
D_B4_e003Assembly_S304,4773
D_F3_e003Assembly_S351,3889
D_F4_e003Assembly_S352,3827
