,0
A_A1_A2_AA_AA_mBHI_mBHI_2_S1,88.0
A_A2_A3_ACPP_AA_mBHI_mBHI_2_S2,14.0
A_A3_A4_AE_AA_mBHI_mBHI_2_S3,42.0
A_A4_A5_AF_AA_mBHI_mBHI_2_S4,29.0
A_A5_A8_AA_AA_mGAM_mBHI_2_S5,149.0
A_A8_A11_AF_AA_mGAM_mBHI_2_S8,232.0
A_A11_A4_AE_AA_mBHI_mBHI_4_S11,226.0
A_A12_A5_AF_AA_mBHI_mBHI_4_S12,88.0
A_C1_C2_AA_AE_mBHI_mBHI_2_S25,794.0
A_C2_C3_ACPP_AE_mBHI_mBHI_2_S26,42.0
A_C3_C4_AE_AE_mBHI_mBHI_2_S27,142.0
A_C4_C5_AF_AE_mBHI_mBHI_2_S28,94.0
A_C5_C8_AA_AE_mGAM_mBHI_2_S29,174.0
A_C8_C11_AF_AE_mGAM_mBHI_2_S32,576.0
A_C9_C2_AA_AE_mBHI_mBHI_4_S33,451.0
A_C10_C3_ACPP_AE_mBHI_mBHI_4_S34,95.0
A_C11_C4_AE_AE_mBHI_mBHI_4_S35,678.0
A_C12_C5_AF_AE_mBHI_mBHI_4_S36,185.0
A_D1_D2_AA_AF_mBHI_mBHI_2_S37,203.0
A_D2_D3_ACPP_AF_mBHI_mBHI_2_S38,14.0
A_D3_D4_AE_AF_mBHI_mBHI_2_S39,61.0
A_D4_D5_AF_AF_mBHI_mBHI_2_S40,133.0
A_D5_D8_AA_AF_mGAM_mBHI_2_S41,350.0
A_D8_D11_AF_AF_mGAM_mBHI_2_S44,820.0
A_D9_D2_AA_AF_mBHI_mBHI_4_S45,86.0
A_D11_D4_AE_AF_mBHI_mBHI_4_S47,85.0
A_D12_D5_AF_AF_mBHI_mBHI_4_S48,66.0
A_E1_A2_AA_AA_mBHI_mGAM_2_S49,161.0
A_E2_A3_ACPP_AA_mBHI_mGAM_2_S50,17.0
A_E3_A4_AE_AA_mBHI_mGAM_2_S51,49.0
A_E4_A5_AF_AA_mBHI_mGAM_2_S52,35.0
A_E5_A8_AA_AA_mGAM_mGAM_2_S53,79.0
A_E8_A11_AF_AA_mGAM_mGAM_2_S56,192.0
A_E9_A2_AA_AA_mBHI_mGAM_4_S57,281.0
A_E10_A3_ACPP_AA_mBHI_mGAM_4_S58,176.0
A_E11_A4_AE_AA_mBHI_mGAM_4_S59,120.0
A_E12_A5_AF_AA_mBHI_mGAM_4_S60,35.0
A_G1_C2_AA_AE_mBHI_mGAM_2_S73,356.0
A_G2_C3_ACPP_AE_mBHI_mGAM_2_S74,28.0
A_G3_C4_AE_AE_mBHI_mGAM_2_S75,97.0
A_G4_C5_AF_AE_mBHI_mGAM_2_S76,29.0
A_G5_C8_AA_AE_mGAM_mGAM_2_S77,284.0
A_G8_C11_AF_AE_mGAM_mGAM_2_S80,160.0
A_G9_C2_AA_AE_mBHI_mGAM_4_S81,407.0
A_G10_C3_ACPP_AE_mBHI_mGAM_4_S82,96.0
A_G11_C4_AE_AE_mBHI_mGAM_4_S83,2.0
A_H1_D2_AA_AF_mBHI_mGAM_2_S85,51.0
A_H3_D4_AE_AF_mBHI_mGAM_2_S87,44.0
A_H4_D5_AF_AF_mBHI_mGAM_2_S88,53.0
A_H5_D8_AA_AF_mGAM_mGAM_2_S89,132.0
A_H8_D11_AF_AF_mGAM_mGAM_2_S92,232.0
A_H9_D2_AA_AF_mBHI_mGAM_4_S93,110.0
A_H10_D3_ACPP_AF_mBHI_mGAM_4_S94,60.0
A_H11_D4_AE_AF_mBHI_mGAM_4_S95,25.0
A_H12_D5_AF_AF_mBHI_mGAM_4_S96,22.0
B_A1_E2_AA_AA_mBHI_mBHI_2_S97,4.0
B_A2_E3_ACPP_AA_mBHI_mBHI_2_S98,40.0
B_A4_E5_AF_AA_mBHI_mBHI_2_S100,42.0
B_A5_E8_AA_AA_mGAM_mBHI_2_S101,110.0
B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,18.0
B_A7_E10_AE_AA_mGAM_mBHI_2_S103,352.0
B_A8_E11_AF_AA_mGAM_mBHI_2_S104,26.0
B_A9_A8_AA_AA_mGAM_mBHI_4_S105,139.0
B_A10_A9_ACPP_AA_mGAM_mBHI_4_S106,166.0
B_A11_A10_AE_AA_mGAM_mBHI_4_S107,278.0
B_A12_A11_AF_AA_mGAM_mBHI_4_S108,334.0
B_C1_G2_AA_AE_mBHI_mBHI_2_S121,333.0
B_C3_G4_AE_AE_mBHI_mBHI_2_S123,33.0
B_C4_G5_AF_AE_mBHI_mBHI_2_S124,17.0
B_C5_G8_AA_AE_mGAM_mBHI_2_S125,63.0
B_C6_G9_ACPP_AE_mGAM_mBHI_2_S126,6.0
B_C7_G10_AE_AE_mGAM_mBHI_2_S127,196.0
B_C8_G11_AF_AE_mGAM_mBHI_2_S128,30.0
B_C9_C8_AA_AE_mGAM_mBHI_4_S129,69.0
B_C10_C9_ACPP_AE_mGAM_mBHI_4_S130,98.0
B_C11_C10_AE_AE_mGAM_mBHI_4_S131,125.0
B_C12_C11_AF_AE_mGAM_mBHI_4_S132,218.0
B_D1_H2_AA_AF_mBHI_mBHI_2_S133,14.0
B_D2_H3_ACPP_AF_mBHI_mBHI_2_S134,65.0
B_D3_H4_AE_AF_mBHI_mBHI_2_S135,18.0
B_D4_H5_AF_AF_mBHI_mBHI_2_S136,60.0
B_D5_H8_AA_AF_mGAM_mBHI_2_S137,30.0
B_D6_H9_ACPP_AF_mGAM_mBHI_2_S138,11.0
B_D7_H10_AE_AF_mGAM_mBHI_2_S139,581.0
B_D8_H11_AF_AF_mGAM_mBHI_2_S140,86.0
B_D9_D8_AA_AF_mGAM_mBHI_4_S141,18.0
B_D10_D9_ACPP_AF_mGAM_mBHI_4_S142,47.0
B_D11_D10_AE_AF_mGAM_mBHI_4_S143,231.0
B_D12_D11_AF_AF_mGAM_mBHI_4_S144,29.0
B_E2_E3_ACPP_AA_mBHI_mGAM_2_S146,94.0
B_E3_E4_AE_AA_mBHI_mGAM_2_S147,43.0
B_E4_E5_AF_AA_mBHI_mGAM_2_S148,46.0
B_E5_E8_AA_AA_mGAM_mGAM_2_S149,47.0
B_E6_E9_ACPP_AA_mGAM_mGAM_2_S150,38.0
B_E7_E10_AE_AA_mGAM_mGAM_2_S151,163.0
B_E8_E11_AF_AA_mGAM_mGAM_2_S152,204.0
B_E9_A8_AA_AA_mGAM_mGAM_4_S153,29.0
B_E10_A9_ACPP_AA_mGAM_mGAM_4_S154,57.0
B_E11_A10_AE_AA_mGAM_mGAM_4_S155,47.0
B_E12_A11_AF_AA_mGAM_mGAM_4_S156,62.0
B_G1_G2_AA_AE_mBHI_mGAM_2_S169,189.0
B_G3_G4_AE_AE_mBHI_mGAM_2_S171,14.0
B_G4_G5_AF_AE_mBHI_mGAM_2_S172,11.0
B_G5_G8_AA_AE_mGAM_mGAM_2_S173,31.0
B_G6_G9_ACPP_AE_mGAM_mGAM_2_S174,9.0
B_G7_G10_AE_AE_mGAM_mGAM_2_S175,352.0
B_G8_G11_AF_AE_mGAM_mGAM_2_S176,76.0
B_G9_C8_AA_AE_mGAM_mGAM_4_S177,49.0
B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,82.0
B_G11_C10_AE_AE_mGAM_mGAM_4_S179,173.0
B_G12_C11_AF_AE_mGAM_mGAM_4_S180,21.0
B_H2_H3_ACPP_AF_mBHI_mGAM_2_S182,172.0
B_H3_H4_AE_AF_mBHI_mGAM_2_S183,10.0
B_H4_H5_AF_AF_mBHI_mGAM_2_S184,64.0
B_H5_H8_AA_AF_mGAM_mGAM_2_S185,517.0
B_H6_H9_ACPP_AF_mGAM_mGAM_2_S186,69.0
B_H7_H10_AE_AF_mGAM_mGAM_2_S187,144.0
B_H8_H11_AF_AF_mGAM_mGAM_2_S188,68.0
B_H9_D8_AA_AF_mGAM_mGAM_4_S189,39.0
B_H10_D9_ACPP_AF_mGAM_mGAM_4_S190,17.0
B_H11_D10_AE_AF_mGAM_mGAM_4_S191,15.0
B_H12_D11_AF_AF_mGAM_mGAM_4_S192,5.0
C_A1_A2_AA_AA_mBHI_mBHI_6_S193,7.0
C_A3_A4_AE_AA_mBHI_mBHI_6_S195,28.0
C_A5_A8_AA_AA_mGAM_mBHI_6_S197,74.0
C_A7_A10_AE_AA_mGAM_mBHI_6_S199,106.0
C_A9_E2_AA_AA_mBHI_mBHI_4_S201,57.0
C_A11_E4_AE_AA_mBHI_mBHI_4_S203,269.0
C_C1_C2_AA_AE_mBHI_mBHI_6_S217,23.0
C_C3_C4_AE_AE_mBHI_mBHI_6_S219,285.0
C_C4_C5_AF_AE_mBHI_mBHI_6_S220,109.0
C_C5_C8_AA_AE_mGAM_mBHI_6_S221,413.0
C_C7_C10_AE_AE_mGAM_mBHI_6_S223,335.0
C_C8_C11_AF_AE_mGAM_mBHI_6_S224,544.0
C_C9_G2_AA_AE_mBHI_mBHI_4_S225,134.0
C_C11_G4_AE_AE_mBHI_mBHI_4_S227,336.0
C_C12_G5_AF_AE_mBHI_mBHI_4_S228,28.0
C_D3_D4_AE_AF_mBHI_mBHI_6_S231,82.0
C_D5_D8_AA_AF_mGAM_mBHI_6_S233,277.0
C_D7_D10_AE_AF_mGAM_mBHI_6_S235,497.0
C_D8_D11_AF_AF_mGAM_mBHI_6_S236,312.0
C_D9_H2_AA_AF_mBHI_mBHI_4_S237,13.0
C_D11_H4_AE_AF_mBHI_mBHI_4_S239,108.0
C_E3_A4_AE_AA_mBHI_mGAM_6_S243,63.0
C_E4_A5_AF_AA_mBHI_mGAM_6_S244,67.0
C_E5_A8_AA_AA_mGAM_mGAM_6_S245,270.0
C_E7_A10_AE_AA_mGAM_mGAM_6_S247,125.0
C_E8_A11_AF_AA_mGAM_mGAM_6_S248,240.0
C_E9_E2_AA_AA_mBHI_mGAM_4_S249,278.0
C_E11_E4_AE_AA_mBHI_mGAM_4_S251,293.0
C_G1_C2_AA_AE_mBHI_mGAM_6_S265,14.0
C_G3_C4_AE_AE_mBHI_mGAM_6_S267,31.0
C_G4_C5_AF_AE_mBHI_mGAM_6_S268,10.0
C_G5_C8_AA_AE_mGAM_mGAM_6_S269,29.0
C_G7_C10_AE_AE_mGAM_mGAM_6_S271,102.0
C_G8_C11_AF_AE_mGAM_mGAM_6_S272,77.0
C_G9_G2_AA_AE_mBHI_mGAM_4_S273,21.0
C_G11_G4_AE_AE_mBHI_mGAM_4_S275,37.0
C_G12_G5_AF_AE_mBHI_mGAM_4_S276,21.0
C_H3_D4_AE_AF_mBHI_mGAM_6_S279,20.0
C_H4_D5_AF_AF_mBHI_mGAM_6_S280,77.0
C_H5_D8_AA_AF_mGAM_mGAM_6_S281,25.0
C_H7_D10_AE_AF_mGAM_mGAM_6_S283,319.0
C_H8_D11_AF_AF_mGAM_mGAM_6_S284,174.0
C_H9_H2_AA_AF_mBHI_mGAM_4_S285,36.0
C_H11_H4_AE_AF_mBHI_mGAM_4_S287,41.0
C_H12_H5_AF_AF_mBHI_mGAM_4_S288,98.0
D_A3_A4_AE_AA_mBHI_mBHI_6_S291,38.0
D_A4_A5_AF_AA_mBHI_mBHI_6_S292,128.0
D_A6_A9_ACPP_AA_mGAM_mBHI_6_S294,595.0
D_A7_A10_AE_AA_mGAM_mBHI_6_S295,631.0
D_A8_A11_AF_AA_mGAM_mBHI_6_S296,585.0
D_A9_E8_AA_AA_mGAM_mBHI_4_S297,338.0
D_A11_E10_AE_AA_mGAM_mBHI_4_S299,129.0
D_A12_E11_AF_AA_mGAM_mBHI_4_S300,467.0
D_C3_C4_AE_AE_mBHI_mBHI_6_S315,268.0
D_C4_C5_AF_AE_mBHI_mBHI_6_S316,35.0
D_C5_C8_AA_AE_mGAM_mBHI_6_S317,121.0
D_C6_C9_ACPP_AE_mGAM_mBHI_6_S318,452.0
D_C7_C10_AE_AE_mGAM_mBHI_6_S319,396.0
D_C8_C11_AF_AE_mGAM_mBHI_6_S320,478.0
D_C9_G8_AA_AE_mGAM_mBHI_4_S321,374.0
D_C11_G10_AE_AE_mGAM_mBHI_4_S323,400.0
D_C12_G11_AF_AE_mGAM_mBHI_4_S324,447.0
D_D1_D2_AA_AF_mBHI_mBHI_6_S325,7.0
D_D3_D4_AE_AF_mBHI_mBHI_6_S327,34.0
D_D5_D8_AA_AF_mGAM_mBHI_6_S329,137.0
D_D6_D9_ACPP_AF_mGAM_mBHI_6_S330,144.0
D_D7_D10_AE_AF_mGAM_mBHI_6_S331,354.0
D_D8_D11_AF_AF_mGAM_mBHI_6_S332,331.0
D_D9_H8_AA_AF_mGAM_mBHI_4_S333,10.0
D_D11_H10_AE_AF_mGAM_mBHI_4_S335,379.0
D_D12_H11_AF_AF_mGAM_mBHI_4_S336,42.0
D_E1_A2_AA_AA_mBHI_mGAM_6_S337,125.0
D_E3_A4_AE_AA_mBHI_mGAM_6_S339,120.0
D_E4_A5_AF_AA_mBHI_mGAM_6_S340,102.0
D_E5_A8_AA_AA_mGAM_mGAM_6_S341,35.0
D_E6_A9_ACPP_AA_mGAM_mGAM_6_S342,97.0
D_E7_A10_AE_AA_mGAM_mGAM_6_S343,53.0
D_E8_A11_AF_AA_mGAM_mGAM_6_S344,100.0
D_E9_E8_AA_AA_mGAM_mGAM_4_S345,176.0
D_E11_E10_AE_AA_mGAM_mGAM_4_S347,59.0
D_E12_E11_AF_AA_mGAM_mGAM_4_S348,99.0
D_G1_C2_AA_AE_mBHI_mGAM_6_S361,260.0
D_G3_C4_AE_AE_mBHI_mGAM_6_S363,91.0
D_G4_C5_AF_AE_mBHI_mGAM_6_S364,10.0
D_G5_C8_AA_AE_mGAM_mGAM_6_S365,57.0
D_G6_C9_ACPP_AE_mGAM_mGAM_6_S366,330.0
D_G7_C10_AE_AE_mGAM_mGAM_6_S367,149.0
D_G8_C11_AF_AE_mGAM_mGAM_6_S368,225.0
D_G9_G8_AA_AE_mGAM_mGAM_4_S369,113.0
D_G11_G10_AE_AE_mGAM_mGAM_4_S371,150.0
D_G12_G11_AF_AE_mGAM_mGAM_4_S372,413.0
D_H1_D2_AA_AF_mBHI_mGAM_6_S373,25.0
D_H3_D4_AE_AF_mBHI_mGAM_6_S375,51.0
D_H4_D5_AF_AF_mBHI_mGAM_6_S376,142.0
D_H5_D8_AA_AF_mGAM_mGAM_6_S377,277.0
