,index,shared,sample1,species_id,num_sites
0,e003-inoculumn-fecal-AC,16024,e003-inoculumn-fecal-AC,102040,16024
1,Assembly-G9-C9-ACPP-mGAM-3_S700,46,e003-inoculumn-fecal-AC,102040,16024
2,Assembly-G11-D9-ACPP-mGAM-3_S702,460,e003-inoculumn-fecal-AC,102040,16024
3,Assembly-G4-B9-ACPP-mGAM-3_S695,23,e003-inoculumn-fecal-AC,102040,16024
4,D_F10_e003Assembly_S358,236,e003-inoculumn-fecal-AC,102040,16024
0,e003-inoculumn-fecal-AC,46,Assembly-G9-C9-ACPP-mGAM-3_S700,102040,258
1,Assembly-G9-C9-ACPP-mGAM-3_S700,258,Assembly-G9-C9-ACPP-mGAM-3_S700,102040,258
2,Assembly-G11-D9-ACPP-mGAM-3_S702,44,Assembly-G9-C9-ACPP-mGAM-3_S700,102040,258
3,Assembly-G4-B9-ACPP-mGAM-3_S695,60,Assembly-G9-C9-ACPP-mGAM-3_S700,102040,258
4,D_F10_e003Assembly_S358,59,Assembly-G9-C9-ACPP-mGAM-3_S700,102040,258
0,e003-inoculumn-fecal-AC,460,Assembly-G11-D9-ACPP-mGAM-3_S702,102040,1340
1,Assembly-G9-C9-ACPP-mGAM-3_S700,44,Assembly-G11-D9-ACPP-mGAM-3_S702,102040,1340
2,Assembly-G11-D9-ACPP-mGAM-3_S702,1340,Assembly-G11-D9-ACPP-mGAM-3_S702,102040,1340
3,Assembly-G4-B9-ACPP-mGAM-3_S695,48,Assembly-G11-D9-ACPP-mGAM-3_S702,102040,1340
4,D_F10_e003Assembly_S358,50,Assembly-G11-D9-ACPP-mGAM-3_S702,102040,1340
0,e003-inoculumn-fecal-AC,23,Assembly-G4-B9-ACPP-mGAM-3_S695,102040,100
1,Assembly-G9-C9-ACPP-mGAM-3_S700,60,Assembly-G4-B9-ACPP-mGAM-3_S695,102040,100
2,Assembly-G11-D9-ACPP-mGAM-3_S702,48,Assembly-G4-B9-ACPP-mGAM-3_S695,102040,100
3,Assembly-G4-B9-ACPP-mGAM-3_S695,100,Assembly-G4-B9-ACPP-mGAM-3_S695,102040,100
4,D_F10_e003Assembly_S358,55,Assembly-G4-B9-ACPP-mGAM-3_S695,102040,100
0,e003-inoculumn-fecal-AC,236,D_F10_e003Assembly_S358,102040,828
1,Assembly-G9-C9-ACPP-mGAM-3_S700,59,D_F10_e003Assembly_S358,102040,828
2,Assembly-G11-D9-ACPP-mGAM-3_S702,50,D_F10_e003Assembly_S358,102040,828
3,Assembly-G4-B9-ACPP-mGAM-3_S695,55,D_F10_e003Assembly_S358,102040,828
4,D_F10_e003Assembly_S358,828,D_F10_e003Assembly_S358,102040,828
