,0
A_A3_A4_AE_AA_mBHI_mBHI_2_S3,256
A_A11_A4_AE_AA_mBHI_mBHI_4_S11,138
A_C1_C2_AA_AE_mBHI_mBHI_2_S25,128
A_C4_C5_AF_AE_mBHI_mBHI_2_S28,171
A_C8_C11_AF_AE_mGAM_mBHI_2_S32,110
A_C9_C2_AA_AE_mBHI_mBHI_4_S33,213
A_C11_C4_AE_AE_mBHI_mBHI_4_S35,391
A_C12_C5_AF_AE_mBHI_mBHI_4_S36,93
A_D3_D4_AE_AF_mBHI_mBHI_2_S39,119
A_D11_D4_AE_AF_mBHI_mBHI_4_S47,109
A_E3_A4_AE_AA_mBHI_mGAM_2_S51,171
A_E11_A4_AE_AA_mBHI_mGAM_4_S59,416
A_G1_C2_AA_AE_mBHI_mGAM_2_S73,130
A_G3_C4_AE_AE_mBHI_mGAM_2_S75,94
A_G4_C5_AF_AE_mBHI_mGAM_2_S76,388
A_G8_C11_AF_AE_mGAM_mGAM_2_S80,135
A_G9_C2_AA_AE_mBHI_mGAM_4_S81,323
A_G10_C3_ACPP_AE_mBHI_mGAM_4_S82,490
A_H3_D4_AE_AF_mBHI_mGAM_2_S87,367
B_A11_A10_AE_AA_mGAM_mBHI_4_S107,111
B_C1_G2_AA_AE_mBHI_mBHI_2_S121,117
B_C4_G5_AF_AE_mBHI_mBHI_2_S124,215
B_C7_G10_AE_AE_mGAM_mBHI_2_S127,105
B_C8_G11_AF_AE_mGAM_mBHI_2_S128,395
B_C10_C9_ACPP_AE_mGAM_mBHI_4_S130,113
B_C11_C10_AE_AE_mGAM_mBHI_4_S131,95
B_C12_C11_AF_AE_mGAM_mBHI_4_S132,118
B_D3_H4_AE_AF_mBHI_mBHI_2_S135,138
B_D7_H10_AE_AF_mGAM_mBHI_2_S139,95
B_D11_D10_AE_AF_mGAM_mBHI_4_S143,121
B_G1_G2_AA_AE_mBHI_mGAM_2_S169,153
B_G6_G9_ACPP_AE_mGAM_mGAM_2_S174,422
B_G7_G10_AE_AE_mGAM_mGAM_2_S175,92
B_G8_G11_AF_AE_mGAM_mGAM_2_S176,368
B_G11_C10_AE_AE_mGAM_mGAM_4_S179,101
B_H7_H10_AE_AF_mGAM_mGAM_2_S187,276
C_A11_E4_AE_AA_mBHI_mBHI_4_S203,106
C_C3_C4_AE_AE_mBHI_mBHI_6_S219,203
C_C4_C5_AF_AE_mBHI_mBHI_6_S220,104
C_C5_C8_AA_AE_mGAM_mBHI_6_S221,120
C_C7_C10_AE_AE_mGAM_mBHI_6_S223,147
C_C8_C11_AF_AE_mGAM_mBHI_6_S224,185
C_C9_G2_AA_AE_mBHI_mBHI_4_S225,141
C_C11_G4_AE_AE_mBHI_mBHI_4_S227,142
C_C12_G5_AF_AE_mBHI_mBHI_4_S228,322
C_D3_D4_AE_AF_mBHI_mBHI_6_S231,126
C_D7_D10_AE_AF_mGAM_mBHI_6_S235,148
C_D11_H4_AE_AF_mBHI_mBHI_4_S239,89
C_E11_E4_AE_AA_mBHI_mGAM_4_S251,157
C_G7_C10_AE_AE_mGAM_mGAM_6_S271,310
C_G8_C11_AF_AE_mGAM_mGAM_6_S272,341
C_G11_G4_AE_AE_mBHI_mGAM_4_S275,295
C_H7_D10_AE_AF_mGAM_mGAM_6_S283,113
D_A6_A9_ACPP_AA_mGAM_mBHI_6_S294,167
D_A7_A10_AE_AA_mGAM_mBHI_6_S295,188
D_A11_E10_AE_AA_mGAM_mBHI_4_S299,409
D_C4_C5_AF_AE_mBHI_mBHI_6_S316,166
D_C6_C9_ACPP_AE_mGAM_mBHI_6_S318,94
D_C7_C10_AE_AE_mGAM_mBHI_6_S319,121
D_C8_C11_AF_AE_mGAM_mBHI_6_S320,127
D_C9_G8_AA_AE_mGAM_mBHI_4_S321,214
D_C11_G10_AE_AE_mGAM_mBHI_4_S323,116
D_C12_G11_AF_AE_mGAM_mBHI_4_S324,118
D_D3_D4_AE_AF_mBHI_mBHI_6_S327,129
D_D6_D9_ACPP_AF_mGAM_mBHI_6_S330,137
D_D7_D10_AE_AF_mGAM_mBHI_6_S331,127
D_D11_H10_AE_AF_mGAM_mBHI_4_S335,137
D_E3_A4_AE_AA_mBHI_mGAM_6_S339,203
D_G3_C4_AE_AE_mBHI_mGAM_6_S363,139
D_G6_C9_ACPP_AE_mGAM_mGAM_6_S366,111
D_G7_C10_AE_AE_mGAM_mGAM_6_S367,125
D_G8_C11_AF_AE_mGAM_mGAM_6_S368,178
D_G11_G10_AE_AE_mGAM_mGAM_4_S371,117
D_G12_G11_AF_AE_mGAM_mGAM_4_S372,123
D_H3_D4_AE_AF_mBHI_mGAM_6_S375,191
D_H11_H10_AE_AF_mGAM_mGAM_4_S383,164
C11-e003Coalescence-mBHI-p3,309
D10-e003Coalescence-mBHI-p3,159
A4-e003Coalescence-mBHI-p7,256
D4-e003Coalescence-mBHI-p5,152
C2-e003Coalescence-mBHI-p5,505
D4-e003Coalescence-mBHI-p3,471
C9-e003Coalescence-mBHI-p5,170
C2-e003Coalescence-mBHI-p3,462
D4-e003Coalescence-mBHI-p7,158
B10-e003Coalescence-mGAM-p3,276
D10-e003Coalescence-mBHI-p5,187
C5-e003Coalescence-mBHI-p3,538
C9-e003Coalescence-mBHI-p3,251
D10-e003Coalescence-mGAM-p5,164
B10-e003Coalescence-mBHI-p5,136
C4-e003Coalescence-mGAM-p5,198
C4-e003Coalescence-mGAM-p3,173
C5-e003Coalescence-mBHI-p5,122
C3-e003Coalescence-mGAM-p5,816
C11-e003Coalescence-mGAM-p5,484
C10-e003Coalescence-mGAM-p3,439
A4-e003Coalescence-mBHI-p5,270
