,0
C12-e003Coalescence-mBHI-p3,15.0
C9-e003Coalescence-mGAM-p3,7.0
Coalescence-F12-F9-ACPP-ACPP-mGAM-mGAM-3_S691,151.0
C11-e003Coalescence-mBHI-p3,25.0
D11-e003Coalescence-mBHI-p5,48.0
D10-e003Coalescence-mBHI-p3,65.0
Coalescence-A10-C11-AE-AF-mGAM-mBHI-7_S629,139.0
H9-e003Coalescence-mGAM-p3_S190,6.0
G8-e003Coalescence-mGAM-p5_S77,27.0
H111-e003Coalescence-mGAM-p3_S192,96.0
Coalescence-C9-A8-AA-AA-mGAM-mGAM-5_S652,33.0
B9-e003Coalescence-mGAM-p5,14.0
G8-e003Coalescence-mGAM-p1_S818,10.0
G111-e003Coalescence-mGAM-p3_S180,83.0
G8-e003Coalescence-mGAM-p7_S173,12.0
B8-e003Assembly-mGAM-p5,8.0
G9-e003Coalescence-mGAM-p3_S178,6.0
F9-e003Coalescence-mGAM-p5_S66,5.0
C8-e003Assembly-mGAM-p3,9.0
F10-e003Coalescence-mGAM-p1_S833,6.0
E100-e003Coalescence-mGAM-p3_S155,6.0
D11-e003Coalescence-mGAM-p5,11.0
F9-e003Coalescence-mGAM-p1_S825,15.0
B11-e003Coalescence-mGAM-p3,29.0
Coalescence-E8-D11-AF-AF-mGAM-mBHI-3_S675,458.0
G9-e003Coalescence-mGAM-p1_S826,9.0
D11-e003Coalescence-mGAM-p1_S779,54.0
A2-e003Coalescence-Inoculumn-mGAM,44.0
H9-e003Coalescence-mGAM-p1_S827,24.0
E9-e003Coalescence-mGAM-p1_S824,10.0
D8-e003Coalescence-mBHI-p1_S751,5.0
D9-e003Coalescence-mGAM-p7,24.0
B10-e003Coalescence-mGAM-p3,5.0
B5-e003Coalescence-Inoculumn-mGAM,27.0
D10-e003Coalescence-mBHI-p5,55.0
H111-e003Coalescence-mGAM-p5_S92,102.0
D10-e003Coalescence-mGAM-p5,19.0
B11-e003Assembly-mGAM-p5,11.0
Coalescence-F9-C8-AA-AE-mGAM-mGAM-3_S688,13.0
D11-e003Coalescence-mBHI-p1_S775,36.0
C9-e003Coalescence-mGAM-p1_S762,8.0
H10-e003Coalescence-mBHI-p1_S831,31.0
B8-e003Coalescence-mBHI-p1_S749,5.0
C11-e003Coalescence-mBHI-p1_S774,8.0
H100-e003Coalescence-mGAM-p7_S187,25.0
D5-e003Coalescence-Inoculumn-mGAM,40.0
Coalescence-E7-C8-AA-AE-mGAM-mGAM-3_S674,24.0
H111-e003Coalescence-mBHI-p3_S144,318.0
H8-e003Coalescence-mBHI-p1_S815,10.0
H11-e003Coalescence-mBHI-p1_S839,152.0
H9-e003Coalescence-mGAM-p5_S90,73.0
B9-e003GlycerolRevival-mGAM-p2,4.0
G11-e003Coalescence-mBHI-p1_S838,14.0
A9-e003Coalescence-mGAM-p1_S760,16.0
B2-e003Coalescence-Inoculumn-mGAM,26.0
G100-e003Coalescence-mBHI-p3_S131,93.0
G111-e003Coalescence-mGAM-p5_S80,21.0
A9-e003Coalescence-mBHI-p1_S756,7.0
B12-e003Coalescence-mGAM-p3,5.0
A3-e003Coalescence-Inoculumn-mGAM,17.0
Coalescence-F3-E11-AA-AF-mGAM-mGAM-3_S682,29.0
F9-e003Coalescence-mGAM-p7_S162,8.0
A10-e003Coalescence-mGAM-p3,6.0
G9-e003Coalescence-mGAM-p7_S174,6.0
C11-e003Coalescence-mGAM-p5,23.0
B8-e003Coalescence-mGAM-p1_S753,8.0
H11-e003Coalescence-mGAM-p1_S843,39.0
H100-e003Coalescence-mGAM-p5_S91,35.0
E11-e003Coalescence-mBHI-p1_S836,26.0
F111-e003Coalescence-mGAM-p7_S164,5.0
Coalescence-B11-H11-AF-AF-mGAM-mBHI-7_S642,19.0
B9-e003Coalescence-mBHI-p1_S757,8.0
D10-e003Coalescence-mGAM-p7,41.0
Coalescence-F10-H8-AA-AF-mGAM-mGAM-3_S689,15.0
C12-e003Coalescence-mGAM-p3,7.0
C11-e003Coalescence-mGAM-p3,32.0
F8-e003Coalescence-mGAM-p1_S817,10.0
C11-e003Coalescence-mBHI-p5,9.0
H100-e003Coalescence-mBHI-p7_S139,148.0
H111-e003Coalescence-mBHI-p5_S44,188.0
D10-e003Coalescence-mGAM-p3,21.0
A11-e003Coalescence-mBHI-p1_S772,10.0
C2-e003Coalescence-Inoculumn-mGAM,5.0
B3-e003Coalescence-Inoculumn-mGAM,14.0
D11-e003Coalescence-mGAM-p7,102.0
B4-e003Coalescence-Inoculumn-mGAM,12.0
H8-e003Coalescence-mGAM-p1_S819,25.0
A8-e003Coalescence-mGAM-p1_S752,22.0
F100-e003Coalescence-mGAM-p7_S163,13.0
G111-e003Coalescence-mBHI-p3_S132,5.0
D10-e003Coalescence-mGAM-p1_S771,63.0
H9-e003Coalescence-mBHI-p1_S823,5.0
B11-e003GlycerolRevival-mGAM-p2,13.0
G11-e003Coalescence-mGAM-p1_S842,30.0
H10-e003Coalescence-mGAM-p1_S835,32.0
D12-e003Coalescence-mBHI-p3,18.0
C11-e003Coalescence-mGAM-p7,23.0
H9-e003Coalescence-mGAM-p7_S186,158.0
D9-e003Coalescence-mGAM-p1_S763,20.0
E8-e003Coalescence-mBHI-p3_S105,5.0
A8-e003Coalescence-mGAM-p7,5.0
H111-e003Coalescence-mGAM-p7_S188,134.0
A5-e003Coalescence-Inoculumn-mGAM,34.0
D4-e003Coalescence-Inoculumn-mGAM,5.0
Coalescence-A12-D11-AF-AF-mGAM-mBHI-7_S631,24.0
G8-e003Coalescence-mGAM-p3_S177,6.0
H100-e003Coalescence-mBHI-p5_S43,117.0
Coalescence-C12-B11-ACPP-AF-mGAM-mGAM-5_S655,5.0
G111-e003Coalescence-mGAM-p7_S176,7.0
G111-e003Coalescence-mBHI-p7_S128,50.0
C9-e003GlycerolRevival-mGAM-p2,5.0
F11-e003Coalescence-mGAM-p1_S841,8.0
B8-e003GlycerolRevival-mGAM-p2,16.0
B9-e003Coalescence-mGAM-p3,5.0
E8-e003Coalescence-mBHI-p1_S812,4.0
D2-e003Coalescence-Inoculumn-mGAM,32.0
D8-e003Coalescence-mGAM-p1_S755,25.0
G111-e003Coalescence-mBHI-p5_S32,80.0
