,index,shared,sample1,species_id,num_sites
0,A2-e003Coalescence-Inoculumn-mGAM,128,A2-e003Coalescence-Inoculumn-mGAM,102143,128
1,B2-e003Coalescence-Inoculumn-mGAM,50,A2-e003Coalescence-Inoculumn-mGAM,102143,128
2,A3-e003Coalescence-Inoculumn-mGAM,31,A2-e003Coalescence-Inoculumn-mGAM,102143,128
3,C2-e003Coalescence-Inoculumn-mGAM,45,A2-e003Coalescence-Inoculumn-mGAM,102143,128
4,A5-e003Coalescence-Inoculumn-mGAM,51,A2-e003Coalescence-Inoculumn-mGAM,102143,128
5,D2-e003Coalescence-Inoculumn-mGAM,48,A2-e003Coalescence-Inoculumn-mGAM,102143,128
6,A4-e003Coalescence-Inoculumn-mGAM,47,A2-e003Coalescence-Inoculumn-mGAM,102143,128
7,B8-e003Assembly-mGAM-p3,21,A2-e003Coalescence-Inoculumn-mGAM,102143,128
8,B8-e003Assembly-mGAM-p5,10,A2-e003Coalescence-Inoculumn-mGAM,102143,128
9,B8-e003GlycerolRevival-mGAM-p2,39,A2-e003Coalescence-Inoculumn-mGAM,102143,128
10,C8-e003Assembly-mGAM-p3,14,A2-e003Coalescence-Inoculumn-mGAM,102143,128
11,C_B1_e003Assembly_6_S205,27,A2-e003Coalescence-Inoculumn-mGAM,102143,128
12,C_B5_e003Assembly_6_S209,19,A2-e003Coalescence-Inoculumn-mGAM,102143,128
13,C_B9_e003Assembly_4_S213,25,A2-e003Coalescence-Inoculumn-mGAM,102143,128
14,C_F5_e003Assembly_6_S257,33,A2-e003Coalescence-Inoculumn-mGAM,102143,128
15,C_F9_e003Assembly_4_S261,21,A2-e003Coalescence-Inoculumn-mGAM,102143,128
16,D_B5_e003Assembly_S305,24,A2-e003Coalescence-Inoculumn-mGAM,102143,128
17,D_F5_e003Assembly_S353,15,A2-e003Coalescence-Inoculumn-mGAM,102143,128
18,D_F9_e003Assembly_S357,34,A2-e003Coalescence-Inoculumn-mGAM,102143,128
19,C_E2_e003Assembly_S242,25,A2-e003Coalescence-Inoculumn-mGAM,102143,128
20,C_E6_e003Assembly_S246,26,A2-e003Coalescence-Inoculumn-mGAM,102143,128
21,C_E10_E3_ACPP_AA_mBHI_mGAM_4_S250,38,A2-e003Coalescence-Inoculumn-mGAM,102143,128
0,A2-e003Coalescence-Inoculumn-mGAM,50,B2-e003Coalescence-Inoculumn-mGAM,102143,847
1,B2-e003Coalescence-Inoculumn-mGAM,847,B2-e003Coalescence-Inoculumn-mGAM,102143,847
2,A3-e003Coalescence-Inoculumn-mGAM,249,B2-e003Coalescence-Inoculumn-mGAM,102143,847
3,C2-e003Coalescence-Inoculumn-mGAM,36,B2-e003Coalescence-Inoculumn-mGAM,102143,847
4,A5-e003Coalescence-Inoculumn-mGAM,87,B2-e003Coalescence-Inoculumn-mGAM,102143,847
5,D2-e003Coalescence-Inoculumn-mGAM,63,B2-e003Coalescence-Inoculumn-mGAM,102143,847
6,A4-e003Coalescence-Inoculumn-mGAM,45,B2-e003Coalescence-Inoculumn-mGAM,102143,847
7,B8-e003Assembly-mGAM-p3,20,B2-e003Coalescence-Inoculumn-mGAM,102143,847
8,B8-e003Assembly-mGAM-p5,13,B2-e003Coalescence-Inoculumn-mGAM,102143,847
9,B8-e003GlycerolRevival-mGAM-p2,40,B2-e003Coalescence-Inoculumn-mGAM,102143,847
10,C8-e003Assembly-mGAM-p3,16,B2-e003Coalescence-Inoculumn-mGAM,102143,847
11,C_B1_e003Assembly_6_S205,30,B2-e003Coalescence-Inoculumn-mGAM,102143,847
12,C_B5_e003Assembly_6_S209,14,B2-e003Coalescence-Inoculumn-mGAM,102143,847
13,C_B9_e003Assembly_4_S213,48,B2-e003Coalescence-Inoculumn-mGAM,102143,847
14,C_F5_e003Assembly_6_S257,45,B2-e003Coalescence-Inoculumn-mGAM,102143,847
15,C_F9_e003Assembly_4_S261,27,B2-e003Coalescence-Inoculumn-mGAM,102143,847
16,D_B5_e003Assembly_S305,22,B2-e003Coalescence-Inoculumn-mGAM,102143,847
17,D_F5_e003Assembly_S353,37,B2-e003Coalescence-Inoculumn-mGAM,102143,847
18,D_F9_e003Assembly_S357,29,B2-e003Coalescence-Inoculumn-mGAM,102143,847
19,C_E2_e003Assembly_S242,17,B2-e003Coalescence-Inoculumn-mGAM,102143,847
20,C_E6_e003Assembly_S246,32,B2-e003Coalescence-Inoculumn-mGAM,102143,847
21,C_E10_E3_ACPP_AA_mBHI_mGAM_4_S250,54,B2-e003Coalescence-Inoculumn-mGAM,102143,847
0,A2-e003Coalescence-Inoculumn-mGAM,31,A3-e003Coalescence-Inoculumn-mGAM,102143,1235
1,B2-e003Coalescence-Inoculumn-mGAM,249,A3-e003Coalescence-Inoculumn-mGAM,102143,1235
2,A3-e003Coalescence-Inoculumn-mGAM,1235,A3-e003Coalescence-Inoculumn-mGAM,102143,1235
3,C2-e003Coalescence-Inoculumn-mGAM,31,A3-e003Coalescence-Inoculumn-mGAM,102143,1235
4,A5-e003Coalescence-Inoculumn-mGAM,49,A3-e003Coalescence-Inoculumn-mGAM,102143,1235
5,D2-e003Coalescence-Inoculumn-mGAM,50,A3-e003Coalescence-Inoculumn-mGAM,102143,1235
6,A4-e003Coalescence-Inoculumn-mGAM,35,A3-e003Coalescence-Inoculumn-mGAM,102143,1235
7,B8-e003Assembly-mGAM-p3,10,A3-e003Coalescence-Inoculumn-mGAM,102143,1235
8,B8-e003Assembly-mGAM-p5,14,A3-e003Coalescence-Inoculumn-mGAM,102143,1235
9,B8-e003GlycerolRevival-mGAM-p2,27,A3-e003Coalescence-Inoculumn-mGAM,102143,1235
10,C8-e003Assembly-mGAM-p3,15,A3-e003Coalescence-Inoculumn-mGAM,102143,1235
11,C_B1_e003Assembly_6_S205,21,A3-e003Coalescence-Inoculumn-mGAM,102143,1235
12,C_B5_e003Assembly_6_S209,10,A3-e003Coalescence-Inoculumn-mGAM,102143,1235
13,C_B9_e003Assembly_4_S213,36,A3-e003Coalescence-Inoculumn-mGAM,102143,1235
14,C_F5_e003Assembly_6_S257,21,A3-e003Coalescence-Inoculumn-mGAM,102143,1235
15,C_F9_e003Assembly_4_S261,13,A3-e003Coalescence-Inoculumn-mGAM,102143,1235
16,D_B5_e003Assembly_S305,18,A3-e003Coalescence-Inoculumn-mGAM,102143,1235
17,D_F5_e003Assembly_S353,32,A3-e003Coalescence-Inoculumn-mGAM,102143,1235
18,D_F9_e003Assembly_S357,21,A3-e003Coalescence-Inoculumn-mGAM,102143,1235
19,C_E2_e003Assembly_S242,8,A3-e003Coalescence-Inoculumn-mGAM,102143,1235
20,C_E6_e003Assembly_S246,29,A3-e003Coalescence-Inoculumn-mGAM,102143,1235
21,C_E10_E3_ACPP_AA_mBHI_mGAM_4_S250,35,A3-e003Coalescence-Inoculumn-mGAM,102143,1235
0,A2-e003Coalescence-Inoculumn-mGAM,45,C2-e003Coalescence-Inoculumn-mGAM,102143,1117
1,B2-e003Coalescence-Inoculumn-mGAM,36,C2-e003Coalescence-Inoculumn-mGAM,102143,1117
2,A3-e003Coalescence-Inoculumn-mGAM,31,C2-e003Coalescence-Inoculumn-mGAM,102143,1117
3,C2-e003Coalescence-Inoculumn-mGAM,1117,C2-e003Coalescence-Inoculumn-mGAM,102143,1117
4,A5-e003Coalescence-Inoculumn-mGAM,45,C2-e003Coalescence-Inoculumn-mGAM,102143,1117
5,D2-e003Coalescence-Inoculumn-mGAM,49,C2-e003Coalescence-Inoculumn-mGAM,102143,1117
6,A4-e003Coalescence-Inoculumn-mGAM,55,C2-e003Coalescence-Inoculumn-mGAM,102143,1117
7,B8-e003Assembly-mGAM-p3,18,C2-e003Coalescence-Inoculumn-mGAM,102143,1117
8,B8-e003Assembly-mGAM-p5,14,C2-e003Coalescence-Inoculumn-mGAM,102143,1117
9,B8-e003GlycerolRevival-mGAM-p2,47,C2-e003Coalescence-Inoculumn-mGAM,102143,1117
10,C8-e003Assembly-mGAM-p3,17,C2-e003Coalescence-Inoculumn-mGAM,102143,1117
11,C_B1_e003Assembly_6_S205,35,C2-e003Coalescence-Inoculumn-mGAM,102143,1117
12,C_B5_e003Assembly_6_S209,22,C2-e003Coalescence-Inoculumn-mGAM,102143,1117
13,C_B9_e003Assembly_4_S213,33,C2-e003Coalescence-Inoculumn-mGAM,102143,1117
14,C_F5_e003Assembly_6_S257,33,C2-e003Coalescence-Inoculumn-mGAM,102143,1117
15,C_F9_e003Assembly_4_S261,28,C2-e003Coalescence-Inoculumn-mGAM,102143,1117
16,D_B5_e003Assembly_S305,37,C2-e003Coalescence-Inoculumn-mGAM,102143,1117
17,D_F5_e003Assembly_S353,20,C2-e003Coalescence-Inoculumn-mGAM,102143,1117
18,D_F9_e003Assembly_S357,41,C2-e003Coalescence-Inoculumn-mGAM,102143,1117
19,C_E2_e003Assembly_S242,31,C2-e003Coalescence-Inoculumn-mGAM,102143,1117
20,C_E6_e003Assembly_S246,27,C2-e003Coalescence-Inoculumn-mGAM,102143,1117
21,C_E10_E3_ACPP_AA_mBHI_mGAM_4_S250,47,C2-e003Coalescence-Inoculumn-mGAM,102143,1117
0,A2-e003Coalescence-Inoculumn-mGAM,51,A5-e003Coalescence-Inoculumn-mGAM,102143,548
