,0
D_G6_C9_ACPP_AE_mGAM_mGAM_6_S366,5162
C10-e003Coalescence-mGAM-p7,695
C3-e003Coalescence-Inoculumn-mGAM,646
C2-e003Coalescence-Inoculumn-mGAM,795
B4-e003Coalescence-Inoculumn-mGAM,416
C4-e003Coalescence-Inoculumn-mGAM,311
C5-e003Coalescence-Inoculumn-mGAM,383
A4-e003Coalescence-Inoculumn-mGAM,327
e003-inoculumn-fecal-AC,12289
e003-inoculumn-fecal-AE,11120
e003-inoculumn-fecal-AF,283
e003-inoculumn-fecal-inoculumn,8295
Assembly-G11-D9-ACPP-mGAM-3_S702,754
Assembly-G5-C10-AE-mGAM-5_S696,284
C_B5_e003Assembly_6_S209,979
C_F5_e003Assembly_6_S257,9649
C_F7_e003Assembly_6_S259,4885
C_F8_e003Assembly_6_S260,230
C_F9_e003Assembly_4_S261,6161
C_F11_e003Assembly_4_S263,3335
C_F12_e003Assembly_4_S264,191
D_B7_e003Assembly_S307,3059
D_F5_e003Assembly_S353,7504
D_F7_e003Assembly_S355,3479
D_F9_e003Assembly_S357,6707
D_F11_e003Assembly_S359,2606
C_E2_e003Assembly_S242,344
C_E6_e003Assembly_S246,9689
C_E10_E3_ACPP_AA_mBHI_mGAM_4_S250,12261
C_G6_e003Assembly_S270,992
