,0
C9-e003Coalescence-mGAM-p3,212
C8-e003Coalescence-mGAM-p7,1786
e004-inoculumn-fecal-BD,106
B9-e003Coalescence-mGAM-p5,123
e004-inoculumn-fecal-AK,178
D4-e004Assembly-mGAM-p5,71
D11-e003Coalescence-mGAM-p5,61
A11-e003Coalescence-mGAM-p7,32
C2-e003Coalescence-mGAM-p7,25574
B11-e003Coalescence-mGAM-p3,66
D5-e003Coalescence-mGAM-p5,39
A5-e003Coalescence-mGAM-p3,28
A2-e003Coalescence-Inoculumn-mGAM,323
D8-e003Coalescence-mGAM-p5,103
D9-e003Coalescence-mGAM-p7,34
E4-e004Assembly-mGAM-p7,24
B10-e003Coalescence-mGAM-p3,18
A9-e003Coalescence-mGAM-p7,21
B5-e003Coalescence-Inoculumn-mGAM,141
D4-e003Coalescence-mGAM-p5,150
B5-e003Coalescence-mGAM-p5,43
C2-e003Coalescence-mGAM-p3,3675
B5-e003Coalescence-mGAM-p7,15
D5-e003Coalescence-Inoculumn-mGAM,218
C5-e003Coalescence-mGAM-p7,8
BF-Fecal,1961
AM-Fecal,56
D5-e003Coalescence-mBHI-p5,25361
e003-inoculumn-fecal-inoculumn,10612
D4-e003Coalescence-mGAM-p7,16
e003-inoculumn-fecal-AC,146
B2-e003Coalescence-Inoculumn-mGAM,8291
C5-e003Coalescence-mGAM-p3,48
A3-e003Coalescence-Inoculumn-mGAM,4698
A10-e003Coalescence-mGAM-p3,27103
B2-e003Coalescence-mGAM-p3,10317
BG-Fecal,12852
D2-e003Coalescence-mGAM-p5,98
D3-e003Coalescence-mGAM-p3,107
D9-e003Coalescence-mGAM-p3,12
D3-e003Coalescence-mGAM-p5,78
C10-e003Coalescence-mGAM-p3,25
C3-e003Coalescence-Inoculumn-mGAM,4589
A3-e003Coalescence-mGAM-p7,1404
C11-e003Coalescence-mGAM-p3,654
A2-e003Coalescence-mGAM-p7,15472
E2-e004Assembly-mGAM-p5,24
D10-e003Coalescence-mGAM-p3,1018
C2-e003Coalescence-Inoculumn-mGAM,23854
B3-e003Coalescence-Inoculumn-mGAM,47
D11-e003Coalescence-mGAM-p7,109
D5-e003Coalescence-mGAM-p3,92
E4-e004Assembly-mGAM-p5,21
B4-e003Coalescence-Inoculumn-mGAM,20878
A10-e003Coalescence-mGAM-p7,1589
C4-e003Coalescence-Inoculumn-mGAM,206
D4-e003Coalescence-mGAM-p3,23
A2-e003Coalescence-mGAM-p5,24155
B11-e003GlycerolRevival-mGAM-p2,33
D4-e004Assembly-mGAM-p7,90
C11-e003Coalescence-mGAM-p7,86
B10-e003GlycerolRevival-mGAM-p2,10
A8-e003Coalescence-mGAM-p7,137
C10-e003Coalescence-mGAM-p5,183
A5-e003Coalescence-Inoculumn-mGAM,27761
D4-e003Coalescence-Inoculumn-mGAM,5838
B5-e003Coalescence-mGAM-p3,98
BK-Fecal,15098
C9-e003GlycerolRevival-mGAM-p2,14155
C9-e003Coalescence-mGAM-p5,248
C2-e003Coalescence-mGAM-p5,15943
B8-e003GlycerolRevival-mGAM-p2,255
B8-e003Coalescence-mGAM-p7,35
D2-e003Coalescence-Inoculumn-mGAM,27928
e003-inoculumn-fecal-AE,33
D3-e003Coalescence-Inoculumn-mGAM,46
C5-e003Coalescence-Inoculumn-mGAM,28903
BC-Fecal,5551
A4-e003Coalescence-Inoculumn-mGAM,26980
C10-e003Coalescence-mGAM-p7,142
A11-e003Coalescence-mGAM-p3,58
E2-e003Coalescence-mGAM-p7_S145,20244
H111-e003Coalescence-mGAM-p7_S188,66
H4-e003Coalescence-mGAM-p7_S183,80
F5-e003Coalescence-mGAM-p5_S64,99
F5-e003Coalescence-mGAM-p7_S160,117
F100-e003Coalescence-mGAM-p7_S163,118
