,sample,diversity
0,B5-e004Assembly-mBHI-p3,0.00249175706627067
1,D11-e003Coalescence-mBHI-p5,8.143311139910437e-05
2,D10-e003Coalescence-mBHI-p3,7.290385786386141e-05
3,C5-e004Assembly-mBHI-p3,0.007112871203172936
4,D11-e003Coalescence-mGAM-p5,8.123829573260835e-05
5,B5-e003Coalescence-Inoculumn-mGAM,8.732582757195862e-05
6,D10-e003Coalescence-mBHI-p5,8.412311731072994e-05
7,D5-e003Coalescence-Inoculumn-mGAM,6.008583084212766e-05
8,C11-e003Coalescence-mGAM-p5,6.366244821808808e-05
9,D10-e003Coalescence-mGAM-p7,9.09241601580122e-05
10,C11-e003Coalescence-mGAM-p3,9.65516269301516e-05
11,D5-e004Assembly-mGAM-p3,0.0004841680629834508
12,C11-e003Coalescence-mBHI-p5,7.956221241575305e-05
13,D11-e003Coalescence-mGAM-p7,9.714600415421474e-05
14,D11-e003Assembly-mGAM-p5,4.872217018726766e-05
15,B11-e003GlycerolRevival-mGAM-p2,4.861970098883892e-05
16,D12-e003Coalescence-mBHI-p3,6.108911356887517e-05
17,C11-e003Coalescence-mGAM-p7,7.904201082875549e-05
18,D10-e003Coalescence-mBHI-p7,6.875912013329545e-05
19,C11-e003Assembly-mGAM-p5,2.998969301603186e-05
20,C11-e003GlycerolRevival-mGAM-p2,5.179437927396119e-05
21,A5-e003Coalescence-Inoculumn-mGAM,8.035989956422378e-05
22,D4-e003Coalescence-Inoculumn-mGAM,7.146260123868509e-05
23,D2-e003Coalescence-Inoculumn-mGAM,8.425640910418586e-05
24,D3-e003Coalescence-Inoculumn-mGAM,9.499618242953446e-05
25,C5-e003Coalescence-Inoculumn-mGAM,7.800903912011477e-05
26,H111-e003Coalescence-mGAM-p7_S188,6.046422296360054e-05
27,H111-e003Coalescence-mBHI-p3_S144,5.616459781882296e-05
28,G111-e003Coalescence-mGAM-p5_S80,4.623842315620232e-05
29,G111-e003Coalescence-mBHI-p5_S32,6.21223449018142e-05
30,G111-e003Coalescence-mBHI-p3_S132,1.5024264186661458e-05
31,H100-e003Coalescence-mBHI-p5_S43,5.788236302960576e-05
32,H111-e003Coalescence-mGAM-p5_S92,6.67547054811418e-05
33,G111-e003Coalescence-mGAM-p3_S180,4.37244988366982e-05
34,G111-e003Coalescence-mBHI-p7_S128,6.988015553326045e-05
35,H111-e003Coalescence-mBHI-p5_S44,6.7250169198564e-05
36,H100-e003Coalescence-mBHI-p7_S139,7.005935027816422e-05
37,H111-e003Coalescence-mGAM-p3_S192,7.384629503100468e-05
