,index,shared,sample1,species_id,num_sites
0,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,110,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101694,110
1,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,50,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101694,110
2,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,70,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101694,110
3,A_D8_D11_AF_AF_mGAM_mBHI_2_S44,76,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101694,110
4,A_E8_A11_AF_AA_mGAM_mGAM_2_S56,57,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101694,110
5,A_G8_C11_AF_AE_mGAM_mGAM_2_S80,64,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101694,110
6,A_H5_D8_AA_AF_mGAM_mGAM_2_S89,49,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101694,110
7,A_H8_D11_AF_AF_mGAM_mGAM_2_S92,47,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101694,110
8,B_A8_E11_AF_AA_mGAM_mBHI_2_S104,34,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101694,110
9,B_A12_A11_AF_AA_mGAM_mBHI_4_S108,58,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101694,110
10,B_C8_G11_AF_AE_mGAM_mBHI_2_S128,43,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101694,110
11,B_C12_C11_AF_AE_mGAM_mBHI_4_S132,26,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101694,110
12,B_D5_H8_AA_AF_mGAM_mBHI_2_S137,37,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101694,110
13,B_D7_H10_AE_AF_mGAM_mBHI_2_S139,70,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101694,110
14,B_D8_H11_AF_AF_mGAM_mBHI_2_S140,57,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101694,110
