,index,shared,sample1,species_id
0,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,11586,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,102057
1,C9-e003Coalescence-mGAM-p7,6030,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,102057
2,B11-e003Coalescence-mGAM-p3,6969,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,102057
3,C9-e003Coalescence-mGAM-p5,6228,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,102057
4,G9-e003Coalescence-mGAM-p3_S178,5981,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,102057
5,B5-e003Coalescence-Inoculumn-mGAM,10797,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,102057
6,D5-e003Coalescence-Inoculumn-mGAM,1,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,102057
7,B2-e003Coalescence-Inoculumn-mGAM,10399,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,102057
8,A3-e003Coalescence-Inoculumn-mGAM,6274,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,102057
9,C3-e003Coalescence-Inoculumn-mGAM,10525,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,102057
10,B3-e003Coalescence-Inoculumn-mGAM,11162,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,102057
11,B4-e003Coalescence-Inoculumn-mGAM,11122,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,102057
12,A5-e003Coalescence-Inoculumn-mGAM,4,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,102057
13,D2-e003Coalescence-Inoculumn-mGAM,5,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,102057
14,D3-e003Coalescence-Inoculumn-mGAM,11202,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,102057
15,C5-e003Coalescence-Inoculumn-mGAM,2,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,102057
16,B10-e003Coalescence-mGAM-p1_S769,5717,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,102057
17,D10-e003Coalescence-mGAM-p1_S771,5,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,102057
18,H10-e003Coalescence-mGAM-p1_S835,6,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,102057
19,H9-e003Coalescence-mGAM-p1_S827,7369,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,102057
20,D9-e003Coalescence-mGAM-p1_S763,7355,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,102057
21,C9-e003Coalescence-mGAM-p1_S762,9466,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,102057
22,G11-e003Coalescence-mGAM-p1_S842,5,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,102057
23,F10-e003Coalescence-mGAM-p1_S833,7043,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,102057
24,G9-e003Coalescence-mGAM-p1_S826,8652,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,102057
25,Coalescence-F12-F9-ACPP-ACPP-mGAM-mGAM-3_S691,7614,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,102057
26,B11-e003Assembly-mGAM-p5,2,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,102057
27,B11-e003GlycerolRevival-mGAM-p2,1,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,102057
28,B9-e003GlycerolRevival-mGAM-p2,6884,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,102057
29,C8-e003Assembly-mGAM-p3,559,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,102057
30,D8-e003Assembly-mGAM-p3,950,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,102057
31,D8-e003Assembly-mGAM-p5,720,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,102057
32,Assembly-G4-B9-ACPP-mGAM-3_S695,11258,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,102057
33,C_B1_e003Assembly_6_S205,904,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,102057
34,C_B9_e003Assembly_4_S213,3431,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,102057
35,C_F5_e003Assembly_6_S257,2178,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,102057
36,C_F8_e003Assembly_6_S260,159,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,102057
37,C_F12_e003Assembly_4_S264,2467,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,102057
38,D_B8_e003Assembly_S308,6,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,102057
39,D_F5_e003Assembly_S353,3080,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,102057
40,D_F8_e003Assembly_S356,43,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,102057
41,D_F9_e003Assembly_S357,582,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,102057
42,D_F10_e003Assembly_S358,1632,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,102057
43,D_F12_e003Assembly_S360,7,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,102057
44,C_E6_e003Assembly_S246,559,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,102057
45,C_E10_E3_ACPP_AA_mBHI_mGAM_4_S250,609,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,102057
46,C_H2_e003Assembly_S278,5,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,102057
47,C_H10_H3_ACPP_AF_mBHI_mGAM_4_S286,12,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,102057
0,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,6036,C9-e003Coalescence-mGAM-p7,102057
1,C9-e003Coalescence-mGAM-p7,7008,C9-e003Coalescence-mGAM-p7,102057
2,B11-e003Coalescence-mGAM-p3,4271,C9-e003Coalescence-mGAM-p7,102057
3,C9-e003Coalescence-mGAM-p5,3783,C9-e003Coalescence-mGAM-p7,102057
4,G9-e003Coalescence-mGAM-p3_S178,3566,C9-e003Coalescence-mGAM-p7,102057
5,B5-e003Coalescence-Inoculumn-mGAM,6553,C9-e003Coalescence-mGAM-p7,102057
6,D5-e003Coalescence-Inoculumn-mGAM,6,C9-e003Coalescence-mGAM-p7,102057
7,B2-e003Coalescence-Inoculumn-mGAM,6295,C9-e003Coalescence-mGAM-p7,102057
8,A3-e003Coalescence-Inoculumn-mGAM,3848,C9-e003Coalescence-mGAM-p7,102057
9,C3-e003Coalescence-Inoculumn-mGAM,6470,C9-e003Coalescence-mGAM-p7,102057
10,B3-e003Coalescence-Inoculumn-mGAM,6793,C9-e003Coalescence-mGAM-p7,102057
11,B4-e003Coalescence-Inoculumn-mGAM,6731,C9-e003Coalescence-mGAM-p7,102057
12,A5-e003Coalescence-Inoculumn-mGAM,10,C9-e003Coalescence-mGAM-p7,102057
13,D2-e003Coalescence-Inoculumn-mGAM,8,C9-e003Coalescence-mGAM-p7,102057
14,D3-e003Coalescence-Inoculumn-mGAM,6788,C9-e003Coalescence-mGAM-p7,102057
15,C5-e003Coalescence-Inoculumn-mGAM,13,C9-e003Coalescence-mGAM-p7,102057
16,B10-e003Coalescence-mGAM-p1_S769,3425,C9-e003Coalescence-mGAM-p7,102057
17,D10-e003Coalescence-mGAM-p1_S771,1,C9-e003Coalescence-mGAM-p7,102057
